snapshot_date,store_id,product_id,quantity_on_hand,quantity_on_order,reorder_point
2025-03-14,STR-030,SKU-0514,180,14,20
2025-03-14,STR-030,SKU-0239,192,38,15
2025-03-14,STR-030,SKU-0136,175,4,29
2025-03-14,STR-030,SKU-0370,177,16,24
2025-03-14,STR-030,SKU-0323,104,50,10
2025-03-14,STR-030,SKU-0468,99,25,18
2025-03-14,STR-030,SKU-0101,70,11,20
2025-03-14,STR-030,SKU-0008,148,29,26
2025-03-14,STR-030,SKU-0383,116,5,12
2025-03-14,STR-030,SKU-0510,18,14,25
2025-03-14,STR-030,SKU-0496,175,1,22
2025-03-14,STR-030,SKU-0335,176,15,10
2025-03-14,STR-030,SKU-0415,13,1,22
2025-03-14,STR-030,SKU-0399,146,14,24
2025-03-14,STR-030,SKU-0181,84,44,26
2025-03-14,STR-030,SKU-0097,132,49,19
2025-03-14,STR-030,SKU-0541,69,2,21
2025-03-14,STR-030,SKU-0128,193,19,27
2025-03-14,STR-030,SKU-0532,190,5,20
2025-03-14,STR-030,SKU-0432,98,43,25
2025-03-14,STR-030,SKU-0280,157,34,28
2025-03-14,STR-030,SKU-0386,61,46,16
2025-03-14,STR-030,SKU-0121,88,25,30
2025-03-14,STR-030,SKU-0172,73,40,20
2025-03-14,STR-030,SKU-0412,192,49,18
2025-03-14,STR-030,SKU-0398,11,7,27
2025-03-14,STR-030,SKU-0033,119,46,29
2025-03-14,STR-030,SKU-0007,104,35,10
2025-03-14,STR-030,SKU-0366,64,18,12
2025-03-14,STR-030,SKU-0050,146,45,17
2025-03-14,STR-030,SKU-0140,160,47,24
2025-03-14,STR-030,SKU-0457,28,24,29
2025-03-14,STR-030,SKU-0249,17,44,12
2025-03-14,STR-030,SKU-0332,52,12,17
2025-03-14,STR-030,SKU-0348,200,35,21
2025-03-20,STR-001,SKU-0449,197,21,12
2025-03-20,STR-001,SKU-0139,123,38,25
2025-03-20,STR-001,SKU-0017,190,2,17
2025-03-20,STR-001,SKU-0499,22,8,22
2025-03-20,STR-001,SKU-0521,173,34,13
2025-03-20,STR-001,SKU-0305,29,3,13
2025-03-20,STR-001,SKU-0044,27,12,30
2025-03-20,STR-001,SKU-0037,147,11,26
2025-03-20,STR-001,SKU-0119,137,46,25
2025-03-20,STR-001,SKU-0366,171,28,27
2025-03-20,STR-001,SKU-0234,36,1,25
2025-03-20,STR-001,SKU-0151,198,46,25
2025-03-20,STR-001,SKU-0146,107,17,16
2025-03-20,STR-001,SKU-0318,21,3,28
2025-03-20,STR-001,SKU-0217,135,18,16
2025-03-20,STR-001,SKU-0538,129,1,13
2025-03-20,STR-001,SKU-0122,122,30,24
2025-03-20,STR-001,SKU-0414,129,47,30
2025-03-20,STR-001,SKU-0405,122,50,26
2025-03-20,STR-001,SKU-0045,65,29,19
2025-03-20,STR-001,SKU-0101,143,27,26
2025-03-20,STR-001,SKU-0415,118,16,28
2025-03-20,STR-001,SKU-0145,33,31,19
2025-03-20,STR-001,SKU-0463,129,0,13
2025-03-20,STR-001,SKU-0115,196,13,14
2025-03-20,STR-001,SKU-0022,163,29,28
2025-03-20,STR-001,SKU-0153,9,41,24
2025-03-20,STR-001,SKU-0158,85,28,22
2025-03-20,STR-001,SKU-0032,170,33,23
2025-03-20,STR-001,SKU-0225,101,20,25
2025-03-20,STR-001,SKU-0378,65,24,17
2025-03-20,STR-001,SKU-0024,39,28,21
2025-03-20,STR-001,SKU-0360,103,37,23
2025-03-20,STR-001,SKU-0071,88,37,24
2025-03-20,STR-001,SKU-0097,97,37,13
2025-03-20,STR-002,SKU-0263,45,13,18
2025-03-20,STR-002,SKU-0132,94,27,28
2025-03-20,STR-002,SKU-0477,27,20,11
2025-03-20,STR-002,SKU-0523,119,12,23
2025-03-20,STR-002,SKU-0066,156,20,15
2025-03-20,STR-002,SKU-0386,179,49,21
2025-03-20,STR-002,SKU-0356,79,47,25
2025-03-20,STR-002,SKU-0324,104,41,27
2025-03-20,STR-002,SKU-0090,46,36,25
2025-03-20,STR-002,SKU-0507,150,25,26
2025-03-20,STR-002,SKU-0465,64,19,23
2025-03-20,STR-002,SKU-0363,75,4,26
2025-03-20,STR-002,SKU-0360,117,20,16
2025-03-20,STR-002,SKU-0136,16,11,24
2025-03-20,STR-002,SKU-0144,89,43,26
2025-03-20,STR-002,SKU-0470,166,41,18
2025-03-20,STR-002,SKU-0355,45,5,15
2025-03-20,STR-002,SKU-0402,141,5,12
2025-03-20,STR-002,SKU-0411,30,19,11
2025-03-20,STR-002,SKU-0499,184,22,20
2025-03-20,STR-002,SKU-0028,6,6,22
2025-03-20,STR-002,SKU-0205,91,3,14
2025-03-20,STR-002,SKU-0208,89,28,30
2025-03-20,STR-002,SKU-0421,25,49,24
2025-03-20,STR-002,SKU-0107,147,0,26
2025-03-20,STR-002,SKU-0272,63,12,25
2025-03-20,STR-002,SKU-0383,23,40,11
2025-03-20,STR-002,SKU-0458,56,43,10
2025-03-20,STR-002,SKU-0290,16,39,22
2025-03-20,STR-002,SKU-0119,110,21,22
2025-03-20,STR-002,SKU-0216,161,48,14
2025-03-20,STR-002,SKU-0464,151,30,28
2025-03-20,STR-002,SKU-0474,85,12,15
2025-03-20,STR-002,SKU-0473,84,50,12
2025-03-20,STR-002,SKU-0196,114,39,27
2025-03-20,STR-003,SKU-0155,113,1,30
2025-03-20,STR-003,SKU-0103,118,49,29
2025-03-20,STR-003,SKU-0018,39,16,12
2025-03-20,STR-003,SKU-0135,62,6,29
2025-03-20,STR-003,SKU-0452,26,16,24
2025-03-20,STR-003,SKU-0092,97,22,23
2025-03-20,STR-003,SKU-0343,29,8,20
2025-03-20,STR-003,SKU-0524,61,37,23
2025-03-20,STR-003,SKU-0023,26,9,30
2025-03-20,STR-003,SKU-0531,26,12,10
2025-03-20,STR-003,SKU-0021,120,49,28
2025-03-20,STR-003,SKU-0306,166,6,11
2025-03-20,STR-003,SKU-0115,56,31,22
2025-03-20,STR-003,SKU-0050,101,23,15
2025-03-20,STR-003,SKU-0223,193,47,12
2025-03-20,STR-003,SKU-0388,73,22,27
2025-03-20,STR-003,SKU-0146,35,15,13
2025-03-20,STR-003,SKU-0338,38,46,27
2025-03-20,STR-003,SKU-0366,35,7,20
2025-03-20,STR-003,SKU-0487,66,2,12
2025-03-20,STR-003,SKU-0128,3,7,20
2025-03-20,STR-003,SKU-0101,170,41,21
2025-03-20,STR-003,SKU-0271,8,8,18
2025-03-20,STR-003,SKU-0414,108,13,27
2025-03-20,STR-003,SKU-0073,135,41,20
2025-03-20,STR-003,SKU-0293,151,47,25
2025-03-20,STR-003,SKU-0264,2,39,10
2025-03-20,STR-003,SKU-0383,158,50,11
2025-03-20,STR-003,SKU-0484,144,22,17
2025-03-20,STR-003,SKU-0047,157,3,11
2025-03-20,STR-003,SKU-0497,31,4,13
2025-03-20,STR-003,SKU-0377,85,4,25
2025-03-20,STR-003,SKU-0482,49,48,14
2025-03-20,STR-003,SKU-0505,194,42,26
2025-03-20,STR-003,SKU-0025,12,47,29
2025-03-20,STR-004,SKU-0138,148,5,19
2025-03-20,STR-004,SKU-0189,40,49,27
2025-03-20,STR-004,SKU-0055,199,41,28
2025-03-20,STR-004,SKU-0377,200,50,20
2025-03-20,STR-004,SKU-0216,104,16,27
2025-03-20,STR-004,SKU-0001,44,4,14
2025-03-20,STR-004,SKU-0142,132,28,25
2025-03-20,STR-004,SKU-0439,73,22,25
2025-03-20,STR-004,SKU-0074,136,42,24
2025-03-20,STR-004,SKU-0390,2,38,14
2025-03-20,STR-004,SKU-0147,145,41,14
2025-03-20,STR-004,SKU-0144,179,32,16
2025-03-20,STR-004,SKU-0399,106,16,10
2025-03-20,STR-004,SKU-0347,8,5,15
2025-03-20,STR-004,SKU-0345,108,18,19
2025-03-20,STR-004,SKU-0281,157,16,19
2025-03-20,STR-004,SKU-0248,183,4,17
2025-03-20,STR-004,SKU-0021,147,7,29
2025-03-20,STR-004,SKU-0262,187,8,23
2025-03-20,STR-004,SKU-0330,148,10,13
2025-03-20,STR-004,SKU-0408,43,49,16
2025-03-20,STR-004,SKU-0404,23,10,17
2025-03-20,STR-004,SKU-0365,11,37,15
2025-03-20,STR-004,SKU-0240,185,41,21
2025-03-20,STR-004,SKU-0224,129,24,26
2025-03-20,STR-004,SKU-0183,164,33,14
2025-03-20,STR-004,SKU-0456,6,37,23
2025-03-20,STR-004,SKU-0530,120,23,14
2025-03-20,STR-004,SKU-0524,148,27,26
2025-03-20,STR-004,SKU-0236,61,18,21
2025-03-20,STR-004,SKU-0346,107,27,27
2025-03-20,STR-004,SKU-0053,75,4,30
2025-03-20,STR-004,SKU-0327,66,30,21
2025-03-20,STR-004,SKU-0124,151,3,28
2025-03-20,STR-004,SKU-0465,136,23,22
2025-03-20,STR-005,SKU-0358,121,48,24
2025-03-20,STR-005,SKU-0124,100,40,29
2025-03-20,STR-005,SKU-0490,161,33,26
2025-03-20,STR-005,SKU-0328,67,40,29
2025-03-20,STR-005,SKU-0506,66,8,22
2025-03-20,STR-005,SKU-0172,149,7,18
2025-03-20,STR-005,SKU-0417,111,41,28
2025-03-20,STR-005,SKU-0170,98,25,17
2025-03-20,STR-005,SKU-0160,119,26,30
2025-03-20,STR-005,SKU-0416,31,39,20
2025-03-20,STR-005,SKU-0518,48,43,26
2025-03-20,STR-005,SKU-0323,151,14,28
2025-03-20,STR-005,SKU-0126,33,33,15
2025-03-20,STR-005,SKU-0535,32,8,15
2025-03-20,STR-005,SKU-0481,77,0,11
2025-03-20,STR-005,SKU-0057,49,10,29
2025-03-20,STR-005,SKU-0464,199,27,30
2025-03-20,STR-005,SKU-0007,26,11,16
2025-03-20,STR-005,SKU-0100,58,42,15
2025-03-20,STR-005,SKU-0329,161,32,21
2025-03-20,STR-005,SKU-0045,40,18,27
2025-03-20,STR-005,SKU-0429,118,11,25
2025-03-20,STR-005,SKU-0261,114,36,11
2025-03-20,STR-005,SKU-0091,119,19,28
2025-03-20,STR-005,SKU-0240,196,38,12
2025-03-20,STR-005,SKU-0188,97,19,14
2025-03-20,STR-005,SKU-0178,143,30,24
2025-03-20,STR-005,SKU-0223,38,12,19
2025-03-20,STR-005,SKU-0092,175,12,28
2025-03-20,STR-005,SKU-0089,106,35,11
2025-03-20,STR-005,SKU-0331,11,47,18
2025-03-20,STR-005,SKU-0002,150,50,29
2025-03-20,STR-005,SKU-0013,164,31,26
2025-03-20,STR-005,SKU-0199,38,44,19
2025-03-20,STR-005,SKU-0295,24,7,11
2025-03-20,STR-006,SKU-0103,102,38,18
2025-03-20,STR-006,SKU-0381,23,27,23
2025-03-20,STR-006,SKU-0305,121,44,25
2025-03-20,STR-006,SKU-0452,111,30,10
2025-03-20,STR-006,SKU-0353,90,26,19
2025-03-20,STR-006,SKU-0495,29,2,17
2025-03-20,STR-006,SKU-0367,77,13,15
2025-03-20,STR-006,SKU-0319,92,2,22
2025-03-20,STR-006,SKU-0117,51,23,22
2025-03-20,STR-006,SKU-0496,10,29,13
2025-03-20,STR-006,SKU-0506,40,27,13
2025-03-20,STR-006,SKU-0020,113,37,13
2025-03-20,STR-006,SKU-0346,73,28,16
2025-03-20,STR-006,SKU-0538,120,8,15
2025-03-20,STR-006,SKU-0321,173,42,22
2025-03-20,STR-006,SKU-0192,178,20,30
2025-03-20,STR-006,SKU-0066,118,39,28
2025-03-20,STR-006,SKU-0197,187,14,30
2025-03-20,STR-006,SKU-0528,124,26,22
2025-03-20,STR-006,SKU-0520,179,11,12
2025-03-20,STR-006,SKU-0093,142,35,13
2025-03-20,STR-006,SKU-0518,181,22,24
2025-03-20,STR-006,SKU-0457,124,21,21
2025-03-20,STR-006,SKU-0453,32,16,12
2025-03-20,STR-006,SKU-0284,125,26,20
2025-03-20,STR-006,SKU-0126,149,3,18
2025-03-20,STR-006,SKU-0026,50,14,14
2025-03-20,STR-006,SKU-0511,125,10,24
2025-03-20,STR-006,SKU-0033,166,6,26
2025-03-20,STR-006,SKU-0211,55,8,14
2025-03-20,STR-006,SKU-0150,18,16,24
2025-03-20,STR-006,SKU-0333,57,49,11
2025-03-20,STR-006,SKU-0463,128,26,20
2025-03-20,STR-006,SKU-0027,41,42,28
2025-03-20,STR-006,SKU-0221,34,11,20
2025-03-20,STR-007,SKU-0323,38,10,13
2025-03-20,STR-007,SKU-0121,196,31,25
2025-03-20,STR-007,SKU-0305,108,0,30
2025-03-20,STR-007,SKU-0252,145,21,21
2025-03-20,STR-007,SKU-0350,166,20,16
2025-03-20,STR-007,SKU-0124,138,28,27
2025-03-20,STR-007,SKU-0084,14,28,24
2025-03-20,STR-007,SKU-0017,128,5,30
2025-03-20,STR-007,SKU-0346,14,50,12
2025-03-20,STR-007,SKU-0155,171,9,28
2025-03-20,STR-007,SKU-0373,61,49,27
2025-03-20,STR-007,SKU-0329,100,36,23
2025-03-20,STR-007,SKU-0138,21,36,13
2025-03-20,STR-007,SKU-0452,20,42,27
2025-03-20,STR-007,SKU-0095,94,42,18
2025-03-20,STR-007,SKU-0269,177,21,15
2025-03-20,STR-007,SKU-0298,136,8,21
2025-03-20,STR-007,SKU-0387,45,47,25
2025-03-20,STR-007,SKU-0400,48,6,30
2025-03-20,STR-007,SKU-0291,4,22,16
2025-03-20,STR-007,SKU-0353,94,15,19
2025-03-20,STR-007,SKU-0283,24,20,13
2025-03-20,STR-007,SKU-0022,175,31,28
2025-03-20,STR-007,SKU-0039,115,47,23
2025-03-20,STR-007,SKU-0279,28,48,24
2025-03-20,STR-007,SKU-0050,161,27,16
2025-03-20,STR-007,SKU-0153,167,22,28
2025-03-20,STR-007,SKU-0463,112,45,26
2025-03-20,STR-007,SKU-0102,136,24,22
2025-03-20,STR-007,SKU-0263,168,22,21
2025-03-20,STR-007,SKU-0539,101,49,12
2025-03-20,STR-007,SKU-0175,191,39,22
2025-03-20,STR-007,SKU-0399,165,25,14
2025-03-20,STR-007,SKU-0489,152,10,17
2025-03-20,STR-007,SKU-0340,18,50,26
2025-03-20,STR-008,SKU-0373,125,41,28
2025-03-20,STR-008,SKU-0137,185,31,13
2025-03-20,STR-008,SKU-0018,14,40,13
2025-03-20,STR-008,SKU-0319,59,25,10
2025-03-20,STR-008,SKU-0124,140,24,10
2025-03-20,STR-008,SKU-0063,111,15,25
2025-03-20,STR-008,SKU-0305,171,25,24
2025-03-20,STR-008,SKU-0539,43,48,15
2025-03-20,STR-008,SKU-0207,36,21,18
2025-03-20,STR-008,SKU-0262,164,36,25
2025-03-20,STR-008,SKU-0197,95,11,23
2025-03-20,STR-008,SKU-0108,139,44,22
2025-03-20,STR-008,SKU-0100,190,4,13
2025-03-20,STR-008,SKU-0278,17,14,22
2025-03-20,STR-008,SKU-0444,156,3,26
2025-03-20,STR-008,SKU-0031,141,50,16
2025-03-20,STR-008,SKU-0133,179,39,30
2025-03-20,STR-008,SKU-0450,101,37,29
2025-03-20,STR-008,SKU-0499,22,11,14
2025-03-20,STR-008,SKU-0098,10,22,23
2025-03-20,STR-008,SKU-0184,20,35,21
2025-03-20,STR-008,SKU-0051,106,32,14
2025-03-20,STR-008,SKU-0431,55,7,26
2025-03-20,STR-008,SKU-0391,65,16,28
2025-03-20,STR-008,SKU-0122,78,26,25
2025-03-20,STR-008,SKU-0076,87,11,17
2025-03-20,STR-008,SKU-0071,107,40,30
2025-03-20,STR-008,SKU-0245,91,4,24
2025-03-20,STR-008,SKU-0073,23,1,12
2025-03-20,STR-008,SKU-0422,123,28,25
2025-03-20,STR-008,SKU-0361,182,28,14
2025-03-20,STR-008,SKU-0241,9,49,11
2025-03-20,STR-008,SKU-0302,39,4,23
2025-03-20,STR-008,SKU-0087,75,9,12
2025-03-20,STR-008,SKU-0358,0,30,23
2025-03-20,STR-009,SKU-0458,18,14,18
2025-03-20,STR-009,SKU-0305,146,19,13
2025-03-20,STR-009,SKU-0267,186,17,20
2025-03-20,STR-009,SKU-0042,140,26,21
2025-03-20,STR-009,SKU-0460,17,7,15
2025-03-20,STR-009,SKU-0010,11,13,20
2025-03-20,STR-009,SKU-0013,192,24,18
2025-03-20,STR-009,SKU-0484,165,38,24
2025-03-20,STR-009,SKU-0037,138,27,29
2025-03-20,STR-009,SKU-0050,152,29,10
2025-03-20,STR-009,SKU-0238,153,30,12
2025-03-20,STR-009,SKU-0370,158,14,18
2025-03-20,STR-009,SKU-0449,42,23,27
2025-03-20,STR-009,SKU-0086,103,6,18
2025-03-20,STR-009,SKU-0440,118,2,21
2025-03-20,STR-009,SKU-0147,130,24,23
2025-03-20,STR-009,SKU-0396,169,25,22
2025-03-20,STR-009,SKU-0439,105,48,14
2025-03-20,STR-009,SKU-0033,118,26,30
2025-03-20,STR-009,SKU-0296,154,31,26
2025-03-20,STR-009,SKU-0431,96,11,28
2025-03-20,STR-009,SKU-0268,96,13,26
2025-03-20,STR-009,SKU-0235,123,8,25
2025-03-20,STR-009,SKU-0337,177,46,13
2025-03-20,STR-009,SKU-0096,152,17,15
2025-03-20,STR-009,SKU-0076,183,7,10
2025-03-20,STR-009,SKU-0156,123,4,17
2025-03-20,STR-009,SKU-0114,101,5,21
2025-03-20,STR-009,SKU-0215,104,22,12
2025-03-20,STR-009,SKU-0084,141,0,12
2025-03-20,STR-009,SKU-0480,84,23,23
2025-03-20,STR-009,SKU-0500,6,33,23
2025-03-20,STR-009,SKU-0325,107,16,29
2025-03-20,STR-009,SKU-0210,29,15,18
2025-03-20,STR-009,SKU-0504,129,20,30
2025-03-20,STR-010,SKU-0121,90,43,17
2025-03-20,STR-010,SKU-0493,197,33,30
2025-03-20,STR-010,SKU-0274,48,18,16
2025-03-20,STR-010,SKU-0533,69,21,20
2025-03-20,STR-010,SKU-0457,181,38,14
2025-03-20,STR-010,SKU-0339,34,48,15
2025-03-20,STR-010,SKU-0246,152,27,19
2025-03-20,STR-010,SKU-0354,174,31,21
2025-03-20,STR-010,SKU-0002,27,24,30
2025-03-20,STR-010,SKU-0163,131,21,25
2025-03-20,STR-010,SKU-0440,51,6,20
2025-03-20,STR-010,SKU-0243,6,44,12
2025-03-20,STR-010,SKU-0503,174,7,14
2025-03-20,STR-010,SKU-0084,2,11,22
2025-03-20,STR-010,SKU-0506,175,14,27
2025-03-20,STR-010,SKU-0138,96,46,14
2025-03-20,STR-010,SKU-0111,81,38,13
2025-03-20,STR-010,SKU-0099,192,41,19
2025-03-20,STR-010,SKU-0134,73,18,20
2025-03-20,STR-010,SKU-0480,19,39,15
2025-03-20,STR-010,SKU-0200,42,6,17
2025-03-20,STR-010,SKU-0080,139,32,29
2025-03-20,STR-010,SKU-0153,41,1,12
2025-03-20,STR-010,SKU-0061,52,29,14
2025-03-20,STR-010,SKU-0092,73,25,15
2025-03-20,STR-010,SKU-0188,87,22,11
2025-03-20,STR-010,SKU-0045,169,11,28
2025-03-20,STR-010,SKU-0346,112,32,11
2025-03-20,STR-010,SKU-0379,91,37,10
2025-03-20,STR-010,SKU-0484,179,2,20
2025-03-20,STR-010,SKU-0326,95,33,19
2025-03-20,STR-010,SKU-0277,177,25,27
2025-03-20,STR-010,SKU-0369,186,29,24
2025-03-20,STR-010,SKU-0397,95,34,10
2025-03-20,STR-010,SKU-0124,140,26,14
2025-03-20,STR-011,SKU-0131,130,3,22
2025-03-20,STR-011,SKU-0186,157,9,12
2025-03-20,STR-011,SKU-0191,129,4,28
2025-03-20,STR-011,SKU-0392,47,46,24
2025-03-20,STR-011,SKU-0452,3,4,23
2025-03-20,STR-011,SKU-0396,32,37,28
2025-03-20,STR-011,SKU-0461,85,12,13
2025-03-20,STR-011,SKU-0011,2,3,23
2025-03-20,STR-011,SKU-0183,155,3,25
2025-03-20,STR-011,SKU-0343,66,46,15
2025-03-20,STR-011,SKU-0171,199,37,19
2025-03-20,STR-011,SKU-0505,160,33,17
2025-03-20,STR-011,SKU-0020,86,43,18
2025-03-20,STR-011,SKU-0389,124,27,28
2025-03-20,STR-011,SKU-0422,199,21,17
2025-03-20,STR-011,SKU-0113,70,42,22
2025-03-20,STR-011,SKU-0295,106,6,13
2025-03-20,STR-011,SKU-0060,61,3,20
2025-03-20,STR-011,SKU-0502,99,39,27
2025-03-20,STR-011,SKU-0087,71,5,13
2025-03-20,STR-011,SKU-0004,68,11,14
2025-03-20,STR-011,SKU-0109,194,37,25
2025-03-20,STR-011,SKU-0095,63,14,28
2025-03-20,STR-011,SKU-0524,117,12,29
2025-03-20,STR-011,SKU-0142,152,4,19
2025-03-20,STR-011,SKU-0503,159,12,19
2025-03-20,STR-011,SKU-0353,96,34,14
2025-03-20,STR-011,SKU-0035,131,1,21
2025-03-20,STR-011,SKU-0067,42,9,22
2025-03-20,STR-011,SKU-0287,49,43,17
2025-03-20,STR-011,SKU-0084,136,20,23
2025-03-20,STR-011,SKU-0300,110,48,22
2025-03-20,STR-011,SKU-0077,20,26,25
2025-03-20,STR-011,SKU-0116,192,17,10
2025-03-20,STR-011,SKU-0119,175,11,19
2025-03-20,STR-012,SKU-0344,60,5,17
2025-03-20,STR-012,SKU-0476,4,34,13
2025-03-20,STR-012,SKU-0261,166,47,30
2025-03-20,STR-012,SKU-0208,175,8,28
2025-03-20,STR-012,SKU-0319,75,20,29
2025-03-20,STR-012,SKU-0197,177,18,17
2025-03-20,STR-012,SKU-0084,55,30,18
2025-03-20,STR-012,SKU-0444,178,41,12
2025-03-20,STR-012,SKU-0106,112,11,26
2025-03-20,STR-012,SKU-0527,189,35,15
2025-03-20,STR-012,SKU-0395,137,35,10
2025-03-20,STR-012,SKU-0137,2,2,24
2025-03-20,STR-012,SKU-0119,31,30,20
2025-03-20,STR-012,SKU-0298,182,16,13
2025-03-20,STR-012,SKU-0183,54,25,17
2025-03-20,STR-012,SKU-0021,9,3,21
2025-03-20,STR-012,SKU-0232,5,39,10
2025-03-20,STR-012,SKU-0493,117,29,22
2025-03-20,STR-012,SKU-0373,16,11,24
2025-03-20,STR-012,SKU-0266,139,47,16
2025-03-20,STR-012,SKU-0326,55,46,14
2025-03-20,STR-012,SKU-0019,133,23,14
2025-03-20,STR-012,SKU-0210,58,32,16
2025-03-20,STR-012,SKU-0248,71,45,12
2025-03-20,STR-012,SKU-0275,5,32,10
2025-03-20,STR-012,SKU-0255,167,24,23
2025-03-20,STR-012,SKU-0429,108,45,24
2025-03-20,STR-012,SKU-0311,76,16,12
2025-03-20,STR-012,SKU-0307,191,38,25
2025-03-20,STR-012,SKU-0325,188,1,16
2025-03-20,STR-012,SKU-0195,138,10,16
2025-03-20,STR-012,SKU-0308,139,10,10
2025-03-20,STR-012,SKU-0158,55,46,12
2025-03-20,STR-012,SKU-0502,50,48,12
2025-03-20,STR-012,SKU-0426,33,41,11
2025-03-20,STR-013,SKU-0258,156,36,20
2025-03-20,STR-013,SKU-0388,35,1,28
2025-03-20,STR-013,SKU-0330,115,5,13
2025-03-20,STR-013,SKU-0238,136,4,18
2025-03-20,STR-013,SKU-0032,119,3,30
2025-03-20,STR-013,SKU-0369,167,10,18
2025-03-20,STR-013,SKU-0432,175,46,21
2025-03-20,STR-013,SKU-0535,21,45,19
2025-03-20,STR-013,SKU-0230,69,21,14
2025-03-20,STR-013,SKU-0074,29,8,21
2025-03-20,STR-013,SKU-0373,190,11,29
2025-03-20,STR-013,SKU-0492,188,42,15
2025-03-20,STR-013,SKU-0473,192,25,13
2025-03-20,STR-013,SKU-0177,19,32,15
2025-03-20,STR-013,SKU-0375,122,43,20
2025-03-20,STR-013,SKU-0332,122,17,15
2025-03-20,STR-013,SKU-0249,196,46,13
2025-03-20,STR-013,SKU-0455,118,47,23
2025-03-20,STR-013,SKU-0160,125,30,29
2025-03-20,STR-013,SKU-0014,15,11,29
2025-03-20,STR-013,SKU-0505,159,47,18
2025-03-20,STR-013,SKU-0114,110,25,20
2025-03-20,STR-013,SKU-0260,24,2,17
2025-03-20,STR-013,SKU-0142,132,23,25
2025-03-20,STR-013,SKU-0019,61,29,24
2025-03-20,STR-013,SKU-0380,154,29,30
2025-03-20,STR-013,SKU-0537,34,8,27
2025-03-20,STR-013,SKU-0525,68,23,19
2025-03-20,STR-013,SKU-0435,137,41,20
2025-03-20,STR-013,SKU-0450,192,32,27
2025-03-20,STR-013,SKU-0392,24,9,24
2025-03-20,STR-013,SKU-0415,38,32,27
2025-03-20,STR-013,SKU-0162,22,22,23
2025-03-20,STR-013,SKU-0287,30,30,26
2025-03-20,STR-013,SKU-0085,147,9,13
2025-03-20,STR-014,SKU-0299,189,30,25
2025-03-20,STR-014,SKU-0141,97,0,23
2025-03-20,STR-014,SKU-0111,71,26,17
2025-03-20,STR-014,SKU-0014,92,22,13
2025-03-20,STR-014,SKU-0159,83,1,29
2025-03-20,STR-014,SKU-0297,192,16,10
2025-03-20,STR-014,SKU-0414,35,17,10
2025-03-20,STR-014,SKU-0057,47,41,28
2025-03-20,STR-014,SKU-0222,67,25,16
2025-03-20,STR-014,SKU-0090,198,45,18
2025-03-20,STR-014,SKU-0403,121,21,15
2025-03-20,STR-014,SKU-0103,92,25,10
2025-03-20,STR-014,SKU-0376,141,45,29
2025-03-20,STR-014,SKU-0428,8,33,13
2025-03-20,STR-014,SKU-0406,194,27,27
2025-03-20,STR-014,SKU-0121,156,36,23
2025-03-20,STR-014,SKU-0404,152,28,22
2025-03-20,STR-014,SKU-0501,124,16,17
2025-03-20,STR-014,SKU-0023,152,0,15
2025-03-20,STR-014,SKU-0535,113,1,17
2025-03-20,STR-014,SKU-0300,71,45,15
2025-03-20,STR-014,SKU-0218,32,18,16
2025-03-20,STR-014,SKU-0044,169,50,24
2025-03-20,STR-014,SKU-0153,126,3,17
2025-03-20,STR-014,SKU-0265,23,3,25
2025-03-20,STR-014,SKU-0524,66,25,12
2025-03-20,STR-014,SKU-0372,83,47,25
2025-03-20,STR-014,SKU-0019,72,41,23
2025-03-20,STR-014,SKU-0520,73,8,10
2025-03-20,STR-014,SKU-0039,149,25,27
2025-03-20,STR-014,SKU-0228,199,47,22
2025-03-20,STR-014,SKU-0239,40,47,15
2025-03-20,STR-014,SKU-0026,12,24,17
2025-03-20,STR-014,SKU-0114,122,48,19
2025-03-20,STR-014,SKU-0043,182,20,27
2025-03-20,STR-015,SKU-0003,185,12,27
2025-03-20,STR-015,SKU-0007,1,18,21
2025-03-20,STR-015,SKU-0403,151,12,20
2025-03-20,STR-015,SKU-0300,13,23,27
2025-03-20,STR-015,SKU-0289,27,44,24
2025-03-20,STR-015,SKU-0487,79,17,22
2025-03-20,STR-015,SKU-0061,59,43,14
2025-03-20,STR-015,SKU-0343,143,27,13
2025-03-20,STR-015,SKU-0065,98,45,15
2025-03-20,STR-015,SKU-0509,96,19,19
2025-03-20,STR-015,SKU-0331,109,14,19
2025-03-20,STR-015,SKU-0484,44,21,21
2025-03-20,STR-015,SKU-0347,100,12,27
2025-03-20,STR-015,SKU-0105,93,25,17
2025-03-20,STR-015,SKU-0491,29,37,12
2025-03-20,STR-015,SKU-0517,56,11,16
2025-03-20,STR-015,SKU-0270,95,4,12
2025-03-20,STR-015,SKU-0476,9,39,23
2025-03-20,STR-015,SKU-0037,48,21,11
2025-03-20,STR-015,SKU-0309,118,1,18
2025-03-20,STR-015,SKU-0131,40,33,27
2025-03-20,STR-015,SKU-0381,0,42,30
2025-03-20,STR-015,SKU-0241,83,35,11
2025-03-20,STR-015,SKU-0260,129,8,13
2025-03-20,STR-015,SKU-0070,73,45,11
2025-03-20,STR-015,SKU-0497,113,33,19
2025-03-20,STR-015,SKU-0258,68,2,12
2025-03-20,STR-015,SKU-0248,192,14,17
2025-03-20,STR-015,SKU-0536,63,11,18
2025-03-20,STR-015,SKU-0394,106,37,16
2025-03-20,STR-015,SKU-0311,104,26,20
2025-03-20,STR-015,SKU-0022,197,2,24
2025-03-20,STR-015,SKU-0438,86,25,23
