review_id,booking_id,property_id,guest_id,review_date,overall_score,cleanliness_score,service_score,value_score,food_score,sentiment,platform
REV-014001,BK-0009508,PROP-019,GST-04805,2025-04-04,6,6,6,7,5,Neutral,Google
REV-014002,BK-0019460,PROP-023,GST-01281,2025-04-28,9,8,10,9,9,Positive,Direct
REV-014003,BK-0046469,PROP-010,GST-00477,2025-01-25,8,9,7,10,9,Positive,Google
REV-014004,BK-0000422,PROP-015,GST-02601,2025-03-26,5,5,6,5,7,Negative,Direct
REV-014005,BK-0023569,PROP-017,GST-00628,2025-04-06,9,9,10,7,8,Positive,Google
REV-014006,BK-0038386,PROP-012,GST-01912,2025-04-18,10,10,9,10,10,Positive,Booking.com
REV-014007,BK-0005671,PROP-029,GST-02867,2025-01-15,6,4,5,7,7,Neutral,Google
REV-014008,BK-0047887,PROP-010,GST-04038,2025-03-03,8,9,9,7,7,Positive,Booking.com
REV-014009,BK-0030899,PROP-039,GST-00905,2025-02-05,8,7,9,9,9,Positive,Google
REV-014010,BK-0020168,PROP-007,GST-00276,2025-02-27,9,9,10,8,9,Positive,Booking.com
REV-014011,BK-0019505,PROP-004,GST-04426,2025-01-19,7,7,7,8,9,Neutral,Direct
REV-014012,BK-0040982,PROP-003,GST-03325,2025-04-03,9,10,9,8,9,Positive,Google
REV-014013,BK-0037172,PROP-050,GST-01548,2025-02-07,10,10,10,10,10,Positive,Booking.com
REV-014014,BK-0038936,PROP-044,GST-00212,2025-01-20,7,8,6,7,7,Neutral,Booking.com
REV-014015,BK-0024290,PROP-021,GST-02664,2025-01-14,8,8,8,9,9,Positive,Booking.com
REV-014016,BK-0023560,PROP-003,GST-01228,2025-04-19,7,7,6,7,6,Neutral,TripAdvisor
REV-014017,BK-0034484,PROP-005,GST-03063,2025-01-08,8,8,10,8,10,Positive,Booking.com
REV-014018,BK-0027194,PROP-015,GST-01816,2025-02-27,10,10,9,10,10,Positive,Direct
REV-014019,BK-0015548,PROP-037,GST-00243,2025-01-11,10,9,8,10,10,Positive,TripAdvisor
REV-014020,BK-0039012,PROP-038,GST-01998,2025-02-11,10,9,10,8,9,Positive,Direct
REV-014021,BK-0016687,PROP-041,GST-00583,2025-04-22,10,10,9,9,9,Positive,Booking.com
REV-014022,BK-0006934,PROP-015,GST-01347,2025-02-10,6,5,6,7,6,Neutral,Direct
REV-014023,BK-0038383,PROP-029,GST-00816,2025-02-13,7,6,7,6,6,Neutral,Booking.com
REV-014024,BK-0049993,PROP-030,GST-04131,2025-01-12,8,10,9,9,8,Positive,Booking.com
REV-014025,BK-0014852,PROP-019,GST-00065,2025-02-05,6,6,4,6,6,Neutral,TripAdvisor
REV-014026,BK-0045681,PROP-020,GST-00192,2025-04-17,10,10,8,10,9,Positive,Booking.com
REV-014027,BK-0003225,PROP-044,GST-03220,2025-05-04,7,7,6,7,8,Neutral,Direct
REV-014028,BK-0039732,PROP-028,GST-00908,2025-02-05,4,4,6,3,4,Negative,Booking.com
REV-014029,BK-0009884,PROP-050,GST-01645,2025-02-23,10,10,10,8,10,Positive,TripAdvisor
REV-014030,BK-0025805,PROP-035,GST-02226,2025-05-04,9,9,10,10,9,Positive,TripAdvisor
REV-014031,BK-0014517,PROP-023,GST-04389,2025-03-03,10,10,10,10,10,Positive,Direct
REV-014032,BK-0042124,PROP-042,GST-01408,2025-04-12,4,4,1,4,5,Negative,Google
REV-014033,BK-0038521,PROP-015,GST-00338,2025-03-21,7,7,6,8,7,Neutral,Direct
REV-014034,BK-0024503,PROP-036,GST-04735,2025-03-31,10,10,10,10,10,Positive,Direct
REV-014035,BK-0031066,PROP-032,GST-02106,2025-04-29,10,10,9,9,10,Positive,Direct
REV-014036,BK-0001588,PROP-030,GST-04563,2025-01-22,9,9,9,10,8,Positive,TripAdvisor
REV-014037,BK-0003325,PROP-008,GST-04113,2025-03-18,9,9,8,9,9,Positive,TripAdvisor
REV-014038,BK-0014921,PROP-025,GST-02884,2025-03-13,10,10,10,10,10,Positive,Booking.com
REV-014039,BK-0017258,PROP-032,GST-00779,2025-03-28,8,9,9,6,8,Positive,Booking.com
REV-014040,BK-0017032,PROP-010,GST-04045,2025-02-09,10,10,10,10,10,Positive,Booking.com
REV-014041,BK-0032113,PROP-002,GST-00915,2025-04-06,9,9,9,10,8,Positive,Direct
REV-014042,BK-0018316,PROP-029,GST-03256,2025-01-13,7,8,6,6,8,Neutral,Google
REV-014043,BK-0016716,PROP-020,GST-00289,2025-05-05,8,8,8,7,9,Positive,TripAdvisor
REV-014044,BK-0042898,PROP-038,GST-01353,2025-03-08,10,10,10,10,9,Positive,Booking.com
REV-014045,BK-0014143,PROP-027,GST-04775,2025-04-19,7,7,9,8,6,Neutral,Booking.com
REV-014046,BK-0042315,PROP-035,GST-03032,2025-01-23,8,6,8,9,8,Positive,Booking.com
REV-014047,BK-0000216,PROP-044,GST-01772,2025-01-29,6,6,6,5,6,Neutral,Direct
REV-014048,BK-0045351,PROP-049,GST-00821,2025-02-04,6,6,8,4,6,Neutral,Direct
REV-014049,BK-0020136,PROP-026,GST-03193,2025-02-01,7,8,9,8,7,Neutral,Google
REV-014050,BK-0029556,PROP-047,GST-04558,2025-04-15,9,9,10,8,9,Positive,Direct
REV-014051,BK-0016822,PROP-006,GST-03826,2025-01-20,9,8,7,9,8,Positive,Google
REV-014052,BK-0038812,PROP-026,GST-03152,2025-01-16,9,10,8,8,9,Positive,TripAdvisor
REV-014053,BK-0032236,PROP-029,GST-03040,2025-04-25,10,9,9,9,10,Positive,TripAdvisor
REV-014054,BK-0010793,PROP-039,GST-01643,2025-02-14,9,10,8,8,9,Positive,TripAdvisor
REV-014055,BK-0037680,PROP-009,GST-02045,2025-01-25,8,8,8,6,9,Positive,Booking.com
REV-014056,BK-0012775,PROP-016,GST-03875,2025-01-31,6,5,6,6,6,Neutral,Google
REV-014057,BK-0015612,PROP-001,GST-01438,2025-04-02,9,9,10,9,10,Positive,Booking.com
REV-014058,BK-0009581,PROP-014,GST-02972,2025-04-22,9,10,9,8,7,Positive,Google
REV-014059,BK-0006569,PROP-030,GST-04293,2025-01-14,10,9,10,8,10,Positive,TripAdvisor
REV-014060,BK-0035671,PROP-029,GST-02414,2025-01-12,10,10,8,10,10,Positive,Google
REV-014061,BK-0021835,PROP-045,GST-02199,2025-01-25,9,8,9,8,10,Positive,Google
REV-014062,BK-0020694,PROP-008,GST-00008,2025-03-18,8,7,8,8,7,Positive,Google
REV-014063,BK-0000600,PROP-021,GST-04117,2025-02-14,9,9,8,9,9,Positive,Google
REV-014064,BK-0007901,PROP-032,GST-03878,2025-03-11,10,8,10,9,10,Positive,Google
REV-014065,BK-0028425,PROP-014,GST-01598,2025-02-28,9,9,8,8,7,Positive,Booking.com
REV-014066,BK-0046563,PROP-006,GST-02741,2025-01-27,7,6,8,7,6,Neutral,Booking.com
REV-014067,BK-0019490,PROP-010,GST-03320,2025-05-07,7,7,8,6,7,Neutral,TripAdvisor
REV-014068,BK-0011004,PROP-035,GST-02786,2025-02-14,8,8,8,9,7,Positive,Direct
REV-014069,BK-0037676,PROP-040,GST-01481,2025-03-15,10,9,10,10,10,Positive,Direct
REV-014070,BK-0025709,PROP-003,GST-04365,2025-04-11,9,9,9,10,8,Positive,Google
REV-014071,BK-0040734,PROP-015,GST-00542,2025-03-10,9,8,7,10,8,Positive,TripAdvisor
REV-014072,BK-0031477,PROP-012,GST-03053,2025-01-27,5,6,5,4,5,Negative,Booking.com
REV-014073,BK-0019950,PROP-046,GST-03842,2025-03-27,10,10,10,9,10,Positive,Booking.com
REV-014074,BK-0000638,PROP-028,GST-02794,2025-03-15,8,10,9,8,6,Positive,Direct
REV-014075,BK-0043117,PROP-006,GST-03918,2025-01-10,8,9,5,8,7,Positive,Booking.com
REV-014076,BK-0042150,PROP-024,GST-00158,2025-03-27,9,10,10,9,9,Positive,Google
REV-014077,BK-0020017,PROP-046,GST-02885,2025-02-14,7,7,8,8,8,Neutral,TripAdvisor
REV-014078,BK-0016928,PROP-021,GST-00206,2025-03-26,8,10,7,9,8,Positive,Direct
REV-014079,BK-0017373,PROP-019,GST-00910,2025-05-02,10,8,9,10,10,Positive,TripAdvisor
REV-014080,BK-0027894,PROP-003,GST-03200,2025-02-02,7,9,9,8,7,Neutral,TripAdvisor
REV-014081,BK-0026905,PROP-013,GST-00906,2025-02-10,8,8,8,9,9,Positive,Google
REV-014082,BK-0048528,PROP-027,GST-04812,2025-01-17,10,10,9,9,8,Positive,Direct
REV-014083,BK-0010954,PROP-043,GST-03094,2025-04-08,10,10,10,10,10,Positive,TripAdvisor
REV-014084,BK-0048322,PROP-017,GST-00591,2025-01-20,10,10,10,10,10,Positive,TripAdvisor
REV-014085,BK-0026358,PROP-032,GST-02391,2025-04-19,9,8,9,9,8,Positive,Google
REV-014086,BK-0047912,PROP-019,GST-03738,2025-02-04,10,10,10,8,10,Positive,Google
REV-014087,BK-0013170,PROP-024,GST-01662,2025-03-07,7,6,6,4,6,Neutral,Google
REV-014088,BK-0036264,PROP-036,GST-03423,2025-02-26,8,9,9,8,7,Positive,TripAdvisor
REV-014089,BK-0031245,PROP-002,GST-02291,2025-02-22,7,8,7,6,7,Neutral,TripAdvisor
REV-014090,BK-0048649,PROP-027,GST-04988,2025-02-19,6,7,7,5,5,Neutral,TripAdvisor
REV-014091,BK-0012233,PROP-026,GST-04179,2025-04-07,10,10,10,10,10,Positive,Booking.com
REV-014092,BK-0010596,PROP-049,GST-01009,2025-03-06,8,10,8,8,8,Positive,TripAdvisor
REV-014093,BK-0006137,PROP-040,GST-02360,2025-03-30,8,10,8,7,7,Positive,Booking.com
REV-014094,BK-0041558,PROP-043,GST-02661,2025-03-20,7,7,7,8,6,Neutral,Direct
REV-014095,BK-0010619,PROP-015,GST-00740,2025-03-11,9,8,9,6,8,Positive,TripAdvisor
REV-014096,BK-0009545,PROP-042,GST-00456,2025-01-16,10,10,10,10,10,Positive,Google
REV-014097,BK-0013020,PROP-040,GST-02518,2025-01-15,6,8,7,6,4,Neutral,TripAdvisor
REV-014098,BK-0010848,PROP-034,GST-00404,2025-01-30,9,8,8,10,9,Positive,TripAdvisor
REV-014099,BK-0015933,PROP-040,GST-02296,2025-04-14,7,7,6,7,7,Neutral,Google
REV-014100,BK-0010408,PROP-036,GST-03542,2025-02-20,8,10,8,9,7,Positive,TripAdvisor
REV-014101,BK-0022050,PROP-033,GST-01677,2025-01-03,10,10,9,10,10,Positive,Direct
REV-014102,BK-0022797,PROP-041,GST-02608,2025-04-26,7,6,7,5,6,Neutral,TripAdvisor
REV-014103,BK-0029435,PROP-004,GST-00028,2025-01-28,4,4,4,4,5,Negative,TripAdvisor
REV-014104,BK-0018488,PROP-022,GST-00097,2025-04-24,9,9,9,9,7,Positive,Google
REV-014105,BK-0047348,PROP-023,GST-04768,2025-02-12,8,8,9,9,8,Positive,TripAdvisor
REV-014106,BK-0016563,PROP-021,GST-01438,2025-02-27,7,7,7,7,6,Neutral,Booking.com
REV-014107,BK-0015974,PROP-050,GST-03509,2025-03-29,7,6,6,7,7,Neutral,Booking.com
REV-014108,BK-0032767,PROP-029,GST-03763,2025-04-22,10,10,10,10,8,Positive,Direct
REV-014109,BK-0043294,PROP-006,GST-00371,2025-02-13,8,7,7,7,8,Positive,TripAdvisor
REV-014110,BK-0048750,PROP-004,GST-03196,2025-04-04,6,8,6,7,5,Neutral,Booking.com
REV-014111,BK-0040745,PROP-050,GST-01993,2025-03-07,7,6,7,8,9,Neutral,TripAdvisor
REV-014112,BK-0016715,PROP-026,GST-04680,2025-04-17,9,10,10,9,10,Positive,TripAdvisor
REV-014113,BK-0013432,PROP-018,GST-04520,2025-02-11,7,8,5,8,7,Neutral,Google
REV-014114,BK-0022011,PROP-045,GST-00063,2025-03-17,10,9,10,10,9,Positive,Direct
REV-014115,BK-0024619,PROP-026,GST-02641,2025-01-22,9,9,10,9,9,Positive,TripAdvisor
REV-014116,BK-0005552,PROP-046,GST-04718,2025-02-23,10,10,10,10,10,Positive,TripAdvisor
REV-014117,BK-0044689,PROP-004,GST-02911,2025-03-24,7,8,6,9,7,Neutral,Google
REV-014118,BK-0020245,PROP-007,GST-00866,2025-04-27,4,3,3,4,3,Negative,Google
REV-014119,BK-0045305,PROP-030,GST-00983,2025-04-25,10,9,9,10,10,Positive,Booking.com
REV-014120,BK-0001778,PROP-015,GST-02196,2025-03-22,5,5,5,4,7,Negative,Booking.com
REV-014121,BK-0036208,PROP-032,GST-02418,2025-03-21,6,6,6,6,8,Neutral,Google
REV-014122,BK-0003683,PROP-011,GST-01801,2025-02-04,8,9,7,9,9,Positive,Booking.com
REV-014123,BK-0042647,PROP-010,GST-02965,2025-02-28,9,7,7,9,9,Positive,Booking.com
REV-014124,BK-0003616,PROP-017,GST-02478,2025-03-04,4,5,4,4,6,Negative,TripAdvisor
REV-014125,BK-0013389,PROP-033,GST-03001,2025-05-02,10,10,10,10,10,Positive,Booking.com
REV-014126,BK-0045292,PROP-031,GST-02257,2025-04-19,10,10,10,10,10,Positive,TripAdvisor
REV-014127,BK-0042121,PROP-008,GST-04048,2025-04-14,7,7,9,7,8,Neutral,Google
REV-014128,BK-0047358,PROP-021,GST-01133,2025-04-04,9,9,8,8,9,Positive,Google
REV-014129,BK-0014429,PROP-036,GST-00685,2025-05-14,6,6,5,7,6,Neutral,Booking.com
REV-014130,BK-0004820,PROP-007,GST-04881,2025-02-28,10,9,10,9,10,Positive,TripAdvisor
REV-014131,BK-0014912,PROP-040,GST-04242,2025-02-01,8,8,8,10,7,Positive,Direct
REV-014132,BK-0012878,PROP-038,GST-03884,2025-05-02,7,5,6,6,4,Neutral,TripAdvisor
REV-014133,BK-0043150,PROP-010,GST-03010,2025-03-11,9,10,10,8,8,Positive,TripAdvisor
REV-014134,BK-0009537,PROP-012,GST-03143,2025-05-06,8,8,8,7,9,Positive,TripAdvisor
REV-014135,BK-0038401,PROP-027,GST-02646,2025-04-03,5,6,5,5,4,Negative,Booking.com
REV-014136,BK-0022686,PROP-047,GST-04032,2025-02-16,5,7,4,5,5,Negative,Direct
REV-014137,BK-0043344,PROP-010,GST-00350,2025-02-18,8,9,10,9,9,Positive,TripAdvisor
REV-014138,BK-0010017,PROP-050,GST-00577,2025-04-16,7,7,7,7,7,Neutral,Google
REV-014139,BK-0040210,PROP-013,GST-01206,2025-04-29,7,9,7,7,8,Neutral,Booking.com
REV-014140,BK-0007120,PROP-005,GST-03889,2025-02-19,7,8,7,7,5,Neutral,TripAdvisor
REV-014141,BK-0027790,PROP-010,GST-01533,2025-02-16,8,8,9,8,7,Positive,Google
REV-014142,BK-0019327,PROP-024,GST-02108,2025-03-08,7,8,6,8,8,Neutral,Direct
REV-014143,BK-0016382,PROP-001,GST-01413,2025-03-18,10,10,9,10,10,Positive,Booking.com
REV-014144,BK-0029681,PROP-030,GST-04832,2025-01-17,10,10,10,10,10,Positive,Google
REV-014145,BK-0019774,PROP-044,GST-02038,2025-01-14,8,9,10,9,9,Positive,Google
REV-014146,BK-0026094,PROP-037,GST-00190,2025-04-11,10,10,10,9,10,Positive,TripAdvisor
REV-014147,BK-0011739,PROP-015,GST-01725,2025-02-20,8,6,7,7,9,Positive,Google
REV-014148,BK-0032123,PROP-019,GST-04213,2025-01-27,8,7,8,9,7,Positive,Direct
REV-014149,BK-0014288,PROP-037,GST-04405,2025-04-16,7,8,6,7,8,Neutral,Google
REV-014150,BK-0018522,PROP-015,GST-03172,2025-02-06,8,6,9,8,9,Positive,Direct
REV-014151,BK-0046101,PROP-029,GST-04830,2025-04-14,9,9,10,9,8,Positive,Direct
REV-014152,BK-0046782,PROP-050,GST-04156,2025-04-20,7,7,7,8,9,Neutral,Booking.com
REV-014153,BK-0013370,PROP-018,GST-04396,2025-02-15,10,10,10,10,9,Positive,Booking.com
REV-014154,BK-0018320,PROP-025,GST-02876,2025-02-10,8,10,8,8,9,Positive,Google
REV-014155,BK-0021328,PROP-024,GST-02182,2025-01-19,6,6,5,5,4,Neutral,TripAdvisor
REV-014156,BK-0043263,PROP-001,GST-01908,2025-02-12,8,7,8,7,8,Positive,TripAdvisor
REV-014157,BK-0036689,PROP-041,GST-00657,2025-02-09,10,10,10,10,10,Positive,TripAdvisor
REV-014158,BK-0048715,PROP-040,GST-01301,2025-02-03,5,4,5,4,5,Negative,TripAdvisor
REV-014159,BK-0030331,PROP-012,GST-00962,2025-03-01,10,9,10,10,10,Positive,Google
REV-014160,BK-0018548,PROP-031,GST-03873,2025-03-07,9,10,10,8,8,Positive,Google
REV-014161,BK-0048328,PROP-025,GST-04839,2025-05-03,8,8,8,7,8,Positive,Google
REV-014162,BK-0000194,PROP-032,GST-00465,2025-02-26,7,6,6,7,6,Neutral,Google
REV-014163,BK-0018693,PROP-013,GST-00570,2025-01-18,3,3,4,4,2,Negative,Direct
REV-014164,BK-0016387,PROP-011,GST-01992,2025-03-02,10,10,10,10,10,Positive,Google
REV-014165,BK-0017609,PROP-046,GST-02401,2025-04-12,9,9,9,8,10,Positive,TripAdvisor
REV-014166,BK-0019376,PROP-033,GST-01604,2025-01-15,7,8,7,7,5,Neutral,TripAdvisor
REV-014167,BK-0001438,PROP-041,GST-02403,2025-03-09,7,8,8,6,7,Neutral,Booking.com
REV-014168,BK-0004693,PROP-046,GST-01565,2025-02-08,10,9,10,10,10,Positive,TripAdvisor
REV-014169,BK-0035079,PROP-006,GST-03494,2025-02-19,8,8,8,7,9,Positive,Direct
REV-014170,BK-0028059,PROP-011,GST-02167,2025-04-19,7,4,8,7,9,Neutral,TripAdvisor
REV-014171,BK-0013304,PROP-030,GST-03856,2025-01-14,9,10,9,8,8,Positive,TripAdvisor
REV-014172,BK-0042634,PROP-029,GST-00201,2025-03-07,8,8,7,7,7,Positive,Direct
REV-014173,BK-0030996,PROP-028,GST-02405,2025-03-09,7,6,6,8,9,Neutral,Google
REV-014174,BK-0006322,PROP-040,GST-04009,2025-03-30,10,8,9,10,10,Positive,TripAdvisor
REV-014175,BK-0003769,PROP-021,GST-04435,2025-05-05,10,10,10,10,10,Positive,Booking.com
REV-014176,BK-0021151,PROP-011,GST-03762,2025-01-27,7,8,6,7,7,Neutral,Booking.com
REV-014177,BK-0032468,PROP-029,GST-01406,2025-02-21,7,7,5,7,8,Neutral,TripAdvisor
REV-014178,BK-0037284,PROP-017,GST-04160,2025-04-12,10,10,10,10,10,Positive,Booking.com
REV-014179,BK-0007631,PROP-022,GST-02214,2025-04-12,8,7,10,8,8,Positive,Booking.com
REV-014180,BK-0010415,PROP-048,GST-02697,2025-02-28,8,10,8,9,8,Positive,Google
REV-014181,BK-0014772,PROP-030,GST-00400,2025-01-21,7,9,6,7,6,Neutral,Direct
REV-014182,BK-0013295,PROP-012,GST-03090,2025-04-03,8,9,8,9,7,Positive,Booking.com
REV-014183,BK-0006803,PROP-020,GST-01618,2025-02-01,7,8,7,7,7,Neutral,Google
REV-014184,BK-0004196,PROP-001,GST-00219,2025-04-18,9,8,10,9,8,Positive,Direct
REV-014185,BK-0015919,PROP-014,GST-03684,2025-02-25,6,3,6,7,6,Neutral,Google
REV-014186,BK-0035756,PROP-004,GST-01498,2025-01-15,8,8,8,8,7,Positive,Direct
REV-014187,BK-0031069,PROP-005,GST-02275,2025-01-11,7,7,8,7,7,Neutral,Direct
REV-014188,BK-0005665,PROP-019,GST-04756,2025-02-19,7,6,6,7,7,Neutral,Direct
REV-014189,BK-0023508,PROP-034,GST-02359,2025-03-06,7,8,5,10,7,Neutral,Direct
REV-014190,BK-0034838,PROP-048,GST-02038,2025-03-05,6,6,6,6,8,Neutral,Direct
REV-014191,BK-0000480,PROP-012,GST-00313,2025-04-16,8,8,8,6,8,Positive,Booking.com
REV-014192,BK-0018889,PROP-018,GST-03517,2025-02-26,10,10,10,10,8,Positive,Direct
REV-014193,BK-0000921,PROP-009,GST-00483,2025-01-28,9,9,10,9,9,Positive,Booking.com
REV-014194,BK-0023701,PROP-021,GST-04358,2025-01-18,6,7,6,7,6,Neutral,Booking.com
REV-014195,BK-0038481,PROP-029,GST-01396,2025-04-23,10,10,9,10,10,Positive,TripAdvisor
REV-014196,BK-0019881,PROP-031,GST-00698,2025-03-23,9,9,9,10,10,Positive,Direct
REV-014197,BK-0035801,PROP-022,GST-00824,2025-01-28,8,9,7,10,9,Positive,Google
REV-014198,BK-0021170,PROP-034,GST-03361,2025-02-25,10,9,10,8,9,Positive,TripAdvisor
REV-014199,BK-0003241,PROP-028,GST-01217,2025-04-17,9,8,10,10,10,Positive,Booking.com
REV-014200,BK-0001097,PROP-014,GST-01407,2025-04-12,8,9,6,6,8,Positive,Booking.com
REV-014201,BK-0004337,PROP-032,GST-00973,2025-02-15,10,10,10,10,10,Positive,TripAdvisor
REV-014202,BK-0036988,PROP-024,GST-01502,2025-03-21,9,9,10,8,9,Positive,Google
REV-014203,BK-0018018,PROP-024,GST-04975,2025-03-08,10,10,9,10,9,Positive,Booking.com
REV-014204,BK-0026958,PROP-012,GST-02948,2025-03-23,8,9,9,9,9,Positive,Direct
REV-014205,BK-0040332,PROP-024,GST-01833,2025-05-07,8,10,9,10,7,Positive,TripAdvisor
REV-014206,BK-0004542,PROP-017,GST-02496,2025-02-03,8,8,9,8,8,Positive,Direct
REV-014207,BK-0027903,PROP-029,GST-01070,2025-02-27,9,8,10,9,9,Positive,Direct
REV-014208,BK-0048116,PROP-024,GST-02572,2025-05-03,7,8,5,8,8,Neutral,TripAdvisor
REV-014209,BK-0010921,PROP-009,GST-04752,2025-01-22,10,10,10,10,10,Positive,TripAdvisor
REV-014210,BK-0001757,PROP-002,GST-03479,2025-02-04,10,10,10,9,10,Positive,TripAdvisor
REV-014211,BK-0035273,PROP-019,GST-01481,2025-05-08,8,9,10,9,10,Positive,Booking.com
REV-014212,BK-0024542,PROP-027,GST-04394,2025-05-10,9,9,10,9,8,Positive,Booking.com
REV-014213,BK-0019918,PROP-034,GST-01484,2025-04-06,9,9,8,10,9,Positive,TripAdvisor
REV-014214,BK-0042084,PROP-012,GST-03982,2025-01-13,9,8,8,9,9,Positive,Google
REV-014215,BK-0004476,PROP-044,GST-04010,2025-04-11,6,6,7,6,4,Neutral,Google
REV-014216,BK-0019899,PROP-002,GST-02912,2025-01-11,6,7,5,5,8,Neutral,Direct
REV-014217,BK-0002661,PROP-049,GST-00657,2025-04-10,6,6,8,6,6,Neutral,TripAdvisor
REV-014218,BK-0008334,PROP-009,GST-01628,2025-02-13,6,7,7,5,6,Neutral,Booking.com
REV-014219,BK-0035307,PROP-025,GST-04749,2025-03-13,8,9,7,7,7,Positive,Direct
REV-014220,BK-0029620,PROP-016,GST-04180,2025-03-19,7,7,7,8,9,Neutral,Direct
REV-014221,BK-0005812,PROP-007,GST-02749,2025-01-17,10,10,9,10,8,Positive,Google
REV-014222,BK-0009747,PROP-003,GST-02976,2025-03-19,7,7,7,7,8,Neutral,Direct
REV-014223,BK-0009980,PROP-033,GST-03184,2025-02-04,10,9,9,10,9,Positive,Google
REV-014224,BK-0046978,PROP-022,GST-01142,2025-04-28,9,8,10,10,9,Positive,Direct
REV-014225,BK-0049137,PROP-014,GST-00270,2025-01-30,8,8,9,9,8,Positive,Google
REV-014226,BK-0008634,PROP-041,GST-00911,2025-04-25,8,9,9,8,7,Positive,Direct
REV-014227,BK-0030561,PROP-042,GST-03374,2025-01-17,6,5,6,5,6,Neutral,Direct
REV-014228,BK-0034874,PROP-050,GST-02469,2025-03-20,6,6,6,5,6,Neutral,Direct
REV-014229,BK-0010996,PROP-026,GST-03878,2025-04-12,7,9,7,6,9,Neutral,Direct
REV-014230,BK-0010246,PROP-007,GST-02313,2025-02-25,9,9,10,10,10,Positive,Direct
REV-014231,BK-0036751,PROP-015,GST-04093,2025-03-19,7,8,6,6,4,Neutral,Google
REV-014232,BK-0031425,PROP-041,GST-00745,2025-03-22,8,9,9,9,8,Positive,TripAdvisor
REV-014233,BK-0006347,PROP-009,GST-03610,2025-03-15,9,10,9,8,9,Positive,Google
REV-014234,BK-0009122,PROP-011,GST-01131,2025-02-17,9,10,9,8,9,Positive,Google
REV-014235,BK-0006298,PROP-022,GST-03881,2025-01-23,9,8,9,9,10,Positive,Direct
REV-014236,BK-0047671,PROP-037,GST-03976,2025-02-26,8,9,7,10,9,Positive,Google
REV-014237,BK-0033782,PROP-020,GST-01625,2025-02-21,10,10,10,9,9,Positive,Booking.com
REV-014238,BK-0000540,PROP-041,GST-00183,2025-04-01,9,9,7,7,8,Positive,Google
REV-014239,BK-0026599,PROP-022,GST-04820,2025-03-05,8,6,8,8,10,Positive,Google
REV-014240,BK-0000810,PROP-046,GST-01321,2025-02-05,8,9,8,9,7,Positive,Booking.com
REV-014241,BK-0033735,PROP-003,GST-01190,2025-03-16,10,9,10,10,10,Positive,Direct
REV-014242,BK-0020915,PROP-007,GST-00686,2025-01-15,7,7,6,8,8,Neutral,Direct
REV-014243,BK-0010131,PROP-006,GST-02920,2025-02-11,10,10,10,9,10,Positive,TripAdvisor
REV-014244,BK-0047068,PROP-027,GST-02650,2025-03-17,7,7,7,7,8,Neutral,TripAdvisor
REV-014245,BK-0036571,PROP-019,GST-00219,2025-02-19,10,10,10,9,7,Positive,TripAdvisor
REV-014246,BK-0043870,PROP-015,GST-01538,2025-04-08,10,9,10,8,7,Positive,Direct
REV-014247,BK-0036888,PROP-008,GST-02950,2025-02-20,9,6,9,9,8,Positive,Booking.com
REV-014248,BK-0044405,PROP-030,GST-01704,2025-01-27,8,9,7,8,6,Positive,Google
REV-014249,BK-0030842,PROP-033,GST-03273,2025-04-01,7,9,8,8,6,Neutral,Direct
REV-014250,BK-0012565,PROP-034,GST-04806,2025-04-19,9,7,8,10,9,Positive,Booking.com
REV-014251,BK-0019113,PROP-009,GST-01872,2025-04-13,9,9,9,6,10,Positive,Google
REV-014252,BK-0005889,PROP-041,GST-00902,2025-01-15,8,9,7,9,7,Positive,Google
REV-014253,BK-0034848,PROP-023,GST-00116,2025-02-13,9,8,10,9,9,Positive,Booking.com
REV-014254,BK-0026728,PROP-024,GST-04366,2025-05-01,10,9,10,10,9,Positive,Direct
REV-014255,BK-0039426,PROP-014,GST-04843,2025-01-12,9,9,8,10,9,Positive,TripAdvisor
REV-014256,BK-0026455,PROP-028,GST-02583,2025-03-13,9,10,9,9,10,Positive,Booking.com
REV-014257,BK-0032028,PROP-050,GST-02568,2025-04-26,9,9,9,10,6,Positive,Google
REV-014258,BK-0021740,PROP-004,GST-01217,2025-02-28,9,10,9,10,9,Positive,Google
REV-014259,BK-0034817,PROP-009,GST-04663,2025-04-03,8,7,6,6,8,Positive,Booking.com
REV-014260,BK-0027066,PROP-022,GST-04079,2025-02-25,7,7,7,6,9,Neutral,Booking.com
REV-014261,BK-0023733,PROP-023,GST-00696,2025-05-08,10,10,10,9,10,Positive,Google
REV-014262,BK-0012679,PROP-020,GST-00068,2025-01-14,8,8,8,9,8,Positive,Booking.com
REV-014263,BK-0031889,PROP-005,GST-01927,2025-03-06,10,10,10,9,10,Positive,TripAdvisor
REV-014264,BK-0020517,PROP-029,GST-00558,2025-02-22,10,10,7,10,10,Positive,Booking.com
REV-014265,BK-0027769,PROP-037,GST-04315,2025-01-25,9,9,8,9,6,Positive,Booking.com
REV-014266,BK-0048639,PROP-002,GST-00879,2025-02-11,7,8,7,5,7,Neutral,Direct
REV-014267,BK-0033188,PROP-041,GST-02449,2025-02-03,7,6,7,7,7,Neutral,Google
REV-014268,BK-0037362,PROP-032,GST-03925,2025-02-09,5,4,5,5,4,Negative,Booking.com
REV-014269,BK-0040599,PROP-001,GST-02371,2025-03-24,10,10,10,10,9,Positive,Direct
REV-014270,BK-0018196,PROP-018,GST-03934,2025-01-14,9,9,9,10,9,Positive,TripAdvisor
