log_id,vehicle_id,log_date,depot,odometer_km,litres_filled,cost_per_litre,total_cost_gbp,fuel_type
FL-0017331,VEH-0076,2025-03-15,London,98809,151.2,1.808,273.46,Diesel
FL-0017332,VEH-0081,2025-01-15,Leeds,189156,45.7,1.755,80.27,Diesel
FL-0017333,VEH-0033,2025-03-19,London,99506,132.0,1.81,238.84,HVO
FL-0017334,VEH-0084,2025-03-23,Bristol,133939,150.8,1.657,249.85,Diesel
FL-0017335,VEH-0011,2025-01-25,Glasgow,197852,130.8,1.464,191.53,Diesel
FL-0017336,VEH-0022,2025-03-12,Bristol,156102,110.1,1.692,186.29,Diesel
FL-0017337,VEH-0100,2025-03-29,Leeds,219434,148.1,1.673,247.84,Diesel
FL-0017338,VEH-0093,2025-02-02,Bristol,94340,93.1,1.572,146.32,Diesel
FL-0017339,VEH-0096,2025-01-05,London,189553,188.7,1.601,302.12,Diesel
FL-0017340,VEH-0067,2025-02-27,Manchester,259078,70.4,1.514,106.57,Diesel
FL-0017341,VEH-0099,2025-01-20,Glasgow,51235,50.7,1.732,87.78,Electric
FL-0017342,VEH-0051,2025-01-22,Glasgow,96241,110.7,1.48,163.79,Electric
FL-0017343,VEH-0086,2025-01-24,Leeds,269952,93.1,1.481,137.9,Diesel
FL-0017344,VEH-0006,2025-01-21,Bristol,69161,159.3,1.538,244.97,Diesel
FL-0017345,VEH-0029,2025-01-16,London,244580,101.3,1.697,171.85,Diesel
FL-0017346,VEH-0065,2025-02-08,Leeds,101491,28.5,1.692,48.26,Diesel
FL-0017347,VEH-0022,2025-02-04,Bristol,92150,111.2,1.599,177.75,Diesel
FL-0017348,VEH-0095,2025-01-11,Manchester,224343,134.1,1.617,216.89,Diesel
FL-0017349,VEH-0092,2025-03-05,Leeds,192842,119.7,1.62,193.92,Diesel
FL-0017350,VEH-0089,2025-01-01,London,222627,93.5,1.707,159.58,Diesel
FL-0017351,VEH-0080,2025-02-17,London,265342,108.8,1.714,186.5,Electric
FL-0017352,VEH-0034,2025-02-21,Glasgow,248928,65.1,1.796,116.98,Diesel
FL-0017353,VEH-0066,2025-01-31,Bristol,136505,114.7,1.627,186.64,Diesel
FL-0017354,VEH-0033,2025-02-12,London,264317,103.4,1.504,155.56,Diesel
FL-0017355,VEH-0093,2025-03-24,Bristol,229030,22.7,1.697,38.54,Diesel
FL-0017356,VEH-0032,2025-01-13,Manchester,169370,168.4,1.56,262.72,Diesel
FL-0017357,VEH-0093,2025-03-28,Bristol,111079,153.4,1.505,230.8,Electric
FL-0017358,VEH-0038,2025-01-29,Manchester,201156,141.0,1.59,224.15,Diesel
FL-0017359,VEH-0082,2025-01-21,Bristol,284966,118.1,1.489,175.9,Diesel
FL-0017360,VEH-0001,2025-01-29,Birmingham,113412,131.9,1.729,228.01,Diesel
FL-0017361,VEH-0005,2025-02-08,Leeds,163604,64.7,1.706,110.45,Diesel
FL-0017362,VEH-0054,2025-03-23,London,189742,96.2,1.481,142.51,Electric
FL-0017363,VEH-0009,2025-03-10,Manchester,234190,159.6,1.662,265.27,Diesel
FL-0017364,VEH-0056,2025-02-18,Leeds,69637,63.9,1.605,102.49,Diesel
FL-0017365,VEH-0011,2025-02-11,Glasgow,175042,89.7,1.71,153.35,HVO
FL-0017366,VEH-0017,2025-03-06,London,210701,172.6,1.474,254.39,Diesel
FL-0017367,VEH-0013,2025-03-25,Birmingham,288482,128.8,1.803,232.22,Diesel
FL-0017368,VEH-0021,2025-03-14,Birmingham,157005,103.4,1.608,166.32,Diesel
FL-0017369,VEH-0062,2025-03-23,Leeds,246996,165.4,1.511,249.91,HVO
FL-0017370,VEH-0095,2025-01-16,Manchester,86563,88.6,1.49,132.08,Electric
FL-0017371,VEH-0052,2025-03-08,London,191125,138.7,1.519,210.71,Diesel
FL-0017372,VEH-0018,2025-01-15,Leeds,233190,117.4,1.493,175.25,Diesel
FL-0017373,VEH-0056,2025-02-07,Leeds,117307,137.0,1.494,204.66,Diesel
FL-0017374,VEH-0047,2025-01-15,London,213976,152.2,1.692,257.57,Diesel
FL-0017375,VEH-0002,2025-02-09,London,211522,60.8,1.493,90.83,Diesel
FL-0017376,VEH-0030,2025-02-21,London,94439,130.3,1.685,219.56,Electric
FL-0017377,VEH-0044,2025-02-15,Manchester,232132,153.5,1.787,274.28,Diesel
FL-0017378,VEH-0028,2025-03-18,Leeds,298053,95.1,1.593,151.42,HVO
FL-0017379,VEH-0008,2025-01-10,Glasgow,283617,141.4,1.59,224.84,Electric
FL-0017380,VEH-0041,2025-03-21,Bristol,176573,174.8,1.594,278.57,Diesel
FL-0017381,VEH-0090,2025-02-22,London,186764,74.5,1.598,118.97,Diesel
FL-0017382,VEH-0021,2025-02-26,Birmingham,116208,51.5,1.678,86.46,Diesel
FL-0017383,VEH-0037,2025-01-17,Glasgow,147750,145.1,1.76,255.43,Diesel
FL-0017384,VEH-0007,2025-02-08,Bristol,227766,125.4,1.473,184.7,Electric
FL-0017385,VEH-0065,2025-03-06,Leeds,209199,56.9,1.494,85.04,Diesel
FL-0017386,VEH-0049,2025-01-14,Manchester,117818,129.4,1.698,219.7,Diesel
FL-0017387,VEH-0057,2025-02-15,Glasgow,176452,77.1,1.634,125.97,Diesel
FL-0017388,VEH-0100,2025-01-12,Leeds,144305,106.6,1.826,194.63,Diesel
FL-0017389,VEH-0049,2025-01-28,Manchester,136825,85.5,1.477,126.23,HVO
FL-0017390,VEH-0063,2025-01-27,London,298418,43.9,1.631,71.57,Diesel
FL-0017391,VEH-0004,2025-03-22,Birmingham,104938,94.4,1.623,153.25,Diesel
FL-0017392,VEH-0048,2025-02-20,Glasgow,105204,104.1,1.625,169.17,Diesel
FL-0017393,VEH-0019,2025-03-16,Leeds,114120,130.1,1.524,198.34,Diesel
FL-0017394,VEH-0069,2025-02-27,Manchester,273439,79.2,1.626,128.79,Diesel
FL-0017395,VEH-0040,2025-01-12,Birmingham,271207,110.9,1.782,197.65,Diesel
FL-0017396,VEH-0037,2025-03-27,Glasgow,118306,141.1,1.571,221.64,Diesel
FL-0017397,VEH-0091,2025-03-23,Manchester,96071,88.9,1.765,156.95,Diesel
FL-0017398,VEH-0087,2025-02-20,Bristol,158223,103.8,1.595,165.55,Diesel
FL-0017399,VEH-0073,2025-03-27,London,130251,146.8,1.647,241.85,Diesel
FL-0017400,VEH-0064,2025-01-29,Glasgow,218274,74.0,1.636,121.1,Diesel
FL-0017401,VEH-0013,2025-02-22,Birmingham,89319,135.4,1.495,202.44,Diesel
FL-0017402,VEH-0099,2025-03-25,Glasgow,189786,100.6,1.65,165.92,Diesel
FL-0017403,VEH-0016,2025-02-20,Birmingham,223082,82.6,1.665,137.51,Diesel
FL-0017404,VEH-0062,2025-03-18,Leeds,201942,89.0,1.717,152.85,Diesel
FL-0017405,VEH-0021,2025-03-03,Birmingham,213978,112.7,1.775,200.08,Diesel
FL-0017406,VEH-0011,2025-01-27,Glasgow,82671,77.3,1.751,135.31,Diesel
FL-0017407,VEH-0012,2025-03-03,Birmingham,55886,152.1,1.8,273.85,Diesel
FL-0017408,VEH-0058,2025-03-28,Manchester,187060,107.3,1.616,173.33,Diesel
FL-0017409,VEH-0066,2025-03-02,Bristol,283976,94.6,1.578,149.21,Diesel
FL-0017410,VEH-0020,2025-03-07,London,99390,101.2,1.511,152.91,HVO
FL-0017411,VEH-0003,2025-01-08,Leeds,224363,113.4,1.611,182.61,Diesel
FL-0017412,VEH-0059,2025-01-15,London,102001,103.5,1.74,180.02,Diesel
FL-0017413,VEH-0085,2025-02-15,Manchester,159687,117.1,1.563,183.04,HVO
FL-0017414,VEH-0074,2025-01-09,Manchester,270277,158.4,1.463,231.73,Diesel
FL-0017415,VEH-0059,2025-01-23,London,82949,95.3,1.595,151.98,Diesel
FL-0017416,VEH-0080,2025-03-07,London,59366,161.1,1.773,285.62,Diesel
FL-0017417,VEH-0005,2025-01-31,Leeds,158755,132.4,1.813,240.04,HVO
FL-0017418,VEH-0040,2025-01-13,Birmingham,193515,107.6,1.536,165.33,Diesel
FL-0017419,VEH-0003,2025-02-28,Leeds,267673,138.2,1.645,227.26,Diesel
FL-0017420,VEH-0075,2025-02-10,Glasgow,262547,150.9,1.735,261.78,Diesel
FL-0017421,VEH-0019,2025-01-11,Leeds,200383,125.0,1.757,219.69,Diesel
FL-0017422,VEH-0075,2025-01-24,Glasgow,64846,134.7,1.458,196.34,HVO
FL-0017423,VEH-0080,2025-03-10,London,137876,108.7,1.787,194.21,Diesel
FL-0017424,VEH-0046,2025-01-20,Glasgow,169595,126.5,1.652,208.93,Diesel
FL-0017425,VEH-0044,2025-01-20,Manchester,140456,82.8,1.473,121.91,Diesel
FL-0017426,VEH-0086,2025-03-30,Leeds,196297,108.0,1.693,182.88,Diesel
FL-0017427,VEH-0048,2025-02-12,Glasgow,159632,92.9,1.458,135.4,Diesel
FL-0017428,VEH-0093,2025-03-29,Bristol,201114,65.7,1.66,109.06,Diesel
FL-0017429,VEH-0069,2025-01-09,Manchester,210640,94.7,1.707,161.68,Diesel
FL-0017430,VEH-0020,2025-02-19,London,267578,82.0,1.612,132.23,Diesel
FL-0017431,VEH-0029,2025-03-24,London,153510,162.6,1.586,257.83,Diesel
FL-0017432,VEH-0064,2025-02-02,Glasgow,153759,111.5,1.646,183.53,Diesel
FL-0017433,VEH-0030,2025-01-25,London,144028,88.2,1.535,135.45,Electric
FL-0017434,VEH-0027,2025-01-24,Leeds,280671,124.1,1.678,208.27,HVO
FL-0017435,VEH-0002,2025-02-14,London,118905,84.0,1.816,152.57,Diesel
FL-0017436,VEH-0072,2025-01-30,Leeds,209312,120.6,1.522,183.56,Diesel
FL-0017437,VEH-0075,2025-03-18,Glasgow,278265,193.1,1.648,318.19,Diesel
FL-0017438,VEH-0032,2025-01-24,Manchester,250270,100.5,1.618,162.69,Diesel
FL-0017439,VEH-0010,2025-03-02,London,144074,55.0,1.66,91.24,Diesel
FL-0017440,VEH-0077,2025-01-16,London,88767,112.1,1.629,182.64,Diesel
FL-0017441,VEH-0098,2025-01-31,Glasgow,69114,82.7,1.496,123.68,HVO
FL-0017442,VEH-0021,2025-03-02,Birmingham,244876,123.6,1.692,209.21,Diesel
FL-0017443,VEH-0097,2025-03-10,London,295020,110.6,1.528,168.97,Diesel
FL-0017444,VEH-0015,2025-03-04,Manchester,171431,156.8,1.571,246.36,Diesel
FL-0017445,VEH-0016,2025-01-19,Birmingham,207294,125.6,1.656,208.05,HVO
FL-0017446,VEH-0076,2025-02-17,London,128487,131.2,1.716,225.09,Diesel
FL-0017447,VEH-0040,2025-01-30,Birmingham,178730,51.0,1.533,78.24,Diesel
FL-0017448,VEH-0044,2025-02-24,Manchester,192834,63.0,1.589,100.08,Electric
FL-0017449,VEH-0093,2025-02-23,Bristol,207853,77.6,1.498,116.26,Diesel
FL-0017450,VEH-0083,2025-02-21,Birmingham,117834,122.5,1.686,206.48,Diesel
FL-0017451,VEH-0087,2025-02-11,Bristol,203274,121.7,1.511,183.84,Electric
FL-0017452,VEH-0058,2025-01-24,Manchester,103652,53.2,1.458,77.6,Diesel
FL-0017453,VEH-0065,2025-01-13,Leeds,182706,122.5,1.707,209.18,Diesel
FL-0017454,VEH-0084,2025-01-11,Bristol,222631,127.6,1.614,205.88,Electric
FL-0017455,VEH-0075,2025-02-23,Glasgow,227171,150.7,1.483,223.44,Diesel
FL-0017456,VEH-0076,2025-02-26,London,97911,66.4,1.596,105.91,Diesel
FL-0017457,VEH-0015,2025-02-28,Manchester,116112,142.3,1.471,209.31,Electric
FL-0017458,VEH-0070,2025-02-22,London,71379,107.4,1.587,170.52,Diesel
FL-0017459,VEH-0046,2025-01-29,Glasgow,252369,41.6,1.572,65.47,Diesel
FL-0017460,VEH-0066,2025-03-17,Bristol,280858,163.3,1.479,241.47,HVO
FL-0017461,VEH-0072,2025-01-08,Leeds,259003,89.8,1.715,153.96,Diesel
FL-0017462,VEH-0095,2025-01-04,Manchester,163501,140.4,1.573,220.92,Diesel
FL-0017463,VEH-0056,2025-01-11,Leeds,179469,134.8,1.737,234.13,Diesel
FL-0017464,VEH-0073,2025-01-05,London,174659,135.9,1.605,218.14,HVO
FL-0017465,VEH-0085,2025-03-04,Manchester,187752,98.1,1.831,179.62,Electric
FL-0017466,VEH-0017,2025-03-20,London,244962,115.7,1.766,204.33,HVO
FL-0017467,VEH-0031,2025-03-06,Leeds,261728,102.0,1.549,157.96,Diesel
FL-0017468,VEH-0034,2025-01-12,Glasgow,297219,86.6,1.524,131.96,Diesel
FL-0017469,VEH-0043,2025-03-18,London,244183,126.5,1.517,191.94,Diesel
FL-0017470,VEH-0032,2025-02-07,Manchester,65927,95.5,1.589,151.76,Diesel
FL-0017471,VEH-0070,2025-03-24,London,204760,120.8,1.678,202.77,Diesel
FL-0017472,VEH-0028,2025-01-02,Leeds,275145,158.0,1.641,259.22,Diesel
FL-0017473,VEH-0016,2025-01-04,Birmingham,198167,84.3,1.71,144.2,Diesel
FL-0017474,VEH-0036,2025-01-27,Birmingham,294798,100.7,1.558,156.87,Diesel
FL-0017475,VEH-0025,2025-01-12,Manchester,93980,149.4,1.664,248.65,Diesel
FL-0017476,VEH-0037,2025-02-20,Glasgow,156633,129.5,1.596,206.65,Diesel
FL-0017477,VEH-0050,2025-02-04,Birmingham,152978,125.7,1.642,206.35,Diesel
FL-0017478,VEH-0026,2025-01-20,Manchester,147364,108.9,1.49,162.22,Electric
FL-0017479,VEH-0055,2025-01-11,London,211767,123.8,1.617,200.21,Diesel
FL-0017480,VEH-0016,2025-02-10,Birmingham,288122,60.3,1.585,95.61,Diesel
FL-0017481,VEH-0081,2025-03-24,Leeds,160071,74.1,1.712,126.86,Diesel
FL-0017482,VEH-0091,2025-01-31,Manchester,91667,141.1,1.791,252.72,Diesel
FL-0017483,VEH-0089,2025-01-25,London,193449,98.6,1.575,155.33,Diesel
FL-0017484,VEH-0039,2025-01-11,Glasgow,150074,121.2,1.46,176.96,Diesel
FL-0017485,VEH-0055,2025-02-06,London,221811,73.0,1.564,114.23,Diesel
FL-0017486,VEH-0032,2025-03-28,Manchester,176110,56.5,1.817,102.65,Diesel
FL-0017487,VEH-0054,2025-01-21,London,139403,151.7,1.516,229.95,Diesel
FL-0017488,VEH-0006,2025-02-15,Bristol,73715,100.1,1.621,162.2,Diesel
FL-0017489,VEH-0056,2025-02-02,Leeds,282634,191.4,1.488,284.88,Electric
FL-0017490,VEH-0063,2025-01-22,London,132857,108.5,1.644,178.44,Diesel
FL-0017491,VEH-0022,2025-03-18,Bristol,247489,92.2,1.669,153.85,Electric
FL-0017492,VEH-0099,2025-03-08,Glasgow,109912,86.8,1.506,130.75,HVO
FL-0017493,VEH-0032,2025-01-15,Manchester,249777,47.4,1.52,72.01,Diesel
FL-0017494,VEH-0017,2025-01-18,London,272365,107.4,1.809,194.23,HVO
FL-0017495,VEH-0071,2025-02-14,Bristol,225848,161.4,1.478,238.48,Diesel
FL-0017496,VEH-0027,2025-03-09,Leeds,101010,54.2,1.732,93.8,Diesel
FL-0017497,VEH-0070,2025-02-17,London,269993,97.4,1.837,178.94,Diesel
FL-0017498,VEH-0009,2025-03-17,Manchester,104244,136.9,1.556,213.03,Diesel
FL-0017499,VEH-0052,2025-01-14,London,145604,94.0,1.83,171.98,Electric
FL-0017500,VEH-0099,2025-02-17,Glasgow,70385,125.8,1.719,216.32,Diesel
FL-0017501,VEH-0044,2025-02-11,Manchester,137347,127.9,1.828,233.72,Diesel
FL-0017502,VEH-0096,2025-01-10,London,219010,146.3,1.833,268.19,Diesel
FL-0017503,VEH-0006,2025-03-20,Bristol,151556,163.0,1.487,242.38,Diesel
FL-0017504,VEH-0080,2025-02-23,London,148625,126.8,1.652,209.5,Diesel
FL-0017505,VEH-0062,2025-02-05,Leeds,131846,64.6,1.624,104.94,Diesel
FL-0017506,VEH-0095,2025-01-18,Manchester,211601,163.5,1.769,289.15,Diesel
FL-0017507,VEH-0090,2025-01-30,London,273455,85.6,1.825,156.2,HVO
FL-0017508,VEH-0025,2025-01-01,Manchester,296387,138.3,1.63,225.5,Electric
FL-0017509,VEH-0011,2025-01-08,Glasgow,209469,106.2,1.666,176.85,Diesel
FL-0017510,VEH-0089,2025-03-01,London,143301,131.9,1.776,234.18,HVO
FL-0017511,VEH-0086,2025-01-22,Leeds,218321,74.7,1.711,127.73,Electric
FL-0017512,VEH-0049,2025-02-24,Manchester,94340,124.3,1.815,225.52,HVO
FL-0017513,VEH-0050,2025-01-21,Birmingham,186122,68.1,1.764,120.13,Diesel
FL-0017514,VEH-0074,2025-02-01,Manchester,283172,147.4,1.685,248.38,Diesel
FL-0017515,VEH-0094,2025-01-28,London,104115,91.8,1.842,169.12,Electric
FL-0017516,VEH-0045,2025-03-23,Birmingham,119990,35.4,1.615,57.16,Diesel
FL-0017517,VEH-0042,2025-03-28,London,233283,108.2,1.765,191.05,Diesel
FL-0017518,VEH-0001,2025-03-23,Birmingham,181322,132.0,1.718,226.85,Electric
FL-0017519,VEH-0006,2025-01-20,Bristol,248710,117.1,1.786,209.2,Diesel
FL-0017520,VEH-0088,2025-01-13,Manchester,73322,138.4,1.531,211.96,Diesel
FL-0017521,VEH-0028,2025-01-31,Leeds,123608,87.7,1.517,133.06,Diesel
FL-0017522,VEH-0045,2025-01-16,Birmingham,151320,95.3,1.563,148.89,Diesel
FL-0017523,VEH-0037,2025-03-07,Glasgow,276622,125.1,1.654,206.89,HVO
FL-0017524,VEH-0067,2025-01-05,Manchester,136924,52.2,1.753,91.58,Diesel
FL-0017525,VEH-0033,2025-01-30,London,212735,121.8,1.6,194.81,Diesel
FL-0017526,VEH-0078,2025-01-11,Glasgow,294803,145.9,1.611,234.99,Diesel
FL-0017527,VEH-0082,2025-01-08,Bristol,196465,33.7,1.504,50.62,Diesel
FL-0017528,VEH-0055,2025-03-30,London,87838,106.0,1.811,191.93,Diesel
FL-0017529,VEH-0027,2025-01-24,Leeds,276083,148.9,1.49,221.91,Electric
FL-0017530,VEH-0054,2025-02-27,London,208345,133.4,1.765,235.37,Diesel
FL-0017531,VEH-0045,2025-01-12,Birmingham,211977,137.1,1.691,231.76,Diesel
FL-0017532,VEH-0058,2025-02-10,Manchester,186543,198.3,1.592,315.68,Diesel
FL-0017533,VEH-0070,2025-02-26,London,75658,93.9,1.796,168.64,Diesel
FL-0017534,VEH-0009,2025-02-09,Manchester,217673,92.2,1.774,163.64,Electric
FL-0017535,VEH-0088,2025-03-02,Manchester,106012,84.4,1.65,139.31,Diesel
FL-0017536,VEH-0054,2025-03-21,London,75988,145.6,1.494,217.52,Diesel
FL-0017537,VEH-0066,2025-03-11,Bristol,262113,104.4,1.495,156.01,Diesel
FL-0017538,VEH-0061,2025-01-16,Glasgow,267567,80.7,1.512,122.04,Diesel
FL-0017539,VEH-0020,2025-03-18,London,252583,185.3,1.783,330.43,Diesel
FL-0017540,VEH-0023,2025-02-19,Manchester,297479,100.2,1.452,145.48,Diesel
FL-0017541,VEH-0048,2025-03-09,Glasgow,171860,139.8,1.739,243.13,Diesel
FL-0017542,VEH-0050,2025-02-07,Birmingham,64136,101.6,1.527,155.14,Diesel
FL-0017543,VEH-0027,2025-01-16,Leeds,200830,117.3,1.799,210.96,Diesel
FL-0017544,VEH-0086,2025-02-12,Leeds,294381,112.7,1.706,192.2,HVO
FL-0017545,VEH-0020,2025-03-11,London,57019,83.8,1.756,147.08,Diesel
FL-0017546,VEH-0047,2025-03-07,London,165661,88.4,1.47,129.95,Diesel
FL-0017547,VEH-0047,2025-01-04,London,56333,76.9,1.507,115.94,Diesel
FL-0017548,VEH-0053,2025-02-03,Bristol,296460,92.8,1.62,150.28,Diesel
FL-0017549,VEH-0001,2025-03-30,Birmingham,257749,102.4,1.545,158.19,Electric
FL-0017550,VEH-0088,2025-01-20,Manchester,217815,155.5,1.516,235.66,Diesel
FL-0017551,VEH-0030,2025-02-16,London,191238,64.9,1.554,100.9,Electric
FL-0017552,VEH-0005,2025-02-25,Leeds,264768,74.7,1.535,114.7,Diesel
FL-0017553,VEH-0040,2025-02-15,Birmingham,289758,107.3,1.598,171.42,HVO
FL-0017554,VEH-0019,2025-03-10,Leeds,155977,75.0,1.673,125.51,Diesel
FL-0017555,VEH-0017,2025-03-01,London,268132,153.1,1.795,274.76,Electric
FL-0017556,VEH-0069,2025-01-11,Manchester,137942,92.2,1.835,169.12,HVO
FL-0017557,VEH-0019,2025-01-15,Leeds,116760,148.5,1.601,237.78,Diesel
FL-0017558,VEH-0033,2025-03-30,London,172462,192.2,1.544,296.68,Diesel
FL-0017559,VEH-0082,2025-02-21,Bristol,206059,118.3,1.65,195.18,Diesel
FL-0017560,VEH-0031,2025-03-26,Leeds,179557,169.3,1.631,276.12,Diesel
FL-0017561,VEH-0097,2025-03-10,London,114885,143.7,1.456,209.16,HVO
FL-0017562,VEH-0058,2025-01-18,Manchester,167715,94.6,1.592,150.53,Electric
FL-0017563,VEH-0069,2025-01-19,Manchester,294975,75.8,1.795,136.13,Diesel
FL-0017564,VEH-0091,2025-01-28,Manchester,166516,132.8,1.804,239.55,Diesel
FL-0017565,VEH-0085,2025-03-09,Manchester,223147,115.2,1.641,189.06,Diesel
FL-0017566,VEH-0052,2025-01-04,London,236152,159.0,1.485,236.07,Diesel
FL-0017567,VEH-0082,2025-03-20,Bristol,180342,139.4,1.647,229.61,HVO
FL-0017568,VEH-0064,2025-03-18,Glasgow,266265,169.2,1.718,290.63,Diesel
FL-0017569,VEH-0086,2025-03-31,Leeds,214091,138.2,1.47,203.18,Diesel
FL-0017570,VEH-0041,2025-03-12,Bristol,161670,188.4,1.782,335.68,Diesel
FL-0017571,VEH-0085,2025-03-22,Manchester,161915,161.9,1.517,245.6,Diesel
FL-0017572,VEH-0071,2025-01-14,Bristol,211651,87.1,1.778,154.91,HVO
FL-0017573,VEH-0015,2025-02-25,Manchester,264626,128.1,1.703,218.13,Diesel
FL-0017574,VEH-0013,2025-01-13,Birmingham,184616,48.1,1.794,86.34,HVO
FL-0017575,VEH-0074,2025-03-20,Manchester,154646,142.1,1.716,243.92,Diesel
FL-0017576,VEH-0019,2025-02-26,Leeds,191726,89.3,1.588,141.83,Electric
FL-0017577,VEH-0076,2025-01-06,London,224578,101.6,1.634,165.97,HVO
FL-0017578,VEH-0014,2025-01-19,Birmingham,201382,27.8,1.516,42.18,Diesel
FL-0017579,VEH-0024,2025-02-03,Manchester,171155,126.5,1.576,199.32,Diesel
FL-0017580,VEH-0094,2025-01-14,London,141985,116.4,1.577,183.51,Diesel
FL-0017581,VEH-0008,2025-02-05,Glasgow,254104,113.8,1.731,197.05,Electric
FL-0017582,VEH-0014,2025-01-11,Birmingham,285838,120.7,1.749,211.1,Diesel
FL-0017583,VEH-0032,2025-03-18,Manchester,81740,68.2,1.523,103.86,Diesel
FL-0017584,VEH-0043,2025-03-01,London,272639,147.0,1.66,243.99,Diesel
FL-0017585,VEH-0087,2025-02-14,Bristol,112546,92.9,1.716,159.44,Diesel
FL-0017586,VEH-0058,2025-01-31,Manchester,157745,91.4,1.799,164.46,Diesel
FL-0017587,VEH-0013,2025-03-15,Birmingham,92351,124.9,1.698,212.07,Diesel
FL-0017588,VEH-0014,2025-02-27,Birmingham,131307,94.7,1.597,151.23,Electric
FL-0017589,VEH-0071,2025-03-10,Bristol,81043,99.2,1.626,161.25,Diesel
FL-0017590,VEH-0010,2025-01-31,London,292822,116.5,1.531,178.33,Diesel
FL-0017591,VEH-0059,2025-02-19,London,166884,183.7,1.578,289.96,HVO
FL-0017592,VEH-0055,2025-02-20,London,72856,107.9,1.681,181.32,Diesel
FL-0017593,VEH-0053,2025-01-17,Bristol,90539,76.6,1.687,129.17,Diesel
FL-0017594,VEH-0063,2025-01-10,London,67189,95.9,1.728,165.66,Diesel
FL-0017595,VEH-0039,2025-01-02,Glasgow,71017,87.5,1.657,144.96,Diesel
FL-0017596,VEH-0031,2025-02-03,Leeds,183278,102.7,1.832,188.23,Diesel
FL-0017597,VEH-0046,2025-02-09,Glasgow,63286,88.9,1.596,141.89,HVO
FL-0017598,VEH-0060,2025-02-28,Glasgow,158660,60.5,1.69,102.29,Diesel
FL-0017599,VEH-0071,2025-03-04,Bristol,106672,117.2,1.793,210.07,Electric
FL-0017600,VEH-0038,2025-01-03,Manchester,141562,154.5,1.579,243.9,Diesel
FL-0017601,VEH-0078,2025-03-28,Glasgow,235274,146.8,1.59,233.39,Diesel
FL-0017602,VEH-0076,2025-03-22,London,257849,106.3,1.724,183.33,Diesel
FL-0017603,VEH-0059,2025-03-27,London,218577,130.4,1.823,237.69,Electric
FL-0017604,VEH-0082,2025-02-23,Bristol,248165,111.2,1.585,176.19,Diesel
FL-0017605,VEH-0066,2025-03-05,Bristol,217299,143.3,1.824,261.35,Diesel
FL-0017606,VEH-0060,2025-03-14,Glasgow,290457,148.8,1.791,266.49,Diesel
FL-0017607,VEH-0008,2025-03-31,Glasgow,129417,94.4,1.652,155.89,Diesel
FL-0017608,VEH-0015,2025-02-11,Manchester,76486,39.4,1.622,63.88,Diesel
FL-0017609,VEH-0069,2025-03-15,Manchester,271483,138.3,1.536,212.47,Diesel
FL-0017610,VEH-0084,2025-02-08,Bristol,221339,139.5,1.701,237.34,Diesel
FL-0017611,VEH-0036,2025-03-19,Birmingham,150213,121.4,1.652,200.57,Electric
FL-0017612,VEH-0088,2025-01-01,Manchester,143828,169.0,1.768,298.81,Diesel
FL-0017613,VEH-0008,2025-01-11,Glasgow,256037,69.8,1.725,120.43,Diesel
FL-0017614,VEH-0053,2025-01-23,Bristol,242316,92.0,1.661,152.74,HVO
FL-0017615,VEH-0066,2025-03-19,Bristol,98235,95.5,1.799,171.85,Electric
FL-0017616,VEH-0039,2025-01-07,Glasgow,64818,110.9,1.689,187.28,Electric
FL-0017617,VEH-0023,2025-02-15,Manchester,183462,135.8,1.575,213.87,Diesel
FL-0017618,VEH-0015,2025-03-16,Manchester,196847,96.9,1.468,142.3,Diesel
FL-0017619,VEH-0023,2025-01-09,Manchester,59128,102.9,1.716,176.51,Diesel
FL-0017620,VEH-0058,2025-03-22,Manchester,299415,151.6,1.568,237.74,HVO
FL-0017621,VEH-0062,2025-01-04,Leeds,261508,145.8,1.66,242.01,Electric
FL-0017622,VEH-0083,2025-03-19,Birmingham,117028,134.3,1.84,247.05,Diesel
FL-0017623,VEH-0077,2025-03-18,London,245104,170.5,1.749,298.18,HVO
FL-0017624,VEH-0081,2025-01-13,Leeds,158887,90.0,1.802,162.18,Diesel
FL-0017625,VEH-0061,2025-02-12,Glasgow,278361,33.8,1.567,52.92,HVO
FL-0017626,VEH-0056,2025-02-08,Leeds,58422,133.1,1.602,213.22,Diesel
FL-0017627,VEH-0080,2025-01-11,London,133663,71.3,1.532,109.24,Diesel
FL-0017628,VEH-0084,2025-02-23,Bristol,216592,90.3,1.558,140.68,Diesel
FL-0017629,VEH-0080,2025-03-06,London,177246,119.1,1.67,198.92,Electric
FL-0017630,VEH-0050,2025-03-22,Birmingham,194288,97.0,1.825,177.03,Diesel
FL-0017631,VEH-0006,2025-03-13,Bristol,179283,98.3,1.642,161.42,Diesel
FL-0017632,VEH-0016,2025-01-02,Birmingham,133261,67.5,1.6,108.05,Electric
FL-0017633,VEH-0004,2025-01-14,Birmingham,115854,99.1,1.452,143.85,HVO
FL-0017634,VEH-0026,2025-01-16,Manchester,239961,111.0,1.716,190.41,Diesel
FL-0017635,VEH-0027,2025-01-08,Leeds,210171,52.6,1.741,91.59,Diesel
FL-0017636,VEH-0030,2025-01-18,London,275945,84.9,1.806,153.3,HVO
FL-0017637,VEH-0055,2025-01-07,London,253836,126.8,1.779,225.58,Diesel
FL-0017638,VEH-0041,2025-02-09,Bristol,204083,210.7,1.634,344.2,HVO
