account_id,customer_id,account_type,balance,credit_limit,credit_utilisation_pct,open_date,status
A-004292,C-01546,Mortgage,13893.69,10000,31.82,2018-12-26,Active
A-004293,C-01228,Mortgage,3381.27,5000,44.62,2021-02-27,Active
A-004294,C-00091,Current,44411.53,5000,64.71,2022-01-09,Active
A-004295,C-00132,Business Current,39002.56,5000,13.29,2019-10-05,Active
A-004296,C-00832,Current,34023.25,25000,35.05,2013-04-12,Active
A-004297,C-00618,Savings,30830.85,0,0.0,2007-12-18,Active
A-004298,C-01296,Savings,31054.69,5000,72.06,2018-05-03,Active
A-004299,C-01868,Credit Card,31826.08,0,0.0,2016-11-12,Dormant
A-004300,C-01218,Mortgage,7169.13,5000,15.51,2018-04-30,Dormant
A-004301,C-00338,Mortgage,37405.75,2000,30.63,2014-04-11,Active
A-004302,C-00493,Current,43941.93,2000,68.74,2014-01-22,Active
A-004303,C-00142,Credit Card,9160.33,0,0.0,2007-01-14,Dormant
A-004304,C-00706,Business Current,2854.24,10000,40.95,2006-10-10,Dormant
A-004305,C-00113,Mortgage,37345.13,10000,39.96,2021-04-07,Active
A-004306,C-00343,Credit Card,22775.32,2000,83.53,2019-09-22,Active
A-004307,C-00453,Current,28973.27,5000,0.42,2014-12-29,Dormant
A-004308,C-01645,Savings,6794.63,10000,4.58,2009-10-02,Dormant
A-004309,C-00736,Savings,14548.82,5000,80.19,2005-04-01,Active
A-004310,C-00491,Business Current,1865.83,0,0.0,2016-04-24,Active
A-004311,C-00485,Savings,10991.64,25000,44.38,2006-01-02,Active
A-004312,C-00914,Savings,48712.39,0,0.0,2014-08-12,Dormant
A-004313,C-00131,Savings,35404.46,0,0.0,2018-05-06,Active
A-004314,C-00445,Business Current,37521.35,0,0.0,2023-08-13,Active
A-004315,C-01063,Current,18900.93,10000,62.08,2009-03-17,Active
A-004316,C-00558,Credit Card,14172.17,10000,27.5,2012-01-14,Dormant
A-004317,C-00773,Savings,39126.2,2000,73.65,2019-06-02,Active
A-004318,C-00230,Savings,48799.79,2000,51.01,2014-11-08,Active
A-004319,C-01276,Credit Card,15065.8,0,0.0,2019-08-10,Active
A-004320,C-00764,Current,19520.29,5000,59.31,2012-07-29,Active
A-004321,C-00549,Credit Card,19623.62,5000,4.99,2005-12-30,Active
A-004322,C-01003,Current,29799.27,10000,47.75,2019-12-13,Active
A-004323,C-00410,Savings,13147.01,25000,17.69,2019-03-14,Dormant
A-004324,C-00149,Savings,36311.05,25000,75.35,2008-08-07,Closed
A-004325,C-01275,Current,27066.59,10000,84.01,2005-01-24,Active
A-004326,C-00507,Business Current,41148.3,25000,31.32,2012-06-07,Active
A-004327,C-01545,Business Current,4854.0,0,0.0,2020-11-15,Closed
A-004328,C-00070,Savings,25876.99,2000,4.24,2018-08-30,Closed
A-004329,C-00801,Credit Card,45212.24,5000,31.84,2019-03-06,Active
A-004330,C-01580,Mortgage,28691.35,5000,75.79,2017-11-06,Active
A-004331,C-00962,Savings,41606.12,0,0.0,2010-11-13,Dormant
A-004332,C-01832,Savings,3188.78,2000,26.92,2014-12-07,Active
A-004333,C-00014,Mortgage,19174.45,10000,78.81,2007-02-10,Active
A-004334,C-01951,Business Current,17479.97,0,0.0,2009-02-15,Active
A-004335,C-00851,Credit Card,33581.25,5000,24.17,2019-08-22,Active
A-004336,C-01902,Savings,32826.55,5000,32.9,2020-02-10,Active
A-004337,C-00707,Business Current,45953.54,0,0.0,2017-04-27,Active
A-004338,C-01607,Current,1091.9,10000,45.31,2022-09-22,Active
A-004339,C-01040,Savings,42460.1,2000,90.3,2019-06-15,Active
A-004340,C-01289,Mortgage,19847.8,10000,5.13,2018-02-06,Dormant
A-004341,C-00727,Business Current,22232.48,5000,69.27,2023-05-08,Active
A-004342,C-01349,Current,8379.47,5000,31.38,2023-03-03,Active
A-004343,C-01831,Mortgage,6372.43,10000,62.16,2010-04-25,Active
A-004344,C-00099,Business Current,45908.98,0,0.0,2015-12-06,Closed
A-004345,C-01122,Credit Card,24467.87,10000,10.47,2006-05-23,Dormant
A-004346,C-01566,Credit Card,21084.88,5000,80.34,2009-09-05,Active
A-004347,C-01217,Business Current,33020.85,5000,12.55,2012-10-13,Active
A-004348,C-00392,Business Current,39019.83,0,0.0,2014-12-03,Active
A-004349,C-00838,Savings,39682.82,0,0.0,2010-12-19,Dormant
A-004350,C-00512,Business Current,6162.61,2000,6.28,2017-01-31,Active
A-004351,C-01044,Business Current,8682.96,25000,23.35,2020-06-21,Active
A-004352,C-00052,Savings,11912.26,25000,83.48,2009-06-13,Active
A-004353,C-01247,Credit Card,8950.97,25000,63.1,2010-11-27,Dormant
A-004354,C-00238,Business Current,18607.49,25000,72.19,2009-12-21,Active
A-004355,C-00698,Savings,2833.48,0,0.0,2017-09-13,Dormant
A-004356,C-01374,Credit Card,41875.65,10000,40.75,2016-07-15,Active
A-004357,C-01304,Savings,48125.72,25000,35.8,2015-10-13,Active
A-004358,C-00520,Current,11953.62,5000,57.27,2011-11-09,Dormant
A-004359,C-00370,Business Current,15360.26,25000,57.58,2008-12-25,Active
A-004360,C-01792,Business Current,46749.52,5000,12.08,2010-05-10,Active
A-004361,C-01875,Business Current,37462.67,10000,4.73,2014-05-10,Active
A-004362,C-01555,Mortgage,23902.69,5000,77.93,2007-02-03,Active
A-004363,C-01663,Business Current,45078.2,0,0.0,2009-06-10,Active
A-004364,C-00967,Business Current,22273.21,0,0.0,2011-06-25,Active
A-004365,C-01409,Current,20211.07,10000,4.28,2019-10-11,Active
A-004366,C-00094,Credit Card,48632.52,10000,65.47,2007-10-12,Dormant
A-004367,C-00231,Business Current,34534.72,25000,2.19,2024-01-16,Active
A-004368,C-01941,Business Current,46497.6,25000,62.87,2007-01-04,Active
A-004369,C-00113,Credit Card,29133.99,10000,0.74,2005-04-13,Active
A-004370,C-00773,Savings,40243.0,5000,37.55,2018-04-08,Active
A-004371,C-01344,Current,27240.84,25000,85.61,2021-05-15,Closed
A-004372,C-00107,Mortgage,45664.16,0,0.0,2014-01-08,Dormant
A-004373,C-00264,Current,29730.86,25000,90.94,2006-04-16,Active
A-004374,C-01045,Mortgage,1874.93,10000,40.61,2017-04-04,Active
A-004375,C-00100,Mortgage,39545.26,10000,97.75,2009-01-08,Dormant
A-004376,C-00040,Business Current,33053.17,0,0.0,2022-08-15,Active
A-004377,C-01938,Mortgage,2379.92,0,0.0,2007-09-17,Active
A-004378,C-01371,Savings,11463.67,10000,79.57,2009-12-03,Active
A-004379,C-01953,Credit Card,7293.54,5000,18.41,2016-01-22,Dormant
A-004380,C-00432,Savings,13887.54,5000,84.88,2016-07-11,Active
A-004381,C-00207,Current,6597.88,0,0.0,2016-03-11,Active
A-004382,C-01949,Credit Card,2689.47,5000,48.19,2008-05-19,Dormant
A-004383,C-01082,Mortgage,8635.53,25000,34.73,2008-10-15,Active
A-004384,C-01113,Mortgage,5370.61,2000,65.21,2016-09-20,Dormant
A-004385,C-00688,Business Current,38009.8,5000,98.09,2007-04-24,Active
A-004386,C-00066,Credit Card,35305.2,2000,8.7,2022-11-11,Active
A-004387,C-01050,Business Current,43473.83,5000,17.75,2016-01-25,Active
A-004388,C-00009,Credit Card,22031.02,10000,82.31,2018-11-10,Active
A-004389,C-00721,Mortgage,35173.3,25000,12.63,2007-12-06,Active
A-004390,C-01664,Current,13021.98,2000,67.08,2013-11-16,Active
A-004391,C-01518,Mortgage,22703.85,25000,73.05,2015-10-29,Active
A-004392,C-01790,Current,36381.26,10000,63.84,2005-12-06,Active
A-004393,C-01495,Savings,47885.3,0,0.0,2018-06-06,Dormant
A-004394,C-00445,Current,14785.87,2000,5.06,2015-01-26,Active
A-004395,C-00731,Business Current,40946.46,2000,19.71,2006-02-20,Active
A-004396,C-00284,Current,44171.06,2000,50.81,2020-09-07,Active
A-004397,C-01293,Business Current,48555.89,5000,86.65,2018-02-06,Active
A-004398,C-00080,Business Current,8160.2,10000,91.93,2012-08-04,Dormant
A-004399,C-00548,Credit Card,40231.86,0,0.0,2015-12-31,Active
A-004400,C-00003,Credit Card,26880.14,0,0.0,2011-11-26,Dormant
A-004401,C-00444,Mortgage,20987.7,10000,56.84,2023-02-16,Active
A-004402,C-00744,Mortgage,17465.19,25000,36.6,2019-10-12,Active
A-004403,C-00060,Credit Card,12475.13,5000,5.98,2013-10-26,Active
A-004404,C-00782,Credit Card,45752.9,10000,73.58,2008-05-30,Active
A-004405,C-01062,Business Current,3022.55,25000,73.72,2014-12-08,Active
A-004406,C-01565,Current,13381.44,0,0.0,2013-11-13,Active
A-004407,C-00593,Mortgage,31913.64,0,0.0,2021-05-04,Active
A-004408,C-00211,Credit Card,6417.22,25000,0.7,2006-05-13,Active
A-004409,C-01841,Credit Card,12390.49,2000,68.63,2020-12-04,Dormant
A-004410,C-01893,Mortgage,30467.45,2000,17.8,2022-08-05,Active
A-004411,C-01231,Credit Card,43854.01,2000,98.32,2022-02-16,Active
A-004412,C-01030,Current,3893.85,25000,48.51,2013-07-20,Active
A-004413,C-00443,Credit Card,49184.81,0,0.0,2019-09-06,Active
A-004414,C-00647,Business Current,13868.98,0,0.0,2006-05-24,Active
A-004415,C-01926,Savings,23807.72,0,0.0,2020-06-25,Dormant
A-004416,C-01509,Mortgage,20810.83,5000,97.18,2011-09-08,Active
A-004417,C-01930,Savings,24624.97,10000,71.0,2013-12-09,Active
A-004418,C-01251,Mortgage,18951.25,0,0.0,2017-01-11,Active
A-004419,C-01844,Credit Card,22313.55,10000,35.88,2019-05-30,Active
A-004420,C-01339,Business Current,9902.11,10000,98.79,2013-02-04,Active
A-004421,C-00328,Credit Card,45528.84,2000,59.4,2022-08-31,Active
A-004422,C-00902,Savings,49240.83,25000,25.27,2005-06-30,Closed
A-004423,C-00233,Credit Card,23984.03,5000,66.99,2017-07-30,Active
A-004424,C-00635,Mortgage,12562.76,5000,89.35,2021-07-19,Dormant
A-004425,C-00050,Credit Card,45014.11,10000,11.43,2008-05-14,Dormant
A-004426,C-01343,Credit Card,16059.41,5000,57.99,2010-06-23,Active
A-004427,C-00409,Mortgage,22305.01,2000,89.31,2023-11-30,Active
A-004428,C-00914,Business Current,8268.17,5000,29.54,2016-04-11,Active
A-004429,C-00959,Credit Card,9785.01,2000,61.03,2015-10-03,Active
A-004430,C-01531,Credit Card,15825.49,0,0.0,2021-09-09,Active
A-004431,C-01907,Credit Card,38226.88,5000,4.17,2005-05-04,Active
A-004432,C-00682,Business Current,13385.7,5000,36.2,2015-06-20,Active
A-004433,C-01942,Business Current,7021.49,25000,17.1,2007-01-28,Active
A-004434,C-00109,Mortgage,35639.16,25000,16.51,2023-01-11,Active
A-004435,C-00025,Savings,29364.7,25000,10.01,2008-01-03,Active
A-004436,C-01028,Credit Card,32583.56,25000,27.5,2008-09-16,Active
A-004437,C-00911,Credit Card,14917.47,25000,58.03,2010-03-13,Closed
A-004438,C-00612,Business Current,30229.53,25000,48.86,2014-05-19,Active
A-004439,C-00662,Mortgage,30638.31,2000,49.41,2012-01-01,Active
A-004440,C-01029,Savings,26855.18,25000,92.94,2021-06-22,Active
A-004441,C-00969,Credit Card,18130.85,2000,66.5,2009-04-12,Active
A-004442,C-01903,Credit Card,26175.68,25000,87.19,2017-06-07,Dormant
A-004443,C-00903,Credit Card,26914.15,0,0.0,2022-09-11,Active
A-004444,C-00075,Credit Card,41738.78,0,0.0,2009-05-04,Active
A-004445,C-01108,Mortgage,11802.83,5000,37.24,2008-01-04,Active
A-004446,C-01729,Business Current,47847.97,25000,88.2,2012-01-09,Active
A-004447,C-01779,Current,18069.31,0,0.0,2007-01-12,Dormant
A-004448,C-00253,Mortgage,32826.58,5000,79.53,2019-06-06,Active
A-004449,C-01962,Credit Card,31205.86,2000,78.36,2022-06-04,Active
A-004450,C-01008,Savings,20279.08,0,0.0,2021-05-11,Active
A-004451,C-01035,Savings,15674.32,2000,26.43,2020-12-26,Active
A-004452,C-00906,Credit Card,14872.0,10000,50.0,2009-05-24,Active
A-004453,C-01331,Mortgage,42012.54,2000,44.32,2016-04-03,Closed
A-004454,C-01390,Business Current,28811.2,25000,79.01,2020-11-18,Active
A-004455,C-01564,Current,25063.2,0,0.0,2013-05-08,Active
A-004456,C-00535,Mortgage,14562.98,0,0.0,2012-11-07,Dormant
A-004457,C-01476,Mortgage,5722.19,2000,53.21,2007-02-07,Active
A-004458,C-01724,Current,21930.17,0,0.0,2016-02-21,Active
A-004459,C-00743,Current,26715.4,5000,4.69,2017-03-16,Active
A-004460,C-00086,Credit Card,5446.22,2000,26.08,2016-01-18,Active
A-004461,C-01687,Mortgage,11898.95,5000,45.5,2008-09-19,Active
A-004462,C-00194,Business Current,38969.5,0,0.0,2013-03-30,Active
A-004463,C-00250,Mortgage,48084.87,0,0.0,2009-03-14,Active
A-004464,C-01289,Credit Card,7488.09,0,0.0,2011-05-22,Active
A-004465,C-01448,Savings,34140.61,25000,40.91,2013-12-21,Active
A-004466,C-01688,Business Current,12075.75,2000,40.39,2019-07-13,Closed
A-004467,C-01979,Credit Card,12507.25,25000,47.27,2023-03-25,Active
A-004468,C-00861,Mortgage,46398.13,5000,29.24,2023-09-29,Active
A-004469,C-00667,Business Current,26660.02,5000,37.97,2020-09-19,Active
A-004470,C-01346,Current,17498.51,25000,30.85,2007-03-19,Dormant
A-004471,C-01320,Savings,16636.99,2000,47.18,2012-10-20,Active
A-004472,C-00489,Savings,29100.37,5000,39.46,2019-10-01,Active
A-004473,C-01259,Savings,42694.5,5000,90.46,2009-10-22,Dormant
A-004474,C-01641,Credit Card,27404.18,0,0.0,2011-01-21,Active
A-004475,C-00947,Credit Card,48866.53,25000,29.62,2022-07-20,Active
A-004476,C-01584,Current,14904.92,0,0.0,2014-02-04,Active
A-004477,C-01470,Credit Card,34052.23,2000,42.52,2007-12-05,Dormant
A-004478,C-00425,Business Current,11847.41,0,0.0,2009-08-13,Active
A-004479,C-00424,Business Current,37262.04,0,0.0,2006-08-20,Active
A-004480,C-00336,Current,17189.72,0,0.0,2022-10-22,Active
A-004481,C-01927,Savings,22783.25,2000,30.39,2022-05-22,Active
A-004482,C-00282,Mortgage,7785.6,25000,64.96,2008-11-08,Active
A-004483,C-00897,Savings,838.84,10000,93.92,2018-05-07,Active
A-004484,C-00084,Current,701.77,25000,84.43,2019-03-16,Active
A-004485,C-01905,Current,5621.65,0,0.0,2014-03-17,Active
A-004486,C-01016,Mortgage,3292.47,2000,31.88,2006-02-25,Active
A-004487,C-01491,Current,49966.5,5000,22.1,2014-09-14,Active
A-004488,C-00465,Current,21740.42,25000,60.9,2016-06-16,Active
A-004489,C-01857,Savings,48184.1,10000,70.3,2015-11-01,Active
A-004490,C-00725,Business Current,6027.34,5000,15.18,2019-09-12,Active
A-004491,C-01147,Current,35567.92,5000,63.24,2019-11-20,Active
A-004492,C-01273,Credit Card,11032.28,10000,98.77,2008-03-23,Active
A-004493,C-00358,Credit Card,2408.01,5000,16.48,2020-05-24,Active
A-004494,C-01703,Savings,21869.45,5000,61.69,2011-02-22,Closed
A-004495,C-00157,Business Current,18177.09,5000,30.66,2016-02-13,Closed
A-004496,C-00061,Savings,12570.4,10000,60.93,2011-05-12,Active
A-004497,C-01525,Savings,32792.42,25000,43.06,2011-06-17,Active
A-004498,C-00041,Savings,40578.59,10000,23.26,2007-12-09,Active
A-004499,C-00915,Current,41695.8,2000,68.32,2005-11-13,Closed
A-004500,C-00653,Mortgage,38329.46,5000,98.27,2017-03-03,Active
A-004501,C-01827,Savings,1616.76,0,0.0,2017-10-24,Dormant
A-004502,C-01984,Credit Card,18547.48,2000,20.37,2006-04-16,Active
A-004503,C-01662,Savings,34280.32,25000,37.15,2022-01-29,Dormant
A-004504,C-01925,Current,1293.97,25000,91.1,2014-04-06,Active
A-004505,C-01228,Current,44860.58,0,0.0,2006-03-19,Active
A-004506,C-00741,Credit Card,20943.84,2000,91.69,2013-05-12,Active
A-004507,C-00949,Credit Card,26050.44,10000,73.41,2010-07-08,Active
A-004508,C-01767,Credit Card,15502.52,25000,61.33,2008-08-11,Active
A-004509,C-00638,Credit Card,22858.86,5000,17.06,2021-03-16,Active
A-004510,C-01451,Current,3330.9,25000,16.27,2009-12-28,Active
A-004511,C-00146,Credit Card,43920.67,5000,66.86,2019-05-25,Active
A-004512,C-00083,Credit Card,42007.56,10000,1.24,2013-12-10,Active
A-004513,C-01740,Credit Card,36751.58,0,0.0,2014-03-07,Dormant
A-004514,C-00516,Mortgage,28012.22,0,0.0,2008-10-30,Active
A-004515,C-01229,Business Current,24808.55,10000,29.91,2017-03-09,Active
A-004516,C-01082,Business Current,43023.01,10000,86.9,2015-03-19,Active
A-004517,C-00858,Credit Card,22211.47,25000,91.23,2011-08-17,Active
A-004518,C-01629,Credit Card,26310.13,25000,94.15,2010-07-02,Active
A-004519,C-01216,Current,21412.8,10000,69.99,2019-03-28,Active
A-004520,C-01205,Mortgage,20012.16,10000,61.97,2015-01-30,Active
A-004521,C-00761,Savings,6037.25,10000,10.16,2016-02-02,Dormant
A-004522,C-00274,Business Current,33090.0,25000,60.95,2011-11-21,Active
A-004523,C-00403,Mortgage,11868.26,0,0.0,2012-07-29,Active
A-004524,C-01172,Current,33420.19,0,0.0,2007-05-29,Closed
A-004525,C-01214,Business Current,46394.23,25000,15.83,2012-01-24,Dormant
A-004526,C-01150,Mortgage,28026.11,2000,37.52,2018-08-22,Active
A-004527,C-00150,Current,19650.76,2000,71.49,2010-06-20,Active
A-004528,C-00016,Business Current,44371.0,25000,62.7,2021-03-07,Active
A-004529,C-01903,Mortgage,1833.83,25000,25.02,2023-01-24,Active
A-004530,C-00528,Current,38180.47,0,0.0,2005-04-20,Active
A-004531,C-00573,Savings,22883.6,2000,79.9,2022-11-24,Active
A-004532,C-00662,Credit Card,44548.7,0,0.0,2020-01-01,Dormant
A-004533,C-00292,Business Current,24767.77,25000,41.04,2012-08-30,Active
A-004534,C-00489,Current,36970.14,25000,1.65,2017-01-13,Active
A-004535,C-00722,Business Current,1582.17,2000,76.68,2007-04-23,Active
A-004536,C-01460,Business Current,17495.14,0,0.0,2013-01-28,Active
A-004537,C-01223,Mortgage,10200.53,25000,26.64,2009-07-03,Active
A-004538,C-00226,Current,22658.17,2000,86.41,2019-04-07,Active
A-004539,C-00540,Savings,35369.25,0,0.0,2013-02-16,Active
A-004540,C-00283,Credit Card,3506.02,0,0.0,2007-05-09,Active
A-004541,C-01092,Current,23539.03,2000,27.71,2007-01-01,Active
A-004542,C-01409,Business Current,9496.45,5000,74.27,2019-07-24,Active
A-004543,C-01798,Business Current,28836.53,2000,1.8,2008-08-06,Active
A-004544,C-00362,Business Current,30718.35,5000,94.81,2017-08-23,Active
A-004545,C-00878,Current,9352.97,2000,99.64,2017-10-19,Active
A-004546,C-00952,Mortgage,47760.09,0,0.0,2013-06-17,Active
A-004547,C-01931,Current,5051.77,5000,50.95,2019-10-10,Active
A-004548,C-01372,Business Current,8152.22,5000,52.65,2012-09-09,Active
A-004549,C-01000,Credit Card,14575.01,2000,5.77,2015-12-11,Closed
A-004550,C-00982,Credit Card,14177.15,0,0.0,2016-10-20,Dormant
A-004551,C-00788,Savings,15117.64,0,0.0,2011-02-06,Active
A-004552,C-00612,Current,42072.18,10000,65.51,2009-02-08,Dormant
A-004553,C-01487,Mortgage,16053.7,0,0.0,2009-05-28,Active
A-004554,C-00312,Savings,17605.98,0,0.0,2016-10-17,Dormant
A-004555,C-01594,Credit Card,12282.52,2000,79.15,2021-09-29,Active
A-004556,C-01120,Credit Card,12877.9,0,0.0,2011-11-18,Active
A-004557,C-00730,Mortgage,29523.78,2000,99.63,2006-06-16,Active
A-004558,C-01900,Current,34913.32,5000,3.78,2013-04-19,Active
A-004559,C-00893,Mortgage,37009.4,2000,5.61,2015-12-18,Active
A-004560,C-01563,Business Current,36391.38,25000,1.31,2021-01-26,Active
A-004561,C-01760,Current,1503.81,0,0.0,2005-05-06,Active
A-004562,C-01475,Mortgage,38952.36,25000,23.12,2017-12-02,Active
A-004563,C-01205,Current,14272.88,0,0.0,2011-05-07,Active
A-004564,C-01787,Savings,22809.15,5000,56.62,2024-01-11,Active
A-004565,C-01155,Savings,33587.77,25000,19.68,2014-05-01,Active
A-004566,C-01951,Mortgage,20137.16,0,0.0,2005-07-25,Active
A-004567,C-00934,Savings,23733.71,25000,33.42,2007-09-16,Active
A-004568,C-00533,Credit Card,7386.01,2000,57.14,2016-03-19,Active
A-004569,C-01686,Savings,21004.43,2000,52.96,2018-12-26,Dormant
A-004570,C-01937,Credit Card,23881.0,5000,46.61,2017-03-21,Active
A-004571,C-01309,Business Current,14723.89,5000,79.23,2013-08-22,Active
A-004572,C-01694,Business Current,42562.38,0,0.0,2008-05-25,Active
A-004573,C-00602,Savings,35190.13,2000,72.94,2011-06-20,Active
A-004574,C-01530,Current,8696.25,25000,52.85,2009-08-04,Active
A-004575,C-00974,Mortgage,45389.35,5000,99.58,2020-01-31,Active
A-004576,C-01777,Savings,39329.92,5000,86.67,2012-05-23,Active
A-004577,C-00641,Credit Card,30441.01,10000,17.57,2023-11-15,Active
A-004578,C-00752,Credit Card,29520.79,5000,63.24,2018-08-24,Dormant
A-004579,C-01991,Savings,8645.4,2000,19.38,2012-12-22,Active
A-004580,C-00459,Current,20775.87,25000,82.7,2011-07-09,Active
A-004581,C-01666,Savings,15804.04,25000,20.02,2007-09-07,Active
A-004582,C-01005,Credit Card,47947.99,5000,53.6,2007-06-25,Active
A-004583,C-01588,Business Current,6203.32,0,0.0,2022-10-29,Active
A-004584,C-00980,Current,24861.07,10000,48.81,2018-12-30,Active
A-004585,C-00400,Credit Card,21298.16,25000,24.58,2018-12-19,Active
A-004586,C-01303,Savings,30937.69,2000,30.61,2006-12-28,Active
A-004587,C-00541,Savings,10165.61,5000,47.45,2016-01-05,Active
A-004588,C-00283,Credit Card,16432.74,0,0.0,2011-01-20,Active
A-004589,C-01443,Credit Card,17040.7,25000,40.87,2009-12-25,Active
A-004590,C-00444,Mortgage,34953.42,25000,34.82,2006-11-26,Active
A-004591,C-01667,Savings,23427.18,10000,6.53,2023-08-17,Active
A-004592,C-00481,Mortgage,11548.14,5000,5.81,2008-11-28,Active
A-004593,C-01216,Business Current,37088.54,25000,53.3,2009-06-27,Active
A-004594,C-00905,Business Current,23107.96,10000,26.97,2022-05-01,Active
A-004595,C-00735,Current,14942.84,25000,68.16,2014-05-04,Active
A-004596,C-01222,Business Current,6358.19,0,0.0,2020-05-11,Active
A-004597,C-00621,Credit Card,49423.11,0,0.0,2014-02-04,Dormant
A-004598,C-00690,Business Current,32115.39,0,0.0,2016-04-14,Active
A-004599,C-00569,Savings,34324.37,0,0.0,2020-10-07,Active
A-004600,C-00924,Current,694.78,10000,92.81,2011-04-05,Active
A-004601,C-00716,Current,38244.53,2000,86.69,2017-02-21,Active
A-004602,C-00981,Current,34053.49,25000,39.58,2015-04-17,Active
A-004603,C-00701,Credit Card,12089.29,10000,95.52,2016-08-12,Dormant
A-004604,C-01468,Current,39800.66,2000,27.97,2017-12-01,Active
A-004605,C-01051,Credit Card,19894.09,2000,82.95,2021-07-08,Active
A-004606,C-01702,Savings,33164.36,5000,90.82,2007-04-01,Active
A-004607,C-00945,Mortgage,45320.09,0,0.0,2008-09-19,Active
A-004608,C-01398,Credit Card,11960.53,0,0.0,2013-04-14,Active
A-004609,C-01081,Credit Card,3592.49,10000,46.03,2017-10-04,Active
A-004610,C-00548,Savings,4464.89,2000,35.9,2019-04-27,Closed
A-004611,C-01621,Current,23609.54,25000,48.07,2020-12-02,Active
