subscriber_id,plan_type,region,age_group,payment_method,monthly_fee,signup_date,churn_date,is_churned
SUB-007572,Standard,Asia Pacific,25-34,Credit Card,13.99,2022-06-23,,0
SUB-007573,Premium,North America,55+,Credit Card,19.99,2022-06-04,,0
SUB-007574,Basic,Asia Pacific,25-34,PayPal,7.99,2023-06-17,2023-12-30,1
SUB-007575,Premium,Latin America,25-34,Google Pay,19.99,2022-05-27,,0
SUB-007576,Basic,Asia Pacific,35-44,Credit Card,7.99,2022-04-05,,0
SUB-007577,Basic,Latin America,35-44,Credit Card,7.99,2024-04-18,,0
SUB-007578,Standard,Asia Pacific,25-34,Google Pay,13.99,2022-03-06,2023-04-28,1
SUB-007579,Standard,North America,25-34,Apple Pay,13.99,2022-12-09,,0
SUB-007580,Premium,Latin America,45-54,Apple Pay,19.99,2024-09-21,,0
SUB-007581,Standard,Asia Pacific,45-54,Apple Pay,13.99,2024-11-21,,0
SUB-007582,Standard,Asia Pacific,55+,Debit Card,13.99,2023-01-06,2025-01-05,1
SUB-007583,Standard,Europe,45-54,Apple Pay,13.99,2022-05-03,,0
SUB-007584,Standard,Europe,25-34,Google Pay,13.99,2022-08-17,2022-12-11,1
SUB-007585,Standard,Europe,55+,Debit Card,13.99,2023-05-04,,0
SUB-007586,Standard,North America,55+,Credit Card,13.99,2022-11-18,,0
SUB-007587,Standard,North America,35-44,Google Pay,13.99,2022-12-24,,0
SUB-007588,Standard,Latin America,25-34,Debit Card,13.99,2022-08-08,2023-02-11,1
SUB-007589,Standard,Middle East,45-54,PayPal,13.99,2024-07-28,,0
SUB-007590,Standard,Latin America,45-54,PayPal,13.99,2024-09-20,,0
SUB-007591,Basic,Asia Pacific,55+,PayPal,7.99,2024-09-15,,0
SUB-007592,Basic,Latin America,18-24,Apple Pay,7.99,2022-12-19,,0
SUB-007593,Standard,Latin America,45-54,Apple Pay,13.99,2022-07-10,,0
SUB-007594,Premium,North America,25-34,Apple Pay,19.99,2023-10-28,,0
SUB-007595,Standard,North America,45-54,Credit Card,13.99,2024-05-31,,0
SUB-007596,Standard,Latin America,55+,Debit Card,13.99,2024-11-10,,0
SUB-007597,Premium,Europe,35-44,Credit Card,19.99,2024-02-25,2024-08-07,1
SUB-007598,Premium,Latin America,45-54,Google Pay,19.99,2022-04-05,,0
SUB-007599,Standard,Asia Pacific,55+,Google Pay,13.99,2024-09-24,,0
SUB-007600,Standard,Europe,35-44,PayPal,13.99,2022-07-28,,0
SUB-007601,Premium,Latin America,35-44,Credit Card,19.99,2024-05-04,,0
SUB-007602,Premium,Middle East,45-54,PayPal,19.99,2023-02-06,,0
SUB-007603,Basic,Asia Pacific,45-54,Google Pay,7.99,2023-08-17,,0
SUB-007604,Premium,Europe,18-24,Apple Pay,19.99,2022-07-02,,0
SUB-007605,Basic,Latin America,35-44,Apple Pay,7.99,2023-12-25,,0
SUB-007606,Basic,North America,18-24,PayPal,7.99,2022-03-19,,0
SUB-007607,Standard,North America,25-34,Credit Card,13.99,2024-08-25,,0
SUB-007608,Standard,North America,35-44,PayPal,13.99,2022-05-21,,0
SUB-007609,Premium,Europe,35-44,PayPal,19.99,2022-05-01,,0
SUB-007610,Standard,Europe,35-44,PayPal,13.99,2022-10-07,,0
SUB-007611,Basic,Europe,35-44,Credit Card,7.99,2024-06-26,,0
SUB-007612,Standard,Middle East,18-24,Debit Card,13.99,2022-04-27,,0
SUB-007613,Standard,Asia Pacific,18-24,Credit Card,13.99,2022-11-22,,0
SUB-007614,Standard,Europe,25-34,Credit Card,13.99,2023-09-08,,0
SUB-007615,Standard,North America,35-44,Apple Pay,13.99,2022-04-30,,0
SUB-007616,Standard,Europe,35-44,Google Pay,13.99,2022-04-28,,0
SUB-007617,Standard,Middle East,35-44,Debit Card,13.99,2022-05-01,,0
SUB-007618,Basic,North America,35-44,PayPal,7.99,2023-09-29,,0
SUB-007619,Premium,Middle East,25-34,Apple Pay,19.99,2023-05-29,,0
SUB-007620,Premium,North America,18-24,PayPal,19.99,2022-07-28,,0
SUB-007621,Standard,Europe,18-24,Credit Card,13.99,2023-05-07,,0
SUB-007622,Premium,Europe,55+,Apple Pay,19.99,2024-09-10,,0
SUB-007623,Basic,North America,55+,Credit Card,7.99,2023-03-23,,0
SUB-007624,Premium,Middle East,18-24,PayPal,19.99,2022-06-02,,0
SUB-007625,Premium,North America,35-44,Apple Pay,19.99,2024-02-16,,0
SUB-007626,Standard,North America,55+,Credit Card,13.99,2023-02-08,2023-07-25,1
SUB-007627,Standard,Europe,45-54,Debit Card,13.99,2024-08-12,,0
SUB-007628,Basic,Asia Pacific,45-54,Apple Pay,7.99,2023-01-06,,0
SUB-007629,Premium,Europe,18-24,Debit Card,19.99,2024-01-26,,0
SUB-007630,Standard,Europe,45-54,Debit Card,13.99,2022-08-24,,0
SUB-007631,Premium,Europe,25-34,PayPal,19.99,2023-07-26,,0
SUB-007632,Basic,Middle East,45-54,Debit Card,7.99,2022-04-10,,0
SUB-007633,Premium,Middle East,45-54,Apple Pay,19.99,2022-04-12,,0
SUB-007634,Standard,Europe,35-44,Debit Card,13.99,2024-05-19,,0
SUB-007635,Standard,Europe,35-44,Credit Card,13.99,2023-02-05,,0
SUB-007636,Standard,Europe,45-54,Debit Card,13.99,2024-08-24,,0
SUB-007637,Premium,Europe,25-34,PayPal,19.99,2022-12-21,,0
SUB-007638,Premium,Latin America,18-24,Google Pay,19.99,2023-08-15,2025-06-27,1
SUB-007639,Premium,North America,18-24,Credit Card,19.99,2024-03-03,,0
SUB-007640,Basic,Latin America,18-24,Debit Card,7.99,2024-11-16,,0
SUB-007641,Basic,Europe,18-24,Debit Card,7.99,2024-03-04,,0
SUB-007642,Standard,Asia Pacific,18-24,Debit Card,13.99,2023-09-14,,0
SUB-007643,Standard,Asia Pacific,25-34,Credit Card,13.99,2022-04-06,,0
SUB-007644,Standard,Latin America,55+,Apple Pay,13.99,2023-01-02,,0
SUB-007645,Standard,Europe,45-54,Debit Card,13.99,2024-07-08,2025-10-25,1
SUB-007646,Premium,Middle East,35-44,Google Pay,19.99,2023-05-31,2023-11-13,1
SUB-007647,Standard,Europe,18-24,PayPal,13.99,2024-11-24,,0
SUB-007648,Standard,Europe,45-54,PayPal,13.99,2022-08-09,,0
SUB-007649,Basic,North America,35-44,Google Pay,7.99,2023-08-23,,0
SUB-007650,Standard,Asia Pacific,25-34,Credit Card,13.99,2024-05-23,2025-05-13,1
SUB-007651,Standard,Latin America,45-54,PayPal,13.99,2022-03-07,,0
SUB-007652,Basic,North America,25-34,PayPal,7.99,2024-01-24,,0
SUB-007653,Basic,Middle East,55+,Debit Card,7.99,2024-03-26,,0
SUB-007654,Premium,Europe,18-24,Apple Pay,19.99,2024-04-15,,0
SUB-007655,Premium,Asia Pacific,45-54,Google Pay,19.99,2024-07-01,,0
SUB-007656,Standard,Asia Pacific,35-44,Apple Pay,13.99,2023-04-27,,0
SUB-007657,Basic,North America,25-34,Google Pay,7.99,2023-08-09,,0
SUB-007658,Standard,Europe,25-34,Google Pay,13.99,2022-12-14,,0
SUB-007659,Basic,Latin America,25-34,Debit Card,7.99,2024-09-29,,0
SUB-007660,Basic,Middle East,25-34,Google Pay,7.99,2022-09-23,,0
SUB-007661,Basic,North America,55+,Google Pay,7.99,2023-03-10,,0
SUB-007662,Standard,Asia Pacific,35-44,PayPal,13.99,2024-07-15,,0
SUB-007663,Standard,North America,55+,Google Pay,13.99,2024-02-24,,0
SUB-007664,Standard,North America,18-24,PayPal,13.99,2022-07-19,2024-06-19,1
SUB-007665,Premium,Latin America,25-34,PayPal,19.99,2024-11-24,,0
SUB-007666,Standard,Latin America,45-54,Apple Pay,13.99,2022-02-03,2024-01-14,1
SUB-007667,Basic,Europe,18-24,PayPal,7.99,2023-08-06,,0
SUB-007668,Standard,Asia Pacific,55+,PayPal,13.99,2023-06-03,,0
SUB-007669,Standard,Latin America,45-54,Google Pay,13.99,2022-02-05,,0
SUB-007670,Basic,Latin America,45-54,Google Pay,7.99,2022-03-19,,0
SUB-007671,Basic,Europe,55+,Debit Card,7.99,2023-10-03,,0
SUB-007672,Standard,North America,25-34,Debit Card,13.99,2023-02-04,2024-05-31,1
SUB-007673,Basic,Latin America,18-24,PayPal,7.99,2022-05-07,2022-06-26,1
SUB-007674,Premium,Asia Pacific,18-24,Credit Card,19.99,2023-12-18,,0
SUB-007675,Standard,North America,55+,PayPal,13.99,2024-08-03,,0
SUB-007676,Premium,Latin America,45-54,PayPal,19.99,2023-01-14,,0
SUB-007677,Basic,Europe,25-34,Debit Card,7.99,2023-09-10,,0
SUB-007678,Standard,Latin America,18-24,Google Pay,13.99,2024-02-27,,0
SUB-007679,Standard,Latin America,55+,Debit Card,13.99,2024-07-15,,0
SUB-007680,Standard,Middle East,45-54,PayPal,13.99,2022-01-02,,0
SUB-007681,Premium,Europe,25-34,PayPal,19.99,2024-10-17,2026-04-29,1
SUB-007682,Premium,Middle East,25-34,Apple Pay,19.99,2023-06-29,,0
SUB-007683,Standard,Asia Pacific,25-34,Google Pay,13.99,2023-08-15,,0
SUB-007684,Standard,Europe,25-34,Google Pay,13.99,2024-02-04,2025-12-23,1
SUB-007685,Standard,Latin America,45-54,Google Pay,13.99,2022-10-15,,0
SUB-007686,Premium,Europe,18-24,Google Pay,19.99,2022-05-07,,0
SUB-007687,Standard,Latin America,18-24,PayPal,13.99,2022-08-04,,0
SUB-007688,Premium,Europe,25-34,PayPal,19.99,2024-12-13,,0
SUB-007689,Standard,Latin America,25-34,Apple Pay,13.99,2022-02-11,,0
SUB-007690,Basic,North America,55+,PayPal,7.99,2024-10-28,2026-07-14,1
SUB-007691,Premium,Middle East,25-34,Google Pay,19.99,2023-08-12,,0
SUB-007692,Premium,Middle East,35-44,Apple Pay,19.99,2022-12-07,,0
SUB-007693,Premium,North America,18-24,Apple Pay,19.99,2023-09-25,,0
SUB-007694,Standard,Asia Pacific,25-34,Google Pay,13.99,2022-11-17,,0
SUB-007695,Standard,North America,18-24,PayPal,13.99,2023-11-11,,0
SUB-007696,Standard,North America,35-44,Debit Card,13.99,2023-03-21,,0
SUB-007697,Standard,North America,55+,Apple Pay,13.99,2023-12-16,,0
SUB-007698,Basic,Middle East,55+,Apple Pay,7.99,2024-01-15,,0
SUB-007699,Standard,North America,35-44,Debit Card,13.99,2022-11-14,,0
SUB-007700,Basic,Asia Pacific,55+,Apple Pay,7.99,2023-02-06,,0
SUB-007701,Standard,Asia Pacific,35-44,Apple Pay,13.99,2024-04-24,,0
SUB-007702,Basic,North America,25-34,Credit Card,7.99,2022-09-16,,0
SUB-007703,Basic,Latin America,18-24,Credit Card,7.99,2022-09-03,,0
SUB-007704,Standard,Middle East,18-24,PayPal,13.99,2024-10-28,,0
SUB-007705,Premium,Europe,45-54,Debit Card,19.99,2023-12-15,2025-07-27,1
SUB-007706,Standard,Europe,35-44,Credit Card,13.99,2024-11-15,,0
SUB-007707,Basic,Asia Pacific,18-24,Google Pay,7.99,2023-04-07,2024-03-17,1
SUB-007708,Basic,Middle East,55+,Apple Pay,7.99,2024-07-03,,0
SUB-007709,Premium,Asia Pacific,35-44,Google Pay,19.99,2024-03-11,,0
SUB-007710,Standard,Latin America,18-24,Google Pay,13.99,2024-03-22,,0
SUB-007711,Standard,North America,35-44,Debit Card,13.99,2022-02-21,,0
SUB-007712,Premium,Middle East,45-54,Debit Card,19.99,2022-10-20,,0
SUB-007713,Standard,North America,45-54,Apple Pay,13.99,2023-01-30,2024-03-25,1
SUB-007714,Premium,Asia Pacific,45-54,Debit Card,19.99,2024-06-14,,0
SUB-007715,Premium,Middle East,18-24,Apple Pay,19.99,2024-09-10,,0
SUB-007716,Basic,Middle East,45-54,Credit Card,7.99,2024-11-14,,0
SUB-007717,Premium,North America,35-44,Google Pay,19.99,2024-03-17,2024-12-13,1
SUB-007718,Standard,Asia Pacific,45-54,PayPal,13.99,2024-03-12,2024-05-04,1
SUB-007719,Basic,Middle East,35-44,PayPal,7.99,2023-03-17,,0
SUB-007720,Standard,Middle East,18-24,Debit Card,13.99,2022-12-15,,0
SUB-007721,Basic,Middle East,35-44,PayPal,7.99,2023-10-20,,0
SUB-007722,Premium,Latin America,18-24,Debit Card,19.99,2022-08-04,2023-01-18,1
SUB-007723,Basic,Europe,45-54,Credit Card,7.99,2022-12-05,,0
SUB-007724,Standard,Europe,55+,Debit Card,13.99,2022-04-17,,0
SUB-007725,Premium,Europe,55+,Credit Card,19.99,2023-11-17,,0
SUB-007726,Premium,Middle East,45-54,Debit Card,19.99,2023-09-20,,0
SUB-007727,Basic,North America,45-54,Apple Pay,7.99,2023-02-24,,0
SUB-007728,Standard,Latin America,35-44,Debit Card,13.99,2023-03-27,,0
SUB-007729,Standard,Asia Pacific,18-24,Google Pay,13.99,2022-10-03,,0
SUB-007730,Standard,Middle East,35-44,Google Pay,13.99,2022-11-10,,0
SUB-007731,Standard,Europe,45-54,Debit Card,13.99,2024-06-21,,0
SUB-007732,Premium,North America,18-24,Credit Card,19.99,2023-02-22,,0
SUB-007733,Premium,North America,45-54,Apple Pay,19.99,2022-08-20,2024-03-26,1
SUB-007734,Premium,Middle East,25-34,Apple Pay,19.99,2023-02-22,,0
SUB-007735,Basic,Latin America,55+,Apple Pay,7.99,2024-01-27,2024-04-19,1
SUB-007736,Premium,North America,35-44,Apple Pay,19.99,2024-04-29,,0
SUB-007737,Basic,Asia Pacific,18-24,PayPal,7.99,2024-04-16,,0
SUB-007738,Standard,Middle East,18-24,Credit Card,13.99,2023-06-23,,0
SUB-007739,Basic,North America,25-34,Apple Pay,7.99,2023-12-06,,0
SUB-007740,Standard,Europe,25-34,Credit Card,13.99,2024-08-04,,0
SUB-007741,Premium,Middle East,45-54,Apple Pay,19.99,2022-12-28,,0
SUB-007742,Premium,North America,35-44,Debit Card,19.99,2024-06-29,,0
SUB-007743,Standard,Asia Pacific,35-44,Apple Pay,13.99,2022-03-23,,0
SUB-007744,Basic,Asia Pacific,18-24,Credit Card,7.99,2024-01-15,,0
SUB-007745,Standard,Asia Pacific,25-34,Debit Card,13.99,2024-03-20,,0
SUB-007746,Standard,North America,25-34,Apple Pay,13.99,2024-07-08,,0
SUB-007747,Premium,North America,35-44,Credit Card,19.99,2022-10-16,,0
SUB-007748,Standard,Latin America,18-24,Credit Card,13.99,2022-03-09,,0
SUB-007749,Standard,Asia Pacific,45-54,Apple Pay,13.99,2022-08-29,,0
SUB-007750,Premium,North America,35-44,Google Pay,19.99,2022-07-03,,0
SUB-007751,Premium,Asia Pacific,35-44,Apple Pay,19.99,2022-01-22,,0
SUB-007752,Premium,Middle East,18-24,Debit Card,19.99,2023-03-11,2024-06-20,1
SUB-007753,Standard,Europe,25-34,Google Pay,13.99,2022-04-21,,0
SUB-007754,Standard,North America,18-24,Debit Card,13.99,2022-03-11,,0
SUB-007755,Basic,Middle East,55+,Debit Card,7.99,2023-07-07,2024-07-05,1
SUB-007756,Basic,Asia Pacific,18-24,PayPal,7.99,2024-03-10,,0
SUB-007757,Standard,Latin America,35-44,Google Pay,13.99,2024-05-28,2024-11-05,1
SUB-007758,Basic,Latin America,45-54,Debit Card,7.99,2024-06-05,,0
SUB-007759,Premium,Europe,55+,PayPal,19.99,2023-06-11,,0
SUB-007760,Premium,North America,25-34,Google Pay,19.99,2023-04-16,,0
SUB-007761,Standard,Europe,35-44,Debit Card,13.99,2024-11-30,,0
SUB-007762,Standard,Europe,35-44,Credit Card,13.99,2024-10-17,,0
SUB-007763,Standard,North America,25-34,Google Pay,13.99,2023-02-26,,0
SUB-007764,Standard,Asia Pacific,25-34,Debit Card,13.99,2023-07-02,,0
SUB-007765,Basic,Asia Pacific,35-44,Apple Pay,7.99,2024-10-16,,0
SUB-007766,Basic,Europe,25-34,Debit Card,7.99,2023-01-12,,0
SUB-007767,Standard,Latin America,25-34,Debit Card,13.99,2023-06-23,2024-11-17,1
SUB-007768,Premium,Asia Pacific,45-54,Apple Pay,19.99,2023-03-16,,0
SUB-007769,Basic,Asia Pacific,25-34,PayPal,7.99,2023-09-12,,0
SUB-007770,Premium,North America,55+,Google Pay,19.99,2022-03-13,,0
SUB-007771,Premium,North America,55+,Credit Card,19.99,2023-10-13,,0
SUB-007772,Basic,Asia Pacific,35-44,Credit Card,7.99,2022-06-16,2023-08-26,1
SUB-007773,Standard,North America,25-34,Credit Card,13.99,2024-09-11,,0
SUB-007774,Standard,Europe,55+,Google Pay,13.99,2024-08-19,,0
SUB-007775,Basic,Europe,18-24,Debit Card,7.99,2022-08-12,,0
SUB-007776,Standard,Latin America,35-44,Google Pay,13.99,2024-11-07,,0
SUB-007777,Standard,North America,25-34,Apple Pay,13.99,2022-07-21,,0
SUB-007778,Standard,Asia Pacific,35-44,Debit Card,13.99,2023-02-09,,0
SUB-007779,Standard,Asia Pacific,35-44,Debit Card,13.99,2023-09-19,,0
SUB-007780,Basic,Asia Pacific,45-54,Credit Card,7.99,2023-08-08,,0
SUB-007781,Standard,North America,45-54,Google Pay,13.99,2022-02-17,,0
SUB-007782,Standard,Latin America,25-34,PayPal,13.99,2023-10-14,,0
SUB-007783,Standard,Europe,45-54,Credit Card,13.99,2023-11-02,,0
SUB-007784,Basic,North America,18-24,Google Pay,7.99,2022-02-02,,0
SUB-007785,Standard,Latin America,18-24,Apple Pay,13.99,2023-08-23,,0
SUB-007786,Standard,Asia Pacific,35-44,Apple Pay,13.99,2023-06-13,,0
SUB-007787,Premium,North America,18-24,Debit Card,19.99,2023-06-21,2024-12-14,1
SUB-007788,Standard,Latin America,18-24,Apple Pay,13.99,2023-07-24,2023-11-05,1
SUB-007789,Basic,North America,25-34,Apple Pay,7.99,2023-11-05,,0
SUB-007790,Basic,Europe,18-24,Google Pay,7.99,2024-07-06,,0
SUB-007791,Basic,North America,55+,Debit Card,7.99,2022-12-10,,0
SUB-007792,Basic,Latin America,25-34,Google Pay,7.99,2024-02-06,,0
SUB-007793,Premium,Asia Pacific,35-44,Google Pay,19.99,2023-10-29,,0
SUB-007794,Standard,North America,35-44,Google Pay,13.99,2024-04-23,2025-12-10,1
SUB-007795,Standard,Europe,18-24,PayPal,13.99,2024-03-26,,0
SUB-007796,Basic,Middle East,25-34,Credit Card,7.99,2024-03-31,,0
SUB-007797,Standard,Middle East,18-24,Google Pay,13.99,2022-02-09,,0
SUB-007798,Standard,Latin America,55+,Apple Pay,13.99,2022-03-14,,0
SUB-007799,Standard,Middle East,35-44,Credit Card,13.99,2024-07-27,,0
SUB-007800,Premium,Latin America,35-44,Credit Card,19.99,2024-04-06,,0
SUB-007801,Basic,Asia Pacific,18-24,Apple Pay,7.99,2024-02-28,,0
SUB-007802,Basic,North America,18-24,Google Pay,7.99,2023-11-30,,0
SUB-007803,Premium,Latin America,45-54,Google Pay,19.99,2024-09-30,,0
SUB-007804,Basic,Europe,45-54,Google Pay,7.99,2024-09-30,,0
SUB-007805,Basic,Latin America,55+,Debit Card,7.99,2022-04-20,,0
SUB-007806,Basic,Europe,35-44,Apple Pay,7.99,2022-02-26,,0
SUB-007807,Standard,Middle East,45-54,Credit Card,13.99,2024-05-14,,0
SUB-007808,Basic,Asia Pacific,45-54,Google Pay,7.99,2024-07-31,,0
SUB-007809,Standard,Latin America,35-44,PayPal,13.99,2023-02-03,,0
SUB-007810,Standard,Asia Pacific,18-24,Google Pay,13.99,2024-08-13,2024-11-12,1
SUB-007811,Standard,Europe,18-24,Google Pay,13.99,2023-04-27,,0
SUB-007812,Basic,North America,18-24,PayPal,7.99,2024-08-03,,0
SUB-007813,Basic,Middle East,25-34,Apple Pay,7.99,2024-12-05,,0
SUB-007814,Standard,Asia Pacific,35-44,PayPal,13.99,2024-12-20,,0
SUB-007815,Standard,Latin America,18-24,PayPal,13.99,2022-09-06,,0
SUB-007816,Premium,Asia Pacific,35-44,Apple Pay,19.99,2024-11-25,,0
SUB-007817,Premium,North America,45-54,Google Pay,19.99,2024-08-25,,0
SUB-007818,Premium,Middle East,18-24,Apple Pay,19.99,2024-12-19,,0
SUB-007819,Standard,Middle East,55+,Google Pay,13.99,2024-01-20,,0
SUB-007820,Basic,North America,55+,PayPal,7.99,2022-02-16,,0
SUB-007821,Standard,North America,35-44,PayPal,13.99,2024-10-05,,0
SUB-007822,Basic,Asia Pacific,35-44,PayPal,7.99,2023-09-04,,0
SUB-007823,Standard,Middle East,35-44,Google Pay,13.99,2023-09-21,2024-11-23,1
SUB-007824,Basic,Asia Pacific,45-54,Google Pay,7.99,2024-08-26,,0
SUB-007825,Standard,North America,35-44,Debit Card,13.99,2024-09-24,,0
SUB-007826,Standard,Europe,45-54,Debit Card,13.99,2022-11-03,,0
SUB-007827,Basic,Asia Pacific,45-54,Credit Card,7.99,2023-05-17,,0
SUB-007828,Standard,Europe,35-44,Apple Pay,13.99,2023-12-13,2025-09-15,1
SUB-007829,Premium,Latin America,45-54,Apple Pay,19.99,2022-04-22,,0
SUB-007830,Premium,Europe,25-34,PayPal,19.99,2023-09-07,,0
SUB-007831,Basic,Middle East,25-34,PayPal,7.99,2023-02-15,,0
SUB-007832,Basic,Latin America,45-54,Apple Pay,7.99,2024-06-15,,0
SUB-007833,Premium,Middle East,25-34,Apple Pay,19.99,2022-08-02,2024-05-13,1
SUB-007834,Basic,Europe,55+,Apple Pay,7.99,2024-05-23,,0
SUB-007835,Standard,Asia Pacific,18-24,PayPal,13.99,2023-10-05,,0
SUB-007836,Premium,North America,18-24,Debit Card,19.99,2023-11-19,,0
SUB-007837,Basic,North America,18-24,PayPal,7.99,2023-01-06,,0
SUB-007838,Standard,Middle East,45-54,Google Pay,13.99,2022-11-30,,0
SUB-007839,Premium,North America,55+,Debit Card,19.99,2022-02-12,,0
SUB-007840,Standard,North America,18-24,Debit Card,13.99,2023-06-12,,0
SUB-007841,Standard,Latin America,45-54,Apple Pay,13.99,2023-11-18,,0
SUB-007842,Basic,Latin America,45-54,Apple Pay,7.99,2024-01-03,,0
SUB-007843,Basic,Middle East,55+,Google Pay,7.99,2022-07-25,,0
SUB-007844,Standard,North America,45-54,Apple Pay,13.99,2024-02-25,,0
SUB-007845,Standard,Latin America,45-54,Credit Card,13.99,2024-11-14,,0
SUB-007846,Premium,Asia Pacific,18-24,Credit Card,19.99,2024-12-23,,0
SUB-007847,Standard,Latin America,55+,PayPal,13.99,2024-06-18,2025-05-06,1
SUB-007848,Standard,North America,18-24,PayPal,13.99,2022-05-01,,0
SUB-007849,Standard,Middle East,18-24,Debit Card,13.99,2024-08-08,,0
SUB-007850,Basic,Latin America,55+,Debit Card,7.99,2023-09-21,,0
SUB-007851,Premium,Europe,25-34,Google Pay,19.99,2024-02-23,2025-08-29,1
SUB-007852,Standard,Latin America,18-24,Apple Pay,13.99,2022-12-04,2023-05-16,1
SUB-007853,Basic,Middle East,18-24,Credit Card,7.99,2023-12-08,,0
SUB-007854,Standard,Middle East,35-44,Debit Card,13.99,2023-05-08,,0
SUB-007855,Standard,Asia Pacific,45-54,PayPal,13.99,2022-02-12,,0
SUB-007856,Basic,Middle East,25-34,Credit Card,7.99,2022-03-29,2023-05-27,1
SUB-007857,Premium,Europe,45-54,Credit Card,19.99,2024-07-21,,0
SUB-007858,Standard,Latin America,25-34,Apple Pay,13.99,2022-08-16,,0
SUB-007859,Standard,Middle East,55+,PayPal,13.99,2023-08-31,,0
SUB-007860,Standard,Latin America,45-54,Credit Card,13.99,2024-12-20,,0
SUB-007861,Standard,Asia Pacific,35-44,Google Pay,13.99,2024-10-18,,0
SUB-007862,Standard,North America,18-24,Google Pay,13.99,2024-08-10,,0
SUB-007863,Standard,Asia Pacific,55+,PayPal,13.99,2024-04-14,,0
SUB-007864,Premium,Europe,55+,Debit Card,19.99,2024-01-17,,0
SUB-007865,Standard,Asia Pacific,55+,Google Pay,13.99,2024-05-13,,0
SUB-007866,Standard,Asia Pacific,25-34,Google Pay,13.99,2024-12-25,,0
SUB-007867,Standard,North America,55+,Debit Card,13.99,2022-11-03,,0
SUB-007868,Standard,Middle East,25-34,PayPal,13.99,2024-02-17,,0
SUB-007869,Standard,North America,25-34,Google Pay,13.99,2023-11-02,,0
SUB-007870,Basic,Latin America,18-24,Credit Card,7.99,2022-06-20,,0
SUB-007871,Standard,Asia Pacific,18-24,Google Pay,13.99,2023-01-21,,0
SUB-007872,Standard,North America,45-54,Credit Card,13.99,2022-06-02,2024-04-20,1
SUB-007873,Standard,Europe,18-24,Google Pay,13.99,2022-04-07,,0
SUB-007874,Premium,Middle East,45-54,Apple Pay,19.99,2024-06-18,,0
SUB-007875,Basic,Middle East,18-24,Debit Card,7.99,2023-05-17,,0
SUB-007876,Premium,Middle East,45-54,Credit Card,19.99,2024-02-20,,0
SUB-007877,Standard,Asia Pacific,35-44,Apple Pay,13.99,2023-09-22,,0
SUB-007878,Basic,North America,35-44,Credit Card,7.99,2023-07-18,,0
SUB-007879,Standard,North America,35-44,Credit Card,13.99,2023-05-08,,0
SUB-007880,Basic,Latin America,45-54,Google Pay,7.99,2024-03-05,,0
SUB-007881,Premium,Europe,55+,Google Pay,19.99,2023-03-24,,0
SUB-007882,Basic,Europe,25-34,PayPal,7.99,2023-08-27,,0
SUB-007883,Basic,Asia Pacific,55+,Credit Card,7.99,2022-12-31,2024-05-04,1
SUB-007884,Premium,North America,45-54,Google Pay,19.99,2024-07-14,2025-07-08,1
SUB-007885,Premium,Middle East,45-54,Debit Card,19.99,2023-05-17,,0
SUB-007886,Premium,Latin America,35-44,Credit Card,19.99,2024-07-30,,0
SUB-007887,Standard,Latin America,35-44,Apple Pay,13.99,2023-10-26,,0
SUB-007888,Standard,Middle East,25-34,Apple Pay,13.99,2022-07-08,,0
SUB-007889,Standard,North America,45-54,Apple Pay,13.99,2022-08-10,,0
SUB-007890,Standard,Middle East,35-44,Apple Pay,13.99,2022-08-12,,0
SUB-007891,Basic,Latin America,55+,Debit Card,7.99,2023-08-26,,0
