student_id,programme,department,level,cohort_year,enrolment_date,status,gender,region,age_at_enrolment
STU-03997,Engineering,Engineering,Postgraduate,2025,2025-09-09,Deferred,Female,North West,19
STU-03998,Medicine,Medical School,Undergraduate,2022,2022-09-04,Active,Prefer not to say,London,35
STU-03999,Business Administration,Business,Undergraduate,2023,2023-09-02,Active,Female,Midlands,20
STU-04000,Engineering,Engineering,Undergraduate,2025,2025-09-03,Active,Male,Midlands,26
STU-04001,Social Sciences,Social Sciences,Undergraduate,2025,2025-09-15,Active,Female,Scotland,35
STU-04002,Education,Education Dept,Undergraduate,2024,2024-09-15,Active,Female,Midlands,31
STU-04003,Engineering,Engineering,Undergraduate,2023,2023-09-15,Active,Non-binary,Wales,25
STU-04004,Business Administration,Business,Postgraduate,2023,2023-09-13,Active,Male,South East,29
STU-04005,Business Administration,Business,Undergraduate,2022,2022-09-01,Active,Male,Wales,33
STU-04006,Arts & Humanities,Arts,Undergraduate,2023,2023-09-05,Active,Non-binary,Wales,23
STU-04007,Engineering,Engineering,PhD,2025,2025-09-15,Graduated,Non-binary,South East,42
STU-04008,Social Sciences,Social Sciences,Postgraduate,2023,2023-09-12,Active,Prefer not to say,North West,37
STU-04009,Medicine,Medical School,Undergraduate,2022,2022-09-13,Active,Male,Wales,39
STU-04010,Social Sciences,Social Sciences,Undergraduate,2024,2024-09-04,Active,Prefer not to say,North West,22
STU-04011,Business Administration,Business,Undergraduate,2024,2024-09-11,Active,Female,North West,39
STU-04012,Arts & Humanities,Arts,Undergraduate,2024,2024-09-04,Active,Non-binary,North West,26
STU-04013,Law,Law School,Undergraduate,2025,2025-09-05,Active,Non-binary,North West,29
STU-04014,Education,Education Dept,PhD,2024,2024-09-01,Active,Male,South East,18
STU-04015,Social Sciences,Social Sciences,PhD,2022,2022-09-12,Graduated,Male,Midlands,34
STU-04016,Medicine,Medical School,Postgraduate,2023,2023-09-13,Active,Female,London,33
STU-04017,Medicine,Medical School,Postgraduate,2023,2023-09-08,Graduated,Prefer not to say,Wales,30
STU-04018,Medicine,Medical School,Undergraduate,2024,2024-09-05,Active,Non-binary,International,40
STU-04019,Education,Education Dept,Undergraduate,2024,2024-09-05,Active,Female,Wales,26
STU-04020,Education,Education Dept,Undergraduate,2024,2024-09-14,Active,Non-binary,Scotland,44
STU-04021,Medicine,Medical School,Undergraduate,2023,2023-09-07,Active,Non-binary,South East,42
STU-04022,Education,Education Dept,PhD,2024,2024-09-03,Graduated,Prefer not to say,International,26
STU-04023,Medicine,Medical School,PhD,2024,2024-09-01,Active,Non-binary,Scotland,19
STU-04024,Computer Science,Computing,Postgraduate,2023,2023-09-11,Active,Non-binary,Scotland,44
STU-04025,Arts & Humanities,Arts,PhD,2022,2022-09-10,Active,Female,Midlands,31
STU-04026,Business Administration,Business,PhD,2022,2022-09-01,Graduated,Male,North West,37
STU-04027,Business Administration,Business,Postgraduate,2024,2024-09-13,Active,Non-binary,London,23
STU-04028,Engineering,Engineering,Postgraduate,2023,2023-09-15,Active,Male,London,26
STU-04029,Business Administration,Business,PhD,2024,2024-09-03,Active,Male,Midlands,28
STU-04030,Social Sciences,Social Sciences,Postgraduate,2024,2024-09-13,Graduated,Female,International,34
STU-04031,Engineering,Engineering,Postgraduate,2022,2022-09-07,Active,Male,Wales,26
STU-04032,Engineering,Engineering,PhD,2025,2025-09-14,Active,Female,London,44
STU-04033,Arts & Humanities,Arts,Undergraduate,2022,2022-09-12,Active,Female,South East,26
STU-04034,Medicine,Medical School,Postgraduate,2022,2022-09-12,Graduated,Male,Midlands,30
STU-04035,Medicine,Medical School,Postgraduate,2022,2022-09-08,Active,Prefer not to say,London,34
STU-04036,Social Sciences,Social Sciences,PhD,2024,2024-09-14,Active,Non-binary,Scotland,40
STU-04037,Education,Education Dept,Undergraduate,2025,2025-09-04,Active,Non-binary,Midlands,21
STU-04038,Arts & Humanities,Arts,PhD,2025,2025-09-14,Graduated,Female,London,28
STU-04039,Business Administration,Business,PhD,2024,2024-09-11,Active,Non-binary,London,19
STU-04040,Computer Science,Computing,Postgraduate,2023,2023-09-14,Active,Female,Scotland,29
STU-04041,Computer Science,Computing,Undergraduate,2023,2023-09-01,Withdrawn,Prefer not to say,International,27
STU-04042,Arts & Humanities,Arts,Undergraduate,2025,2025-09-05,Withdrawn,Non-binary,Midlands,33
STU-04043,Education,Education Dept,PhD,2024,2024-09-07,Active,Female,North West,27
STU-04044,Law,Law School,PhD,2024,2024-09-07,Active,Prefer not to say,South East,39
STU-04045,Arts & Humanities,Arts,Undergraduate,2025,2025-09-10,Active,Non-binary,North West,39
STU-04046,Computer Science,Computing,PhD,2025,2025-09-01,Active,Prefer not to say,Wales,37
STU-04047,Computer Science,Computing,PhD,2025,2025-09-07,Active,Female,South East,41
STU-04048,Law,Law School,PhD,2025,2025-09-08,Active,Non-binary,Scotland,31
STU-04049,Engineering,Engineering,Postgraduate,2025,2025-09-06,Active,Male,North West,34
STU-04050,Law,Law School,PhD,2023,2023-09-03,Active,Non-binary,South East,34
STU-04051,Computer Science,Computing,Undergraduate,2022,2022-09-02,Withdrawn,Non-binary,Scotland,31
STU-04052,Law,Law School,Postgraduate,2022,2022-09-05,Active,Male,Scotland,27
STU-04053,Education,Education Dept,Postgraduate,2022,2022-09-14,Graduated,Male,Wales,35
STU-04054,Medicine,Medical School,Postgraduate,2023,2023-09-02,Active,Non-binary,North West,32
STU-04055,Business Administration,Business,Postgraduate,2023,2023-09-13,Active,Non-binary,London,37
STU-04056,Education,Education Dept,Undergraduate,2023,2023-09-11,Active,Non-binary,Midlands,36
STU-04057,Arts & Humanities,Arts,Postgraduate,2022,2022-09-01,Active,Male,South East,30
STU-04058,Education,Education Dept,PhD,2023,2023-09-03,Active,Male,International,20
STU-04059,Business Administration,Business,Undergraduate,2023,2023-09-05,Deferred,Male,North West,19
STU-04060,Business Administration,Business,PhD,2025,2025-09-12,Graduated,Non-binary,Scotland,23
STU-04061,Arts & Humanities,Arts,Undergraduate,2022,2022-09-09,Active,Male,Scotland,39
STU-04062,Medicine,Medical School,Postgraduate,2023,2023-09-14,Graduated,Non-binary,Scotland,25
STU-04063,Law,Law School,Postgraduate,2024,2024-09-05,Active,Female,London,45
STU-04064,Computer Science,Computing,PhD,2025,2025-09-04,Active,Prefer not to say,Scotland,32
STU-04065,Arts & Humanities,Arts,PhD,2022,2022-09-10,Active,Prefer not to say,South East,18
STU-04066,Law,Law School,Undergraduate,2024,2024-09-14,Active,Prefer not to say,South East,26
STU-04067,Social Sciences,Social Sciences,Undergraduate,2023,2023-09-06,Withdrawn,Prefer not to say,South East,35
STU-04068,Engineering,Engineering,PhD,2025,2025-09-12,Graduated,Non-binary,South East,39
STU-04069,Law,Law School,Postgraduate,2024,2024-09-09,Active,Male,Midlands,38
STU-04070,Medicine,Medical School,PhD,2023,2023-09-09,Graduated,Non-binary,London,45
STU-04071,Law,Law School,Postgraduate,2025,2025-09-07,Active,Prefer not to say,London,31
STU-04072,Social Sciences,Social Sciences,Undergraduate,2023,2023-09-01,Graduated,Non-binary,Wales,28
STU-04073,Medicine,Medical School,PhD,2024,2024-09-01,Deferred,Prefer not to say,London,20
STU-04074,Computer Science,Computing,Postgraduate,2024,2024-09-07,Active,Non-binary,International,27
STU-04075,Arts & Humanities,Arts,Undergraduate,2022,2022-09-12,Active,Female,North West,24
STU-04076,Social Sciences,Social Sciences,PhD,2022,2022-09-06,Active,Non-binary,Midlands,25
STU-04077,Law,Law School,Postgraduate,2024,2024-09-04,Withdrawn,Prefer not to say,International,23
STU-04078,Business Administration,Business,Undergraduate,2025,2025-09-09,Active,Female,Scotland,41
STU-04079,Education,Education Dept,PhD,2025,2025-09-15,Active,Prefer not to say,Midlands,35
STU-04080,Medicine,Medical School,PhD,2023,2023-09-09,Active,Female,International,20
STU-04081,Social Sciences,Social Sciences,Undergraduate,2022,2022-09-09,Active,Male,North West,30
STU-04082,Business Administration,Business,Undergraduate,2025,2025-09-15,Active,Male,Midlands,38
STU-04083,Business Administration,Business,PhD,2024,2024-09-13,Active,Female,International,19
STU-04084,Arts & Humanities,Arts,PhD,2022,2022-09-06,Active,Male,London,19
STU-04085,Business Administration,Business,Undergraduate,2024,2024-09-06,Active,Prefer not to say,North West,35
STU-04086,Business Administration,Business,Undergraduate,2024,2024-09-05,Active,Female,South East,44
STU-04087,Arts & Humanities,Arts,Undergraduate,2023,2023-09-02,Active,Non-binary,Wales,26
STU-04088,Education,Education Dept,PhD,2025,2025-09-07,Deferred,Male,North West,25
STU-04089,Medicine,Medical School,Undergraduate,2024,2024-09-10,Active,Prefer not to say,Scotland,26
STU-04090,Social Sciences,Social Sciences,Undergraduate,2022,2022-09-04,Active,Male,North West,20
STU-04091,Computer Science,Computing,Postgraduate,2023,2023-09-12,Active,Male,International,30
STU-04092,Engineering,Engineering,PhD,2022,2022-09-06,Active,Male,Wales,24
STU-04093,Social Sciences,Social Sciences,Postgraduate,2022,2022-09-02,Active,Male,North West,27
STU-04094,Arts & Humanities,Arts,Undergraduate,2023,2023-09-01,Active,Female,North West,22
STU-04095,Engineering,Engineering,PhD,2024,2024-09-13,Active,Non-binary,International,30
STU-04096,Business Administration,Business,Postgraduate,2023,2023-09-11,Active,Male,Wales,18
STU-04097,Law,Law School,Postgraduate,2023,2023-09-13,Active,Non-binary,Midlands,42
STU-04098,Education,Education Dept,PhD,2024,2024-09-04,Deferred,Female,North West,38
STU-04099,Law,Law School,Postgraduate,2025,2025-09-02,Graduated,Male,London,22
STU-04100,Business Administration,Business,Undergraduate,2024,2024-09-11,Active,Prefer not to say,Midlands,27
STU-04101,Social Sciences,Social Sciences,PhD,2023,2023-09-11,Active,Female,International,34
STU-04102,Computer Science,Computing,PhD,2025,2025-09-02,Active,Prefer not to say,Scotland,40
STU-04103,Engineering,Engineering,Undergraduate,2025,2025-09-14,Active,Male,North West,42
STU-04104,Education,Education Dept,PhD,2025,2025-09-05,Active,Non-binary,London,29
STU-04105,Computer Science,Computing,PhD,2022,2022-09-01,Graduated,Non-binary,North West,38
STU-04106,Social Sciences,Social Sciences,PhD,2025,2025-09-15,Active,Non-binary,Midlands,22
STU-04107,Engineering,Engineering,Undergraduate,2023,2023-09-08,Graduated,Prefer not to say,Scotland,26
STU-04108,Business Administration,Business,Postgraduate,2025,2025-09-12,Withdrawn,Prefer not to say,Scotland,21
STU-04109,Arts & Humanities,Arts,Undergraduate,2023,2023-09-03,Active,Female,Scotland,31
STU-04110,Social Sciences,Social Sciences,Postgraduate,2023,2023-09-15,Active,Male,London,21
STU-04111,Medicine,Medical School,PhD,2025,2025-09-08,Active,Male,London,43
STU-04112,Arts & Humanities,Arts,PhD,2022,2022-09-02,Active,Male,Wales,36
STU-04113,Arts & Humanities,Arts,PhD,2022,2022-09-03,Graduated,Male,Wales,36
STU-04114,Arts & Humanities,Arts,Postgraduate,2025,2025-09-02,Active,Male,Scotland,22
STU-04115,Law,Law School,Postgraduate,2024,2024-09-13,Active,Female,London,35
STU-04116,Computer Science,Computing,Postgraduate,2023,2023-09-07,Graduated,Prefer not to say,South East,39
STU-04117,Social Sciences,Social Sciences,PhD,2025,2025-09-12,Active,Prefer not to say,Midlands,22
STU-04118,Business Administration,Business,Postgraduate,2022,2022-09-15,Active,Prefer not to say,Wales,21
STU-04119,Education,Education Dept,Undergraduate,2025,2025-09-09,Active,Male,Midlands,38
STU-04120,Engineering,Engineering,PhD,2025,2025-09-12,Active,Female,Midlands,26
STU-04121,Law,Law School,PhD,2025,2025-09-01,Active,Prefer not to say,North West,19
STU-04122,Social Sciences,Social Sciences,Undergraduate,2023,2023-09-04,Active,Non-binary,Wales,43
STU-04123,Engineering,Engineering,PhD,2025,2025-09-11,Active,Female,Midlands,28
STU-04124,Education,Education Dept,PhD,2024,2024-09-10,Active,Male,North West,33
STU-04125,Education,Education Dept,Undergraduate,2025,2025-09-15,Active,Non-binary,London,20
STU-04126,Social Sciences,Social Sciences,PhD,2025,2025-09-14,Active,Prefer not to say,North West,44
STU-04127,Social Sciences,Social Sciences,Undergraduate,2025,2025-09-14,Active,Male,Midlands,44
STU-04128,Arts & Humanities,Arts,Postgraduate,2025,2025-09-02,Withdrawn,Non-binary,South East,32
STU-04129,Arts & Humanities,Arts,PhD,2022,2022-09-07,Active,Male,Wales,27
STU-04130,Education,Education Dept,PhD,2023,2023-09-15,Graduated,Female,International,23
STU-04131,Medicine,Medical School,Undergraduate,2022,2022-09-05,Withdrawn,Non-binary,London,43
STU-04132,Medicine,Medical School,Postgraduate,2022,2022-09-11,Active,Female,Midlands,22
STU-04133,Engineering,Engineering,Postgraduate,2022,2022-09-08,Active,Non-binary,South East,21
STU-04134,Arts & Humanities,Arts,PhD,2024,2024-09-10,Active,Prefer not to say,Midlands,25
STU-04135,Social Sciences,Social Sciences,Undergraduate,2022,2022-09-07,Withdrawn,Female,North West,42
STU-04136,Medicine,Medical School,Postgraduate,2022,2022-09-10,Active,Prefer not to say,Wales,28
STU-04137,Engineering,Engineering,Undergraduate,2025,2025-09-04,Active,Prefer not to say,London,33
STU-04138,Medicine,Medical School,Undergraduate,2023,2023-09-02,Active,Prefer not to say,Wales,26
STU-04139,Arts & Humanities,Arts,Postgraduate,2024,2024-09-07,Active,Prefer not to say,North West,45
STU-04140,Education,Education Dept,PhD,2024,2024-09-07,Active,Female,North West,41
STU-04141,Social Sciences,Social Sciences,Postgraduate,2025,2025-09-12,Active,Male,London,39
STU-04142,Education,Education Dept,Undergraduate,2024,2024-09-05,Active,Male,Wales,39
STU-04143,Business Administration,Business,PhD,2023,2023-09-04,Withdrawn,Male,International,22
STU-04144,Business Administration,Business,Undergraduate,2023,2023-09-04,Graduated,Female,London,32
STU-04145,Business Administration,Business,Undergraduate,2023,2023-09-05,Active,Female,Wales,27
STU-04146,Medicine,Medical School,Undergraduate,2023,2023-09-07,Withdrawn,Male,London,23
STU-04147,Medicine,Medical School,Postgraduate,2025,2025-09-06,Active,Prefer not to say,South East,36
STU-04148,Medicine,Medical School,PhD,2025,2025-09-11,Deferred,Female,London,30
STU-04149,Social Sciences,Social Sciences,Undergraduate,2025,2025-09-15,Active,Prefer not to say,Scotland,34
STU-04150,Education,Education Dept,PhD,2025,2025-09-10,Active,Female,Wales,30
STU-04151,Social Sciences,Social Sciences,Undergraduate,2025,2025-09-05,Active,Prefer not to say,North West,41
STU-04152,Education,Education Dept,Postgraduate,2024,2024-09-09,Graduated,Female,International,42
STU-04153,Education,Education Dept,PhD,2023,2023-09-01,Active,Female,South East,39
STU-04154,Social Sciences,Social Sciences,Undergraduate,2022,2022-09-03,Active,Prefer not to say,North West,18
STU-04155,Computer Science,Computing,Postgraduate,2023,2023-09-06,Active,Prefer not to say,Wales,42
STU-04156,Business Administration,Business,PhD,2023,2023-09-01,Withdrawn,Prefer not to say,Scotland,21
STU-04157,Social Sciences,Social Sciences,PhD,2023,2023-09-05,Active,Male,Midlands,41
STU-04158,Law,Law School,PhD,2022,2022-09-05,Active,Non-binary,South East,38
STU-04159,Social Sciences,Social Sciences,Postgraduate,2023,2023-09-15,Active,Female,Wales,33
STU-04160,Computer Science,Computing,Undergraduate,2024,2024-09-05,Graduated,Prefer not to say,Scotland,33
STU-04161,Business Administration,Business,Postgraduate,2022,2022-09-15,Active,Male,International,30
STU-04162,Law,Law School,Postgraduate,2024,2024-09-08,Active,Female,South East,37
STU-04163,Social Sciences,Social Sciences,Undergraduate,2024,2024-09-11,Active,Non-binary,South East,39
STU-04164,Arts & Humanities,Arts,Undergraduate,2022,2022-09-15,Active,Non-binary,North West,23
STU-04165,Engineering,Engineering,PhD,2025,2025-09-12,Active,Non-binary,Midlands,39
STU-04166,Law,Law School,PhD,2023,2023-09-12,Withdrawn,Male,Midlands,18
STU-04167,Social Sciences,Social Sciences,Postgraduate,2022,2022-09-12,Active,Prefer not to say,South East,41
STU-04168,Engineering,Engineering,Postgraduate,2025,2025-09-10,Active,Non-binary,Wales,32
STU-04169,Education,Education Dept,PhD,2022,2022-09-09,Graduated,Female,Midlands,21
STU-04170,Computer Science,Computing,PhD,2023,2023-09-04,Active,Male,International,27
STU-04171,Law,Law School,PhD,2022,2022-09-03,Withdrawn,Prefer not to say,North West,23
STU-04172,Law,Law School,PhD,2023,2023-09-14,Withdrawn,Prefer not to say,Scotland,20
STU-04173,Arts & Humanities,Arts,PhD,2024,2024-09-06,Graduated,Non-binary,South East,44
STU-04174,Engineering,Engineering,PhD,2024,2024-09-06,Active,Female,Scotland,27
STU-04175,Computer Science,Computing,PhD,2024,2024-09-15,Active,Prefer not to say,Wales,35
STU-04176,Engineering,Engineering,Undergraduate,2025,2025-09-07,Active,Female,London,29
STU-04177,Engineering,Engineering,PhD,2024,2024-09-06,Graduated,Non-binary,North West,24
STU-04178,Computer Science,Computing,Undergraduate,2024,2024-09-06,Active,Female,South East,35
STU-04179,Law,Law School,Postgraduate,2025,2025-09-02,Graduated,Non-binary,South East,20
STU-04180,Law,Law School,PhD,2022,2022-09-04,Active,Non-binary,International,45
STU-04181,Business Administration,Business,Undergraduate,2025,2025-09-09,Graduated,Male,South East,42
STU-04182,Education,Education Dept,Undergraduate,2023,2023-09-07,Active,Prefer not to say,Midlands,23
STU-04183,Computer Science,Computing,Undergraduate,2024,2024-09-15,Withdrawn,Non-binary,London,22
