enrolment_id,student_id,course_id,department,level,credits,enrolment_date,status,is_completed,is_withdrawn
ENR-018310,STU-04072,CRS-0108,Social Sciences,Undergraduate,15,2023-09-04,Enrolled,0,0
ENR-018311,STU-03650,CRS-0063,Arts,Undergraduate,30,2022-09-29,Completed,1,0
ENR-018312,STU-02116,CRS-0100,Education Dept,Postgraduate,15,2022-09-24,Failed,0,0
ENR-018313,STU-03042,CRS-0093,Education Dept,Undergraduate,20,2024-09-21,Completed,1,0
ENR-018314,STU-00930,CRS-0119,Social Sciences,PhD,30,2024-09-12,Enrolled,0,0
ENR-018315,STU-00131,CRS-0016,Business,Undergraduate,10,2025-09-22,Completed,1,0
ENR-018316,STU-04430,CRS-0022,Business,Postgraduate,30,2023-09-13,Completed,1,0
ENR-018317,STU-01399,CRS-0057,Medical School,PhD,15,2025-09-26,Withdrawn,0,1
ENR-018318,STU-01632,CRS-0052,Medical School,Postgraduate,20,2024-09-15,Withdrawn,0,1
ENR-018319,STU-00710,CRS-0056,Medical School,PhD,10,2022-09-18,Enrolled,0,0
ENR-018320,STU-02624,CRS-0010,Computing,Postgraduate,30,2024-09-14,Completed,1,0
ENR-018321,STU-00667,CRS-0051,Medical School,Postgraduate,30,2022-10-10,Completed,1,0
ENR-018322,STU-01865,CRS-0064,Arts,Undergraduate,30,2023-09-22,Completed,1,0
ENR-018323,STU-03789,CRS-0113,Social Sciences,Postgraduate,20,2025-09-29,Enrolled,0,0
ENR-018324,STU-04426,CRS-0039,Engineering,Postgraduate,10,2025-09-06,Completed,1,0
ENR-018325,STU-04130,CRS-0103,Education Dept,PhD,30,2023-10-12,Failed,0,0
ENR-018326,STU-02095,CRS-0044,Engineering,PhD,30,2023-09-21,Enrolled,0,0
ENR-018327,STU-04104,CRS-0097,Education Dept,Postgraduate,15,2025-09-14,Completed,1,0
ENR-018328,STU-04479,CRS-0104,Education Dept,PhD,30,2022-09-18,Enrolled,0,0
ENR-018329,STU-04829,CRS-0113,Social Sciences,Postgraduate,20,2023-09-12,Completed,1,0
ENR-018330,STU-01070,CRS-0088,Law School,PhD,10,2022-09-28,Completed,1,0
ENR-018331,STU-04867,CRS-0104,Education Dept,PhD,30,2023-10-08,Enrolled,0,0
ENR-018332,STU-00820,CRS-0051,Medical School,Postgraduate,30,2022-09-26,Enrolled,0,0
ENR-018333,STU-03233,CRS-0073,Arts,PhD,20,2023-10-02,Completed,1,0
ENR-018334,STU-01338,CRS-0043,Engineering,PhD,20,2025-10-07,Completed,1,0
ENR-018335,STU-01734,CRS-0019,Business,Undergraduate,20,2025-09-26,Completed,1,0
ENR-018336,STU-03198,CRS-0074,Arts,PhD,30,2022-09-15,Withdrawn,0,1
ENR-018337,STU-03777,CRS-0002,Computing,Undergraduate,10,2024-09-15,Withdrawn,0,1
ENR-018338,STU-00816,CRS-0109,Social Sciences,Undergraduate,15,2024-09-28,Enrolled,0,0
ENR-018339,STU-03835,CRS-0050,Medical School,Undergraduate,20,2024-09-13,Enrolled,0,0
ENR-018340,STU-01493,CRS-0075,Arts,PhD,10,2023-09-05,Enrolled,0,0
ENR-018341,STU-01020,CRS-0021,Business,Postgraduate,20,2025-09-30,Completed,1,0
ENR-018342,STU-02236,CRS-0066,Arts,Postgraduate,15,2025-09-29,Completed,1,0
ENR-018343,STU-04311,CRS-0091,Education Dept,Undergraduate,15,2023-10-06,Completed,1,0
ENR-018344,STU-04602,CRS-0085,Law School,Postgraduate,10,2024-09-10,Failed,0,0
ENR-018345,STU-03532,CRS-0117,Social Sciences,PhD,30,2024-09-16,Enrolled,0,0
ENR-018346,STU-03873,CRS-0039,Engineering,Postgraduate,10,2025-10-07,Completed,1,0
ENR-018347,STU-02909,CRS-0092,Education Dept,Undergraduate,30,2023-09-23,Completed,1,0
ENR-018348,STU-01187,CRS-0082,Law School,Postgraduate,15,2023-09-09,Enrolled,0,0
ENR-018349,STU-00405,CRS-0094,Education Dept,Undergraduate,10,2022-10-05,Enrolled,0,0
ENR-018350,STU-01421,CRS-0062,Arts,Undergraduate,20,2022-09-30,Completed,1,0
ENR-018351,STU-01311,CRS-0087,Law School,PhD,20,2023-09-15,Withdrawn,0,1
ENR-018352,STU-03158,CRS-0019,Business,Undergraduate,20,2024-09-29,Completed,1,0
ENR-018353,STU-02831,CRS-0080,Law School,Undergraduate,15,2024-09-25,Completed,1,0
ENR-018354,STU-01906,CRS-0090,Law School,PhD,30,2022-09-15,Completed,1,0
ENR-018355,STU-00806,CRS-0060,Medical School,PhD,15,2022-09-18,Enrolled,0,0
ENR-018356,STU-01703,CRS-0033,Engineering,Undergraduate,30,2023-09-22,Completed,1,0
ENR-018357,STU-00853,CRS-0082,Law School,Postgraduate,15,2024-10-03,Completed,1,0
ENR-018358,STU-01254,CRS-0039,Engineering,Postgraduate,10,2022-09-05,Completed,1,0
ENR-018359,STU-00903,CRS-0027,Business,PhD,15,2022-09-28,Failed,0,0
ENR-018360,STU-01798,CRS-0109,Social Sciences,Undergraduate,15,2025-09-28,Withdrawn,0,1
ENR-018361,STU-01637,CRS-0064,Arts,Undergraduate,30,2022-09-16,Completed,1,0
ENR-018362,STU-00983,CRS-0009,Computing,Postgraduate,30,2022-09-14,Withdrawn,0,1
ENR-018363,STU-00920,CRS-0065,Arts,Undergraduate,10,2022-09-27,Completed,1,0
ENR-018364,STU-04516,CRS-0059,Medical School,PhD,10,2022-10-06,Enrolled,0,0
ENR-018365,STU-03126,CRS-0040,Engineering,Postgraduate,20,2022-09-29,Enrolled,0,0
ENR-018366,STU-02641,CRS-0075,Arts,PhD,10,2022-09-24,Failed,0,0
ENR-018367,STU-03969,CRS-0080,Law School,Undergraduate,15,2022-09-15,Completed,1,0
ENR-018368,STU-03104,CRS-0071,Arts,PhD,15,2022-10-06,Completed,1,0
ENR-018369,STU-04335,CRS-0062,Arts,Undergraduate,20,2023-10-04,Completed,1,0
ENR-018370,STU-01341,CRS-0063,Arts,Undergraduate,30,2025-09-14,Enrolled,0,0
ENR-018371,STU-03810,CRS-0033,Engineering,Undergraduate,30,2022-10-03,Completed,1,0
ENR-018372,STU-04520,CRS-0077,Law School,Undergraduate,30,2025-10-07,Completed,1,0
ENR-018373,STU-00067,CRS-0025,Business,Postgraduate,20,2022-09-19,Failed,0,0
ENR-018374,STU-04366,CRS-0040,Engineering,Postgraduate,20,2025-10-03,Completed,1,0
ENR-018375,STU-01163,CRS-0082,Law School,Postgraduate,15,2024-10-01,Completed,1,0
ENR-018376,STU-01755,CRS-0009,Computing,Postgraduate,30,2024-09-07,Failed,0,0
ENR-018377,STU-02050,CRS-0063,Arts,Undergraduate,30,2025-09-22,Enrolled,0,0
ENR-018378,STU-00065,CRS-0075,Arts,PhD,10,2024-09-14,Completed,1,0
ENR-018379,STU-01081,CRS-0120,Social Sciences,PhD,30,2025-09-14,Completed,1,0
ENR-018380,STU-04150,CRS-0098,Education Dept,Postgraduate,20,2025-09-22,Failed,0,0
ENR-018381,STU-03040,CRS-0008,Computing,Postgraduate,20,2025-10-05,Completed,1,0
ENR-018382,STU-02874,CRS-0060,Medical School,PhD,15,2022-09-17,Completed,1,0
ENR-018383,STU-03457,CRS-0035,Engineering,Undergraduate,10,2023-10-12,Completed,1,0
ENR-018384,STU-00220,CRS-0021,Business,Postgraduate,20,2023-09-27,Enrolled,0,0
ENR-018385,STU-03949,CRS-0079,Law School,Undergraduate,15,2023-10-05,Completed,1,0
ENR-018386,STU-00962,CRS-0004,Computing,Undergraduate,30,2023-09-17,Completed,1,0
ENR-018387,STU-04131,CRS-0047,Medical School,Undergraduate,10,2022-09-30,Enrolled,0,0
ENR-018388,STU-03825,CRS-0105,Education Dept,PhD,10,2023-10-07,Completed,1,0
ENR-018389,STU-04324,CRS-0027,Business,PhD,15,2022-09-25,Completed,1,0
ENR-018390,STU-02494,CRS-0062,Arts,Undergraduate,20,2023-10-09,Enrolled,0,0
ENR-018391,STU-04526,CRS-0069,Arts,Postgraduate,15,2023-10-07,Completed,1,0
ENR-018392,STU-00896,CRS-0044,Engineering,PhD,30,2023-10-04,Failed,0,0
ENR-018393,STU-01136,CRS-0055,Medical School,Postgraduate,30,2023-09-22,Completed,1,0
ENR-018394,STU-00217,CRS-0114,Social Sciences,Postgraduate,15,2024-09-29,Withdrawn,0,1
ENR-018395,STU-03078,CRS-0104,Education Dept,PhD,30,2024-10-08,Completed,1,0
ENR-018396,STU-04219,CRS-0014,Computing,PhD,15,2022-09-22,Enrolled,0,0
ENR-018397,STU-02791,CRS-0094,Education Dept,Undergraduate,10,2022-09-13,Failed,0,0
ENR-018398,STU-03793,CRS-0001,Computing,Undergraduate,15,2022-09-25,Enrolled,0,0
ENR-018399,STU-03304,CRS-0091,Education Dept,Undergraduate,15,2022-10-07,Enrolled,0,0
ENR-018400,STU-04027,CRS-0023,Business,Postgraduate,15,2024-09-19,Withdrawn,0,1
ENR-018401,STU-04021,CRS-0058,Medical School,PhD,10,2023-09-13,Completed,1,0
ENR-018402,STU-04740,CRS-0083,Law School,Postgraduate,20,2025-09-11,Completed,1,0
ENR-018403,STU-04115,CRS-0076,Law School,Undergraduate,30,2024-09-19,Completed,1,0
ENR-018404,STU-02636,CRS-0100,Education Dept,Postgraduate,15,2025-09-16,Enrolled,0,0
ENR-018405,STU-00874,CRS-0013,Computing,PhD,30,2024-09-17,Failed,0,0
ENR-018406,STU-01864,CRS-0026,Business,PhD,30,2023-09-12,Completed,1,0
ENR-018407,STU-02225,CRS-0007,Computing,Postgraduate,20,2025-10-13,Withdrawn,0,1
ENR-018408,STU-02205,CRS-0095,Education Dept,Undergraduate,10,2023-09-12,Completed,1,0
ENR-018409,STU-00868,CRS-0014,Computing,PhD,15,2022-09-17,Withdrawn,0,1
ENR-018410,STU-04944,CRS-0023,Business,Postgraduate,15,2025-09-13,Completed,1,0
ENR-018411,STU-04335,CRS-0065,Arts,Undergraduate,10,2023-10-06,Completed,1,0
ENR-018412,STU-01307,CRS-0035,Engineering,Undergraduate,10,2024-10-10,Completed,1,0
ENR-018413,STU-00896,CRS-0032,Engineering,Undergraduate,15,2023-09-09,Enrolled,0,0
ENR-018414,STU-04353,CRS-0054,Medical School,Postgraduate,10,2023-09-13,Enrolled,0,0
ENR-018415,STU-04800,CRS-0039,Engineering,Postgraduate,10,2023-09-21,Withdrawn,0,1
ENR-018416,STU-01637,CRS-0074,Arts,PhD,30,2022-09-16,Completed,1,0
ENR-018417,STU-02549,CRS-0085,Law School,Postgraduate,10,2023-10-02,Completed,1,0
ENR-018418,STU-02073,CRS-0112,Social Sciences,Postgraduate,30,2022-09-18,Completed,1,0
ENR-018419,STU-02604,CRS-0063,Arts,Undergraduate,30,2022-09-21,Enrolled,0,0
ENR-018420,STU-03109,CRS-0015,Computing,PhD,10,2024-09-25,Completed,1,0
ENR-018421,STU-02866,CRS-0046,Medical School,Undergraduate,20,2022-09-20,Completed,1,0
ENR-018422,STU-03433,CRS-0119,Social Sciences,PhD,30,2023-09-23,Completed,1,0
ENR-018423,STU-00470,CRS-0027,Business,PhD,15,2023-09-20,Completed,1,0
ENR-018424,STU-00684,CRS-0107,Social Sciences,Undergraduate,10,2025-09-29,Failed,0,0
ENR-018425,STU-00741,CRS-0057,Medical School,PhD,15,2022-09-27,Completed,1,0
ENR-018426,STU-04265,CRS-0081,Law School,Postgraduate,30,2024-09-27,Enrolled,0,0
ENR-018427,STU-02938,CRS-0051,Medical School,Postgraduate,30,2025-10-12,Completed,1,0
ENR-018428,STU-04471,CRS-0005,Computing,Undergraduate,30,2022-09-25,Failed,0,0
ENR-018429,STU-01509,CRS-0091,Education Dept,Undergraduate,15,2025-09-10,Withdrawn,0,1
ENR-018430,STU-04501,CRS-0089,Law School,PhD,15,2023-09-27,Withdrawn,0,1
ENR-018431,STU-02378,CRS-0018,Business,Undergraduate,15,2022-09-19,Completed,1,0
ENR-018432,STU-01425,CRS-0116,Social Sciences,PhD,20,2022-09-24,Completed,1,0
ENR-018433,STU-04690,CRS-0002,Computing,Undergraduate,10,2024-09-22,Enrolled,0,0
ENR-018434,STU-03587,CRS-0043,Engineering,PhD,20,2024-09-11,Enrolled,0,0
ENR-018435,STU-02055,CRS-0099,Education Dept,Postgraduate,30,2022-09-17,Completed,1,0
ENR-018436,STU-02443,CRS-0096,Education Dept,Postgraduate,30,2023-10-05,Completed,1,0
ENR-018437,STU-04969,CRS-0114,Social Sciences,Postgraduate,15,2025-09-22,Enrolled,0,0
ENR-018438,STU-00479,CRS-0061,Arts,Undergraduate,30,2025-09-25,Completed,1,0
ENR-018439,STU-03750,CRS-0026,Business,PhD,30,2023-09-25,Enrolled,0,0
ENR-018440,STU-00982,CRS-0017,Business,Undergraduate,15,2023-09-29,Enrolled,0,0
ENR-018441,STU-03138,CRS-0066,Arts,Postgraduate,15,2025-09-12,Completed,1,0
ENR-018442,STU-04270,CRS-0069,Arts,Postgraduate,15,2022-09-12,Completed,1,0
ENR-018443,STU-00078,CRS-0058,Medical School,PhD,10,2025-10-01,Completed,1,0
ENR-018444,STU-00498,CRS-0099,Education Dept,Postgraduate,30,2023-09-29,Completed,1,0
ENR-018445,STU-04100,CRS-0026,Business,PhD,30,2024-09-24,Enrolled,0,0
ENR-018446,STU-02741,CRS-0041,Engineering,PhD,10,2022-10-10,Enrolled,0,0
ENR-018447,STU-00973,CRS-0055,Medical School,Postgraduate,30,2023-10-07,Completed,1,0
ENR-018448,STU-04699,CRS-0099,Education Dept,Postgraduate,30,2024-10-05,Enrolled,0,0
ENR-018449,STU-00323,CRS-0055,Medical School,Postgraduate,30,2024-09-21,Completed,1,0
ENR-018450,STU-04376,CRS-0041,Engineering,PhD,10,2023-10-06,Enrolled,0,0
ENR-018451,STU-02147,CRS-0082,Law School,Postgraduate,15,2024-09-22,Enrolled,0,0
ENR-018452,STU-02848,CRS-0075,Arts,PhD,10,2025-09-19,Completed,1,0
ENR-018453,STU-01472,CRS-0056,Medical School,PhD,10,2025-09-18,Failed,0,0
ENR-018454,STU-03014,CRS-0117,Social Sciences,PhD,30,2022-10-06,Completed,1,0
ENR-018455,STU-01575,CRS-0118,Social Sciences,PhD,20,2023-09-12,Completed,1,0
ENR-018456,STU-04971,CRS-0072,Arts,PhD,15,2023-09-13,Completed,1,0
ENR-018457,STU-02683,CRS-0080,Law School,Undergraduate,15,2024-10-07,Completed,1,0
ENR-018458,STU-02768,CRS-0112,Social Sciences,Postgraduate,30,2023-09-17,Enrolled,0,0
ENR-018459,STU-00838,CRS-0040,Engineering,Postgraduate,20,2024-09-17,Enrolled,0,0
ENR-018460,STU-01714,CRS-0037,Engineering,Postgraduate,20,2022-09-29,Completed,1,0
ENR-018461,STU-02044,CRS-0116,Social Sciences,PhD,20,2022-09-16,Failed,0,0
ENR-018462,STU-02787,CRS-0040,Engineering,Postgraduate,20,2024-09-03,Enrolled,0,0
ENR-018463,STU-00184,CRS-0039,Engineering,Postgraduate,10,2025-10-01,Enrolled,0,0
ENR-018464,STU-04870,CRS-0108,Social Sciences,Undergraduate,15,2023-09-30,Completed,1,0
ENR-018465,STU-04261,CRS-0020,Business,Undergraduate,10,2022-09-14,Completed,1,0
ENR-018466,STU-02917,CRS-0007,Computing,Postgraduate,20,2025-10-02,Withdrawn,0,1
ENR-018467,STU-03873,CRS-0045,Engineering,PhD,20,2025-09-20,Enrolled,0,0
ENR-018468,STU-00902,CRS-0014,Computing,PhD,15,2024-10-03,Completed,1,0
ENR-018469,STU-04204,CRS-0038,Engineering,Postgraduate,15,2025-09-23,Completed,1,0
ENR-018470,STU-00527,CRS-0052,Medical School,Postgraduate,20,2023-09-11,Completed,1,0
ENR-018471,STU-00749,CRS-0056,Medical School,PhD,10,2025-09-20,Completed,1,0
ENR-018472,STU-04833,CRS-0117,Social Sciences,PhD,30,2023-10-10,Completed,1,0
ENR-018473,STU-04063,CRS-0082,Law School,Postgraduate,15,2024-10-04,Completed,1,0
ENR-018474,STU-01237,CRS-0007,Computing,Postgraduate,20,2025-09-26,Failed,0,0
ENR-018475,STU-01508,CRS-0012,Computing,PhD,20,2024-09-16,Completed,1,0
ENR-018476,STU-00659,CRS-0054,Medical School,Postgraduate,10,2022-09-20,Withdrawn,0,1
ENR-018477,STU-04572,CRS-0001,Computing,Undergraduate,15,2025-09-24,Enrolled,0,0
ENR-018478,STU-03990,CRS-0110,Social Sciences,Undergraduate,30,2025-10-08,Completed,1,0
ENR-018479,STU-00203,CRS-0079,Law School,Undergraduate,15,2024-09-10,Completed,1,0
ENR-018480,STU-03005,CRS-0049,Medical School,Undergraduate,10,2024-09-26,Completed,1,0
ENR-018481,STU-03900,CRS-0003,Computing,Undergraduate,15,2024-10-02,Withdrawn,0,1
ENR-018482,STU-02052,CRS-0054,Medical School,Postgraduate,10,2022-09-18,Withdrawn,0,1
ENR-018483,STU-02560,CRS-0023,Business,Postgraduate,15,2024-10-03,Enrolled,0,0
ENR-018484,STU-01391,CRS-0012,Computing,PhD,20,2022-10-01,Failed,0,0
ENR-018485,STU-03812,CRS-0011,Computing,PhD,20,2024-09-19,Failed,0,0
ENR-018486,STU-02756,CRS-0108,Social Sciences,Undergraduate,15,2025-09-22,Enrolled,0,0
ENR-018487,STU-03873,CRS-0032,Engineering,Undergraduate,15,2025-09-23,Enrolled,0,0
ENR-018488,STU-01601,CRS-0020,Business,Undergraduate,10,2025-09-06,Completed,1,0
ENR-018489,STU-03432,CRS-0020,Business,Undergraduate,10,2023-10-06,Completed,1,0
ENR-018490,STU-04602,CRS-0079,Law School,Undergraduate,15,2024-09-07,Completed,1,0
ENR-018491,STU-04013,CRS-0079,Law School,Undergraduate,15,2025-09-06,Completed,1,0
ENR-018492,STU-04352,CRS-0071,Arts,PhD,15,2024-10-05,Completed,1,0
ENR-018493,STU-03392,CRS-0035,Engineering,Undergraduate,10,2025-10-06,Enrolled,0,0
ENR-018494,STU-00607,CRS-0073,Arts,PhD,20,2022-09-23,Completed,1,0
ENR-018495,STU-03740,CRS-0077,Law School,Undergraduate,30,2024-10-03,Failed,0,0
ENR-018496,STU-03575,CRS-0037,Engineering,Postgraduate,20,2022-09-20,Failed,0,0
ENR-018497,STU-04823,CRS-0016,Business,Undergraduate,10,2023-09-30,Enrolled,0,0
ENR-018498,STU-04685,CRS-0114,Social Sciences,Postgraduate,15,2024-10-05,Completed,1,0
ENR-018499,STU-01325,CRS-0005,Computing,Undergraduate,30,2025-09-29,Withdrawn,0,1
ENR-018500,STU-01085,CRS-0002,Computing,Undergraduate,10,2023-09-20,Enrolled,0,0
ENR-018501,STU-03985,CRS-0066,Arts,Postgraduate,15,2024-09-21,Enrolled,0,0
ENR-018502,STU-02933,CRS-0099,Education Dept,Postgraduate,30,2024-09-21,Failed,0,0
ENR-018503,STU-01512,CRS-0096,Education Dept,Postgraduate,30,2023-09-14,Completed,1,0
ENR-018504,STU-04254,CRS-0018,Business,Undergraduate,15,2024-09-19,Completed,1,0
ENR-018505,STU-04389,CRS-0064,Arts,Undergraduate,30,2022-10-06,Failed,0,0
ENR-018506,STU-00737,CRS-0024,Business,Postgraduate,20,2024-10-10,Completed,1,0
ENR-018507,STU-03560,CRS-0062,Arts,Undergraduate,20,2022-09-07,Failed,0,0
ENR-018508,STU-04004,CRS-0021,Business,Postgraduate,20,2023-09-28,Completed,1,0
ENR-018509,STU-04723,CRS-0035,Engineering,Undergraduate,10,2022-10-06,Withdrawn,0,1
ENR-018510,STU-04834,CRS-0077,Law School,Undergraduate,30,2025-10-01,Completed,1,0
ENR-018511,STU-02167,CRS-0089,Law School,PhD,15,2023-10-06,Completed,1,0
ENR-018512,STU-03291,CRS-0033,Engineering,Undergraduate,30,2025-09-14,Enrolled,0,0
ENR-018513,STU-04102,CRS-0002,Computing,Undergraduate,10,2025-09-10,Completed,1,0
ENR-018514,STU-03983,CRS-0079,Law School,Undergraduate,15,2025-09-28,Completed,1,0
ENR-018515,STU-00803,CRS-0052,Medical School,Postgraduate,20,2023-09-28,Failed,0,0
ENR-018516,STU-02856,CRS-0043,Engineering,PhD,20,2022-10-03,Withdrawn,0,1
ENR-018517,STU-03052,CRS-0116,Social Sciences,PhD,20,2022-09-19,Completed,1,0
ENR-018518,STU-03750,CRS-0027,Business,PhD,15,2023-09-26,Completed,1,0
ENR-018519,STU-04360,CRS-0099,Education Dept,Postgraduate,30,2025-09-24,Withdrawn,0,1
ENR-018520,STU-03386,CRS-0061,Arts,Undergraduate,30,2022-10-12,Enrolled,0,0
ENR-018521,STU-02427,CRS-0075,Arts,PhD,10,2024-09-10,Completed,1,0
ENR-018522,STU-03114,CRS-0099,Education Dept,Postgraduate,30,2024-10-01,Enrolled,0,0
ENR-018523,STU-00258,CRS-0051,Medical School,Postgraduate,30,2023-09-18,Failed,0,0
ENR-018524,STU-02624,CRS-0002,Computing,Undergraduate,10,2024-10-09,Completed,1,0
ENR-018525,STU-03419,CRS-0068,Arts,Postgraduate,15,2022-09-13,Withdrawn,0,1
ENR-018526,STU-01313,CRS-0028,Business,PhD,30,2025-10-05,Enrolled,0,0
ENR-018527,STU-00394,CRS-0045,Engineering,PhD,20,2024-10-10,Completed,1,0
ENR-018528,STU-01221,CRS-0012,Computing,PhD,20,2024-09-17,Completed,1,0
ENR-018529,STU-02613,CRS-0074,Arts,PhD,30,2023-10-06,Enrolled,0,0
ENR-018530,STU-03953,CRS-0072,Arts,PhD,15,2022-09-05,Failed,0,0
ENR-018531,STU-02939,CRS-0096,Education Dept,Postgraduate,30,2025-09-29,Enrolled,0,0
ENR-018532,STU-00230,CRS-0037,Engineering,Postgraduate,20,2023-09-05,Completed,1,0
ENR-018533,STU-01716,CRS-0005,Computing,Undergraduate,30,2023-09-25,Enrolled,0,0
ENR-018534,STU-04353,CRS-0058,Medical School,PhD,10,2023-10-01,Enrolled,0,0
ENR-018535,STU-01070,CRS-0082,Law School,Postgraduate,15,2022-09-07,Completed,1,0
ENR-018536,STU-02192,CRS-0070,Arts,Postgraduate,20,2024-09-11,Completed,1,0
ENR-018537,STU-00094,CRS-0043,Engineering,PhD,20,2022-09-11,Completed,1,0
ENR-018538,STU-03710,CRS-0099,Education Dept,Postgraduate,30,2025-09-12,Enrolled,0,0
ENR-018539,STU-00196,CRS-0032,Engineering,Undergraduate,15,2024-09-20,Enrolled,0,0
ENR-018540,STU-04055,CRS-0016,Business,Undergraduate,10,2023-09-29,Completed,1,0
ENR-018541,STU-01416,CRS-0033,Engineering,Undergraduate,30,2022-10-09,Completed,1,0
ENR-018542,STU-00061,CRS-0100,Education Dept,Postgraduate,15,2022-09-20,Completed,1,0
ENR-018543,STU-00310,CRS-0038,Engineering,Postgraduate,15,2023-09-17,Withdrawn,0,1
ENR-018544,STU-02370,CRS-0106,Social Sciences,Undergraduate,10,2023-09-11,Completed,1,0
ENR-018545,STU-02515,CRS-0036,Engineering,Postgraduate,30,2022-09-26,Completed,1,0
ENR-018546,STU-01978,CRS-0024,Business,Postgraduate,20,2023-10-07,Failed,0,0
ENR-018547,STU-04253,CRS-0102,Education Dept,PhD,30,2022-10-01,Completed,1,0
ENR-018548,STU-02898,CRS-0031,Engineering,Undergraduate,10,2025-09-16,Completed,1,0
ENR-018549,STU-03611,CRS-0008,Computing,Postgraduate,20,2023-09-25,Enrolled,0,0
ENR-018550,STU-01062,CRS-0099,Education Dept,Postgraduate,30,2023-09-26,Failed,0,0
ENR-018551,STU-03208,CRS-0106,Social Sciences,Undergraduate,10,2024-10-14,Enrolled,0,0
ENR-018552,STU-00953,CRS-0103,Education Dept,PhD,30,2023-09-05,Failed,0,0
ENR-018553,STU-03442,CRS-0016,Business,Undergraduate,10,2022-09-13,Completed,1,0
ENR-018554,STU-00371,CRS-0088,Law School,PhD,10,2022-09-11,Enrolled,0,0
ENR-018555,STU-04618,CRS-0028,Business,PhD,30,2022-09-15,Completed,1,0
ENR-018556,STU-01235,CRS-0088,Law School,PhD,10,2024-09-11,Completed,1,0
ENR-018557,STU-03464,CRS-0077,Law School,Undergraduate,30,2023-09-22,Enrolled,0,0
ENR-018558,STU-00041,CRS-0080,Law School,Undergraduate,15,2025-09-26,Completed,1,0
ENR-018559,STU-03662,CRS-0048,Medical School,Undergraduate,10,2022-09-18,Withdrawn,0,1
ENR-018560,STU-03740,CRS-0082,Law School,Postgraduate,15,2024-09-30,Completed,1,0
ENR-018561,STU-00858,CRS-0066,Arts,Postgraduate,15,2023-09-18,Completed,1,0
ENR-018562,STU-04477,CRS-0079,Law School,Undergraduate,15,2024-09-22,Completed,1,0
ENR-018563,STU-02327,CRS-0057,Medical School,PhD,15,2023-09-27,Withdrawn,0,1
ENR-018564,STU-01013,CRS-0014,Computing,PhD,15,2024-10-04,Withdrawn,0,1
ENR-018565,STU-02077,CRS-0060,Medical School,PhD,15,2024-09-16,Enrolled,0,0
ENR-018566,STU-02222,CRS-0006,Computing,Postgraduate,10,2025-09-17,Failed,0,0
ENR-018567,STU-03312,CRS-0102,Education Dept,PhD,30,2025-09-30,Completed,1,0
ENR-018568,STU-00283,CRS-0095,Education Dept,Undergraduate,10,2024-09-09,Completed,1,0
ENR-018569,STU-02135,CRS-0105,Education Dept,PhD,10,2024-09-08,Completed,1,0
ENR-018570,STU-00711,CRS-0038,Engineering,Postgraduate,15,2022-09-09,Enrolled,0,0
ENR-018571,STU-04301,CRS-0061,Arts,Undergraduate,30,2025-09-23,Completed,1,0
ENR-018572,STU-04950,CRS-0034,Engineering,Undergraduate,30,2022-09-17,Enrolled,0,0
ENR-018573,STU-00180,CRS-0044,Engineering,PhD,30,2025-09-28,Enrolled,0,0
ENR-018574,STU-01580,CRS-0078,Law School,Undergraduate,10,2025-10-04,Completed,1,0
ENR-018575,STU-02115,CRS-0058,Medical School,PhD,10,2023-09-10,Completed,1,0
ENR-018576,STU-02077,CRS-0059,Medical School,PhD,10,2024-10-07,Enrolled,0,0
ENR-018577,STU-01289,CRS-0049,Medical School,Undergraduate,10,2025-10-01,Completed,1,0
ENR-018578,STU-02573,CRS-0099,Education Dept,Postgraduate,30,2025-09-26,Failed,0,0
ENR-018579,STU-04500,CRS-0021,Business,Postgraduate,20,2023-09-18,Enrolled,0,0
ENR-018580,STU-00995,CRS-0024,Business,Postgraduate,20,2024-09-18,Enrolled,0,0
ENR-018581,STU-04398,CRS-0114,Social Sciences,Postgraduate,15,2025-10-13,Enrolled,0,0
ENR-018582,STU-02802,CRS-0075,Arts,PhD,10,2023-09-24,Enrolled,0,0
ENR-018583,STU-03439,CRS-0018,Business,Undergraduate,15,2024-09-12,Enrolled,0,0
ENR-018584,STU-00004,CRS-0012,Computing,PhD,20,2025-10-09,Completed,1,0
ENR-018585,STU-04177,CRS-0035,Engineering,Undergraduate,10,2024-10-01,Enrolled,0,0
ENR-018586,STU-01549,CRS-0072,Arts,PhD,15,2022-10-02,Completed,1,0
ENR-018587,STU-04656,CRS-0112,Social Sciences,Postgraduate,30,2024-09-10,Enrolled,0,0
ENR-018588,STU-03739,CRS-0110,Social Sciences,Undergraduate,30,2025-09-12,Completed,1,0
ENR-018589,STU-00722,CRS-0036,Engineering,Postgraduate,30,2022-09-14,Completed,1,0
ENR-018590,STU-02793,CRS-0028,Business,PhD,30,2022-09-25,Completed,1,0
