event_id,engagement_id,consultant_id,event_date,task_type,hours_logged,cost_gbp,budget_remaining_pct,is_overrun_alert
PE-028873,ENG-00181,CON-0095,2025-06-29 19:40:00,Documentation,2.1,525.0,20.5,False
PE-028874,ENG-00957,CON-0045,2025-06-11 09:17:00,Travel,4.4,440.0,14.9,False
PE-028875,ENG-00148,CON-0145,2025-05-11 19:14:00,Review,2.1,210.0,65.9,False
PE-028876,ENG-00637,CON-0189,2025-03-19 08:30:00,Workshop,5.3,1325.0,100.0,False
PE-028877,ENG-00466,CON-0016,2025-06-29 17:48:00,Review,3.6,900.0,44.9,False
PE-028878,ENG-00262,CON-0074,2025-04-06 12:04:00,Stakeholder Meeting,0.7,105.0,30.9,False
PE-028879,ENG-00221,CON-0160,2025-01-27 19:41:00,Travel,1.7,318.75,56.6,False
PE-028880,ENG-00847,CON-0113,2025-01-06 17:11:00,Workshop,8.7,1631.25,28.4,False
PE-028881,ENG-00032,CON-0014,2025-01-08 09:23:00,Delivery,5.5,1031.25,13.8,False
PE-028882,ENG-00659,CON-0037,2025-05-27 16:15:00,Delivery,0.9,112.5,55.6,False
PE-028883,ENG-00648,CON-0169,2025-04-08 08:58:00,Documentation,4.1,410.0,43.9,False
PE-028884,ENG-00622,CON-0185,2025-04-27 15:34:00,Workshop,1.6,300.0,46.3,False
PE-028885,ENG-00423,CON-0028,2025-03-08 16:04:00,Workshop,6.2,1550.0,0.0,True
PE-028886,ENG-00480,CON-0097,2025-03-18 12:41:00,Travel,5.5,825.0,5.2,True
PE-028887,ENG-00505,CON-0038,2025-03-27 15:50:00,Travel,1.4,140.0,45.9,False
PE-028888,ENG-00803,CON-0114,2025-04-06 11:23:00,Review,2.7,270.0,0.0,True
PE-028889,ENG-00375,CON-0077,2025-04-20 10:43:00,Stakeholder Meeting,3.3,330.0,68.4,False
PE-028890,ENG-00421,CON-0168,2025-01-22 13:48:00,Documentation,9.2,1150.0,17.1,False
PE-028891,ENG-00032,CON-0136,2025-03-12 09:35:00,Workshop,3.5,350.0,66.2,False
PE-028892,ENG-00233,CON-0145,2025-05-13 09:02:00,Travel,9.4,2350.0,42.6,False
PE-028893,ENG-00401,CON-0129,2025-05-26 08:00:00,Travel,9.9,2475.0,19.3,False
PE-028894,ENG-00517,CON-0138,2025-05-21 11:43:00,Workshop,7.5,1125.0,21.6,False
PE-028895,ENG-00298,CON-0172,2025-05-02 18:58:00,Delivery,7.3,730.0,38.6,False
PE-028896,ENG-00441,CON-0156,2025-05-07 15:17:00,Travel,7.9,987.5,14.3,False
PE-028897,ENG-00571,CON-0033,2025-01-11 19:26:00,Stakeholder Meeting,8.3,1245.0,32.5,False
PE-028898,ENG-00533,CON-0132,2025-01-04 13:29:00,Delivery,7.7,962.5,49.4,False
PE-028899,ENG-00238,CON-0152,2025-06-08 16:28:00,Travel,6.5,975.0,0.0,True
PE-028900,ENG-00433,CON-0037,2025-04-15 14:23:00,Delivery,7.4,1850.0,92.8,False
PE-028901,ENG-00938,CON-0018,2025-06-25 11:17:00,Documentation,8.0,1000.0,51.4,False
PE-028902,ENG-00024,CON-0042,2025-06-01 09:02:00,Delivery,2.5,312.5,16.9,False
PE-028903,ENG-00450,CON-0065,2025-03-08 08:45:00,Delivery,5.7,1425.0,30.8,False
PE-028904,ENG-00626,CON-0004,2025-03-09 15:56:00,Delivery,6.7,1005.0,56.3,False
PE-028905,ENG-00497,CON-0055,2025-03-20 12:57:00,Review,8.5,2125.0,71.3,False
PE-028906,ENG-00189,CON-0051,2025-06-03 13:08:00,Analysis,3.0,375.0,93.6,False
PE-028907,ENG-00830,CON-0107,2025-05-15 13:25:00,Delivery,7.3,1825.0,33.4,False
PE-028908,ENG-00037,CON-0051,2025-03-20 10:51:00,Workshop,7.2,1350.0,68.7,False
PE-028909,ENG-00804,CON-0197,2025-01-26 14:04:00,Review,8.7,1631.25,0.0,True
PE-028910,ENG-00529,CON-0059,2025-06-18 18:54:00,Delivery,7.1,887.5,37.3,False
PE-028911,ENG-00959,CON-0093,2025-02-21 11:21:00,Documentation,3.4,340.0,89.4,False
PE-028912,ENG-00718,CON-0066,2025-06-06 12:21:00,Documentation,4.5,675.0,26.1,False
PE-028913,ENG-00449,CON-0048,2025-01-07 12:39:00,Travel,2.9,543.75,26.6,False
PE-028914,ENG-00465,CON-0130,2025-03-07 13:48:00,Workshop,9.4,1762.5,27.4,False
PE-028915,ENG-00983,CON-0119,2025-02-04 14:54:00,Workshop,4.4,825.0,11.4,False
PE-028916,ENG-00890,CON-0024,2025-05-12 10:18:00,Delivery,4.9,612.5,59.5,False
PE-028917,ENG-00588,CON-0062,2025-02-28 09:00:00,Stakeholder Meeting,6.0,1500.0,49.4,False
PE-028918,ENG-00198,CON-0196,2025-01-13 19:37:00,Analysis,9.3,2325.0,43.2,False
PE-028919,ENG-00366,CON-0141,2025-01-02 14:29:00,Stakeholder Meeting,3.3,412.5,60.1,False
PE-028920,ENG-00214,CON-0021,2025-05-31 12:33:00,Delivery,3.5,656.25,35.1,False
PE-028921,ENG-00249,CON-0063,2025-05-13 17:23:00,Documentation,7.0,1050.0,20.2,False
PE-028922,ENG-00910,CON-0099,2025-04-25 17:29:00,Workshop,8.6,1290.0,10.5,False
PE-028923,ENG-00834,CON-0114,2025-04-20 12:06:00,Review,4.9,612.5,14.1,False
PE-028924,ENG-00443,CON-0027,2025-05-13 13:33:00,Stakeholder Meeting,2.1,210.0,0.0,True
PE-028925,ENG-00694,CON-0027,2025-05-08 12:05:00,Documentation,2.2,220.0,67.5,False
PE-028926,ENG-00880,CON-0191,2025-01-16 16:15:00,Analysis,10.0,1500.0,15.2,False
PE-028927,ENG-00802,CON-0131,2025-03-10 12:08:00,Documentation,3.1,465.0,90.1,False
PE-028928,ENG-00103,CON-0102,2025-04-26 11:08:00,Travel,1.4,140.0,55.7,False
PE-028929,ENG-00088,CON-0097,2025-05-08 10:10:00,Review,0.9,225.0,41.0,False
PE-028930,ENG-00628,CON-0107,2025-01-18 18:51:00,Stakeholder Meeting,8.5,850.0,33.9,False
PE-028931,ENG-00115,CON-0082,2025-02-18 18:27:00,Analysis,7.0,1312.5,30.4,False
PE-028932,ENG-00496,CON-0098,2025-05-09 11:23:00,Delivery,7.8,1462.5,35.0,False
PE-028933,ENG-00555,CON-0076,2025-01-13 10:02:00,Workshop,5.1,1275.0,79.8,False
PE-028934,ENG-00204,CON-0057,2025-05-31 19:31:00,Workshop,2.2,550.0,38.4,False
PE-028935,ENG-00412,CON-0077,2025-03-10 19:33:00,Documentation,5.2,520.0,25.8,False
PE-028936,ENG-00571,CON-0113,2025-06-04 15:13:00,Stakeholder Meeting,8.0,2000.0,11.9,False
PE-028937,ENG-00510,CON-0175,2025-01-24 11:15:00,Delivery,9.8,1470.0,88.9,False
PE-028938,ENG-00238,CON-0138,2025-02-28 18:29:00,Delivery,6.0,900.0,85.2,False
PE-028939,ENG-00622,CON-0162,2025-02-13 10:02:00,Analysis,4.3,537.5,91.5,False
PE-028940,ENG-00251,CON-0107,2025-06-12 08:49:00,Analysis,9.7,970.0,40.8,False
PE-028941,ENG-00565,CON-0042,2025-02-22 09:29:00,Workshop,5.7,570.0,50.2,False
PE-028942,ENG-00837,CON-0042,2025-05-16 15:51:00,Stakeholder Meeting,6.7,1005.0,37.5,False
PE-028943,ENG-00494,CON-0043,2025-02-04 15:37:00,Workshop,6.6,1237.5,48.3,False
PE-028944,ENG-00713,CON-0112,2025-05-13 13:07:00,Delivery,5.2,975.0,73.6,False
PE-028945,ENG-00115,CON-0039,2025-01-29 12:46:00,Analysis,2.8,420.0,14.3,False
PE-028946,ENG-00355,CON-0087,2025-01-16 17:26:00,Stakeholder Meeting,2.4,600.0,0.0,True
PE-028947,ENG-00640,CON-0078,2025-05-15 15:12:00,Delivery,1.6,300.0,36.4,False
PE-028948,ENG-00612,CON-0193,2025-02-24 14:24:00,Stakeholder Meeting,8.4,1575.0,46.0,False
PE-028949,ENG-00550,CON-0042,2025-04-07 12:49:00,Workshop,5.6,1050.0,51.6,False
PE-028950,ENG-00333,CON-0102,2025-02-27 14:39:00,Review,9.3,930.0,15.8,False
PE-028951,ENG-00087,CON-0132,2025-01-02 09:47:00,Documentation,2.4,360.0,59.6,False
PE-028952,ENG-00181,CON-0085,2025-04-30 14:54:00,Documentation,1.3,162.5,0.0,True
PE-028953,ENG-00823,CON-0137,2025-01-27 09:19:00,Workshop,8.1,810.0,48.7,False
PE-028954,ENG-00979,CON-0104,2025-01-03 14:16:00,Documentation,0.6,150.0,4.2,True
PE-028955,ENG-00030,CON-0041,2025-03-25 16:41:00,Review,4.0,500.0,2.5,True
PE-028956,ENG-00510,CON-0110,2025-01-03 11:17:00,Workshop,6.0,1125.0,2.6,True
PE-028957,ENG-00905,CON-0061,2025-03-31 09:52:00,Review,0.9,225.0,46.6,False
PE-028958,ENG-00224,CON-0179,2025-01-30 15:37:00,Delivery,9.1,1706.25,45.5,False
PE-028959,ENG-00010,CON-0001,2025-02-04 18:50:00,Travel,0.8,120.0,69.1,False
PE-028960,ENG-00683,CON-0037,2025-05-23 15:20:00,Workshop,4.5,562.5,59.0,False
PE-028961,ENG-00526,CON-0146,2025-01-15 19:01:00,Review,8.9,1335.0,36.0,False
PE-028962,ENG-00272,CON-0006,2025-05-23 11:18:00,Stakeholder Meeting,7.2,1350.0,8.5,True
PE-028963,ENG-00910,CON-0136,2025-06-01 14:42:00,Review,3.6,450.0,74.2,False
PE-028964,ENG-00992,CON-0054,2025-01-09 11:29:00,Delivery,4.6,690.0,21.7,False
PE-028965,ENG-00066,CON-0039,2025-05-21 18:22:00,Stakeholder Meeting,0.8,100.0,22.8,False
PE-028966,ENG-00533,CON-0177,2025-05-19 10:00:00,Documentation,8.0,2000.0,47.3,False
PE-028967,ENG-00143,CON-0109,2025-05-03 15:39:00,Travel,3.4,510.0,62.8,False
PE-028968,ENG-00116,CON-0153,2025-04-12 14:40:00,Travel,3.8,570.0,28.4,False
PE-028969,ENG-00015,CON-0005,2025-05-20 14:09:00,Analysis,8.4,1575.0,0.2,True
PE-028970,ENG-00442,CON-0124,2025-03-23 19:19:00,Analysis,7.1,1065.0,78.3,False
PE-028971,ENG-00742,CON-0189,2025-03-16 11:36:00,Review,9.3,1395.0,41.8,False
PE-028972,ENG-00551,CON-0114,2025-06-08 08:36:00,Workshop,9.2,1725.0,0.0,True
PE-028973,ENG-00016,CON-0107,2025-04-12 11:42:00,Review,2.2,275.0,54.8,False
PE-028974,ENG-00888,CON-0186,2025-04-29 10:42:00,Workshop,5.8,1087.5,38.8,False
PE-028975,ENG-00933,CON-0072,2025-03-03 19:47:00,Stakeholder Meeting,3.6,675.0,15.0,False
PE-028976,ENG-00714,CON-0068,2025-01-02 16:44:00,Delivery,5.2,975.0,24.9,False
PE-028977,ENG-00657,CON-0065,2025-03-27 10:17:00,Analysis,3.3,330.0,57.7,False
PE-028978,ENG-00398,CON-0055,2025-03-18 11:18:00,Review,0.8,120.0,26.9,False
PE-028979,ENG-00908,CON-0042,2025-04-10 13:45:00,Documentation,6.0,750.0,38.1,False
PE-028980,ENG-00496,CON-0199,2025-02-03 17:05:00,Travel,5.3,662.5,34.6,False
PE-028981,ENG-00145,CON-0034,2025-04-05 11:40:00,Delivery,4.6,460.0,62.8,False
PE-028982,ENG-00291,CON-0070,2025-02-21 11:21:00,Stakeholder Meeting,4.5,675.0,61.6,False
PE-028983,ENG-00288,CON-0049,2025-03-03 12:10:00,Travel,6.7,1675.0,59.9,False
PE-028984,ENG-00802,CON-0021,2025-02-26 19:03:00,Travel,0.7,131.25,57.1,False
PE-028985,ENG-00394,CON-0092,2025-03-12 15:09:00,Travel,3.3,412.5,67.2,False
PE-028986,ENG-00642,CON-0043,2025-06-22 16:32:00,Documentation,2.8,420.0,0.0,True
PE-028987,ENG-00959,CON-0062,2025-02-14 16:19:00,Travel,7.6,1140.0,36.3,False
PE-028988,ENG-00478,CON-0112,2025-02-22 16:30:00,Delivery,4.1,768.75,39.7,False
PE-028989,ENG-00113,CON-0045,2025-05-21 17:02:00,Stakeholder Meeting,7.4,740.0,32.1,False
PE-028990,ENG-00026,CON-0124,2025-05-08 16:57:00,Workshop,8.9,1668.75,54.5,False
PE-028991,ENG-00376,CON-0117,2025-04-28 11:01:00,Workshop,5.2,650.0,88.3,False
PE-028992,ENG-00966,CON-0005,2025-05-26 16:17:00,Documentation,2.8,700.0,0.0,True
PE-028993,ENG-00729,CON-0140,2025-02-15 16:59:00,Workshop,4.8,720.0,33.3,False
PE-028994,ENG-00122,CON-0127,2025-04-23 11:13:00,Travel,2.3,431.25,40.1,False
PE-028995,ENG-00921,CON-0158,2025-03-09 08:27:00,Travel,3.6,450.0,17.4,False
PE-028996,ENG-00559,CON-0064,2025-02-24 14:05:00,Review,0.8,200.0,37.8,False
PE-028997,ENG-00764,CON-0074,2025-01-24 11:18:00,Stakeholder Meeting,9.5,950.0,6.0,True
PE-028998,ENG-00841,CON-0028,2025-06-07 08:12:00,Travel,5.8,725.0,0.0,True
PE-028999,ENG-00663,CON-0019,2025-03-23 15:18:00,Analysis,3.2,400.0,65.1,False
PE-029000,ENG-00857,CON-0106,2025-04-15 17:30:00,Analysis,9.8,1225.0,0.0,True
PE-029001,ENG-00819,CON-0117,2025-06-23 18:02:00,Stakeholder Meeting,6.0,750.0,54.6,False
PE-029002,ENG-00747,CON-0106,2025-01-01 12:02:00,Travel,1.7,255.0,46.6,False
PE-029003,ENG-00769,CON-0065,2025-03-08 09:25:00,Delivery,1.9,190.0,49.1,False
PE-029004,ENG-00215,CON-0045,2025-01-07 18:25:00,Stakeholder Meeting,8.4,2100.0,21.8,False
PE-029005,ENG-00208,CON-0105,2025-05-21 15:36:00,Documentation,4.5,843.75,5.6,True
PE-029006,ENG-00653,CON-0146,2025-02-09 16:33:00,Workshop,9.7,1212.5,37.2,False
PE-029007,ENG-00088,CON-0080,2025-06-16 15:32:00,Workshop,6.2,1550.0,0.0,True
PE-029008,ENG-00384,CON-0139,2025-03-28 18:34:00,Documentation,6.2,620.0,62.4,False
PE-029009,ENG-00586,CON-0064,2025-01-18 17:25:00,Workshop,8.1,1215.0,79.1,False
PE-029010,ENG-00189,CON-0099,2025-02-18 10:51:00,Review,7.3,1095.0,0.0,True
PE-029011,ENG-00139,CON-0114,2025-05-07 13:08:00,Review,1.1,137.5,99.1,False
PE-029012,ENG-00596,CON-0124,2025-06-22 18:55:00,Delivery,2.6,325.0,1.6,True
PE-029013,ENG-00115,CON-0060,2025-02-21 13:25:00,Workshop,9.5,1781.25,37.4,False
PE-029014,ENG-00173,CON-0193,2025-06-11 11:28:00,Stakeholder Meeting,1.4,140.0,9.0,True
PE-029015,ENG-00884,CON-0185,2025-04-30 10:27:00,Delivery,4.2,787.5,17.1,False
PE-029016,ENG-00310,CON-0134,2025-01-27 09:12:00,Analysis,0.6,75.0,0.0,True
PE-029017,ENG-00265,CON-0151,2025-01-18 17:43:00,Analysis,7.4,925.0,29.9,False
PE-029018,ENG-00877,CON-0157,2025-02-07 13:08:00,Delivery,1.7,318.75,30.5,False
PE-029019,ENG-00812,CON-0014,2025-03-30 08:21:00,Travel,3.0,300.0,21.7,False
PE-029020,ENG-00494,CON-0195,2025-03-24 12:28:00,Travel,6.4,1200.0,70.4,False
PE-029021,ENG-00809,CON-0140,2025-03-25 16:15:00,Documentation,4.0,750.0,73.7,False
PE-029022,ENG-00055,CON-0186,2025-05-17 12:58:00,Analysis,2.9,290.0,45.9,False
PE-029023,ENG-00655,CON-0156,2025-04-20 09:38:00,Delivery,9.3,930.0,50.1,False
PE-029024,ENG-00231,CON-0026,2025-02-23 17:56:00,Delivery,6.8,1020.0,30.5,False
PE-029025,ENG-00237,CON-0070,2025-02-04 08:11:00,Travel,0.7,105.0,24.8,False
PE-029026,ENG-00371,CON-0045,2025-02-06 09:22:00,Documentation,3.6,450.0,0.0,True
PE-029027,ENG-00162,CON-0120,2025-02-27 19:54:00,Delivery,4.1,410.0,51.3,False
PE-029028,ENG-00295,CON-0116,2025-04-19 12:33:00,Delivery,6.8,680.0,10.6,False
PE-029029,ENG-00354,CON-0124,2025-01-05 08:46:00,Analysis,8.4,840.0,4.3,True
PE-029030,ENG-00567,CON-0030,2025-02-05 14:47:00,Analysis,2.3,287.5,71.3,False
PE-029031,ENG-00757,CON-0089,2025-01-27 09:15:00,Travel,7.1,1775.0,31.9,False
PE-029032,ENG-00891,CON-0162,2025-02-07 17:53:00,Documentation,4.9,735.0,8.8,True
PE-029033,ENG-00544,CON-0167,2025-02-16 16:47:00,Review,1.7,318.75,1.9,True
PE-029034,ENG-00190,CON-0064,2025-03-19 14:50:00,Delivery,8.8,1650.0,71.5,False
PE-029035,ENG-00450,CON-0038,2025-06-05 09:31:00,Review,9.0,1125.0,23.8,False
PE-029036,ENG-00719,CON-0181,2025-01-06 08:49:00,Analysis,2.9,362.5,11.5,False
PE-029037,ENG-00288,CON-0137,2025-05-15 13:02:00,Stakeholder Meeting,9.6,1200.0,17.9,False
PE-029038,ENG-00726,CON-0141,2025-06-19 15:02:00,Stakeholder Meeting,4.8,1200.0,46.7,False
PE-029039,ENG-00131,CON-0041,2025-06-11 14:31:00,Documentation,9.7,2425.0,32.2,False
PE-029040,ENG-00894,CON-0113,2025-03-31 11:52:00,Review,1.6,240.0,37.7,False
PE-029041,ENG-00235,CON-0179,2025-03-18 17:11:00,Travel,0.8,120.0,37.2,False
PE-029042,ENG-00465,CON-0191,2025-01-24 10:20:00,Review,2.3,287.5,72.4,False
PE-029043,ENG-00821,CON-0132,2025-06-19 19:11:00,Delivery,0.9,168.75,11.2,False
PE-029044,ENG-00504,CON-0133,2025-05-07 12:54:00,Travel,2.3,575.0,43.8,False
PE-029045,ENG-00872,CON-0074,2025-04-04 19:07:00,Analysis,6.5,975.0,58.4,False
PE-029046,ENG-00566,CON-0175,2025-03-05 11:48:00,Analysis,0.5,62.5,4.1,True
PE-029047,ENG-00579,CON-0065,2025-05-28 15:59:00,Travel,7.2,1350.0,20.6,False
PE-029048,ENG-00275,CON-0081,2025-04-24 12:03:00,Delivery,6.6,825.0,36.1,False
PE-029049,ENG-00467,CON-0088,2025-02-16 16:28:00,Review,7.0,1312.5,60.6,False
PE-029050,ENG-00778,CON-0078,2025-04-12 12:56:00,Review,4.1,410.0,41.5,False
PE-029051,ENG-00084,CON-0195,2025-03-27 19:43:00,Documentation,7.2,900.0,54.2,False
PE-029052,ENG-00125,CON-0114,2025-05-12 19:38:00,Review,0.9,168.75,49.7,False
PE-029053,ENG-00612,CON-0189,2025-02-27 10:12:00,Workshop,5.4,810.0,100.0,False
PE-029054,ENG-00505,CON-0103,2025-04-20 10:39:00,Stakeholder Meeting,8.5,1593.75,7.0,True
PE-029055,ENG-00525,CON-0091,2025-03-04 19:30:00,Documentation,0.5,125.0,20.7,False
PE-029056,ENG-00914,CON-0151,2025-05-17 09:53:00,Documentation,2.5,625.0,25.1,False
PE-029057,ENG-00567,CON-0147,2025-02-21 16:59:00,Stakeholder Meeting,1.4,262.5,24.2,False
PE-029058,ENG-00111,CON-0101,2025-05-23 19:20:00,Analysis,5.6,560.0,65.7,False
PE-029059,ENG-00442,CON-0157,2025-04-19 11:53:00,Analysis,3.2,320.0,0.0,True
PE-029060,ENG-00611,CON-0163,2025-03-02 12:27:00,Workshop,4.5,450.0,81.3,False
PE-029061,ENG-00156,CON-0026,2025-06-10 19:09:00,Documentation,0.8,200.0,84.2,False
PE-029062,ENG-00118,CON-0028,2025-03-22 08:49:00,Travel,5.0,625.0,0.0,True
PE-029063,ENG-00287,CON-0069,2025-03-14 12:27:00,Analysis,2.6,487.5,55.4,False
PE-029064,ENG-00587,CON-0128,2025-01-24 10:12:00,Travel,6.3,630.0,51.2,False
PE-029065,ENG-00742,CON-0129,2025-04-14 15:32:00,Stakeholder Meeting,2.8,350.0,45.3,False
PE-029066,ENG-00615,CON-0036,2025-01-16 17:42:00,Analysis,7.5,937.5,20.1,False
PE-029067,ENG-00751,CON-0036,2025-04-27 16:09:00,Travel,5.5,550.0,66.6,False
PE-029068,ENG-00997,CON-0102,2025-05-15 14:13:00,Review,5.2,1300.0,43.7,False
PE-029069,ENG-00483,CON-0027,2025-06-11 12:19:00,Analysis,9.2,920.0,46.7,False
PE-029070,ENG-00468,CON-0062,2025-05-13 18:31:00,Workshop,9.9,2475.0,85.0,False
PE-029071,ENG-00020,CON-0024,2025-04-21 09:32:00,Review,8.7,870.0,65.4,False
PE-029072,ENG-00699,CON-0144,2025-05-15 15:01:00,Stakeholder Meeting,0.6,90.0,35.1,False
PE-029073,ENG-00121,CON-0048,2025-02-11 15:09:00,Delivery,9.5,950.0,10.6,False
PE-029074,ENG-00424,CON-0190,2025-04-28 19:56:00,Delivery,6.6,660.0,100.0,False
PE-029075,ENG-00029,CON-0065,2025-01-27 09:56:00,Analysis,9.2,1150.0,88.1,False
PE-029076,ENG-00251,CON-0016,2025-05-06 17:16:00,Analysis,1.3,130.0,80.2,False
PE-029077,ENG-00340,CON-0039,2025-02-22 17:17:00,Delivery,1.2,180.0,51.6,False
PE-029078,ENG-00940,CON-0142,2025-05-18 08:36:00,Stakeholder Meeting,1.1,137.5,25.9,False
PE-029079,ENG-00675,CON-0142,2025-04-10 11:54:00,Analysis,9.0,1350.0,35.0,False
PE-029080,ENG-00230,CON-0067,2025-01-07 08:38:00,Workshop,9.4,2350.0,32.2,False
PE-029081,ENG-00039,CON-0151,2025-02-14 11:17:00,Delivery,2.7,270.0,0.0,True
PE-029082,ENG-00472,CON-0154,2025-03-05 08:17:00,Review,9.3,1162.5,44.0,False
PE-029083,ENG-00845,CON-0009,2025-04-05 14:26:00,Documentation,5.8,1450.0,19.5,False
PE-029084,ENG-00693,CON-0134,2025-01-05 18:56:00,Workshop,6.6,990.0,78.4,False
PE-029085,ENG-00853,CON-0091,2025-05-26 16:57:00,Review,6.2,775.0,83.6,False
PE-029086,ENG-00821,CON-0063,2025-04-10 11:03:00,Stakeholder Meeting,7.9,987.5,22.1,False
PE-029087,ENG-00481,CON-0002,2025-01-05 19:19:00,Delivery,3.2,600.0,79.6,False
PE-029088,ENG-00157,CON-0022,2025-03-13 12:00:00,Travel,7.5,750.0,28.9,False
PE-029089,ENG-00656,CON-0193,2025-02-01 09:23:00,Documentation,8.1,1215.0,50.9,False
PE-029090,ENG-00343,CON-0115,2025-01-05 08:31:00,Analysis,2.2,275.0,49.3,False
PE-029091,ENG-00327,CON-0039,2025-05-28 15:43:00,Documentation,8.1,1215.0,62.1,False
PE-029092,ENG-00471,CON-0109,2025-04-01 13:49:00,Analysis,8.5,850.0,80.9,False
PE-029093,ENG-00022,CON-0004,2025-02-07 18:44:00,Workshop,2.5,468.75,48.4,False
PE-029094,ENG-00031,CON-0028,2025-01-30 12:03:00,Workshop,6.5,1625.0,17.9,False
PE-029095,ENG-00775,CON-0026,2025-02-08 12:58:00,Travel,9.7,1455.0,57.6,False
PE-029096,ENG-00255,CON-0053,2025-06-05 10:08:00,Workshop,7.0,875.0,28.0,False
PE-029097,ENG-00390,CON-0029,2025-01-21 10:51:00,Workshop,1.2,180.0,0.0,True
PE-029098,ENG-00996,CON-0010,2025-04-10 15:25:00,Review,2.9,362.5,28.1,False
PE-029099,ENG-00635,CON-0061,2025-06-01 17:00:00,Review,3.4,637.5,38.1,False
PE-029100,ENG-00241,CON-0058,2025-03-03 11:08:00,Stakeholder Meeting,3.9,585.0,0.0,True
PE-029101,ENG-00663,CON-0134,2025-06-11 16:02:00,Travel,3.1,465.0,52.6,False
PE-029102,ENG-00269,CON-0173,2025-04-27 19:39:00,Review,7.4,1850.0,40.4,False
PE-029103,ENG-00320,CON-0003,2025-02-23 16:24:00,Stakeholder Meeting,6.6,1237.5,100.0,False
PE-029104,ENG-00305,CON-0039,2025-01-08 13:22:00,Stakeholder Meeting,4.2,787.5,59.7,False
PE-029105,ENG-00350,CON-0078,2025-05-29 19:25:00,Travel,6.2,775.0,55.3,False
PE-029106,ENG-00101,CON-0105,2025-01-31 13:06:00,Review,3.0,750.0,52.6,False
PE-029107,ENG-00258,CON-0052,2025-05-13 18:04:00,Delivery,6.5,650.0,42.3,False
PE-029108,ENG-00912,CON-0200,2025-04-17 13:46:00,Travel,1.3,162.5,24.2,False
PE-029109,ENG-00306,CON-0052,2025-03-31 19:53:00,Workshop,1.1,165.0,85.7,False
PE-029110,ENG-00341,CON-0170,2025-05-31 17:46:00,Analysis,0.7,70.0,0.0,True
PE-029111,ENG-00385,CON-0090,2025-01-04 08:14:00,Analysis,9.9,990.0,100.0,False
PE-029112,ENG-00808,CON-0138,2025-01-12 08:18:00,Travel,3.5,656.25,60.9,False
PE-029113,ENG-00699,CON-0030,2025-03-17 12:27:00,Documentation,4.1,768.75,58.9,False
PE-029114,ENG-00836,CON-0100,2025-03-28 16:46:00,Workshop,1.6,160.0,51.5,False
PE-029115,ENG-00413,CON-0017,2025-01-05 08:12:00,Travel,4.8,900.0,10.6,False
PE-029116,ENG-00446,CON-0089,2025-05-30 15:05:00,Analysis,3.8,950.0,59.6,False
PE-029117,ENG-00656,CON-0056,2025-01-16 15:01:00,Delivery,4.2,525.0,70.4,False
PE-029118,ENG-00425,CON-0200,2025-03-01 10:27:00,Documentation,5.4,675.0,22.8,False
PE-029119,ENG-00323,CON-0013,2025-05-09 17:45:00,Review,4.2,525.0,49.3,False
PE-029120,ENG-00678,CON-0200,2025-03-04 08:18:00,Travel,9.3,2325.0,26.4,False
PE-029121,ENG-00894,CON-0023,2025-04-11 19:47:00,Documentation,5.2,1300.0,66.6,False
PE-029122,ENG-00595,CON-0181,2025-04-28 17:00:00,Analysis,1.6,300.0,86.8,False
PE-029123,ENG-00915,CON-0075,2025-06-06 09:58:00,Delivery,4.8,900.0,51.3,False
PE-029124,ENG-00807,CON-0114,2025-01-29 18:13:00,Review,4.9,735.0,64.9,False
PE-029125,ENG-00836,CON-0012,2025-04-14 19:50:00,Documentation,9.8,2450.0,86.3,False
PE-029126,ENG-00342,CON-0030,2025-04-13 12:30:00,Review,5.6,840.0,61.4,False
PE-029127,ENG-00541,CON-0037,2025-01-30 12:53:00,Delivery,4.2,1050.0,0.0,True
PE-029128,ENG-00734,CON-0003,2025-01-12 18:30:00,Stakeholder Meeting,4.4,660.0,37.6,False
PE-029129,ENG-00946,CON-0055,2025-05-26 09:11:00,Analysis,8.0,1500.0,44.5,False
PE-029130,ENG-00317,CON-0180,2025-01-10 12:24:00,Stakeholder Meeting,4.9,612.5,0.0,True
PE-029131,ENG-00606,CON-0092,2025-04-18 08:45:00,Analysis,3.0,562.5,21.7,False
PE-029132,ENG-00856,CON-0031,2025-03-08 16:46:00,Documentation,0.5,50.0,6.4,True
PE-029133,ENG-00438,CON-0074,2025-05-13 11:48:00,Travel,7.3,730.0,54.0,False
PE-029134,ENG-00579,CON-0038,2025-05-14 08:30:00,Stakeholder Meeting,8.5,1062.5,56.2,False
PE-029135,ENG-00241,CON-0060,2025-01-16 09:43:00,Documentation,2.5,312.5,63.3,False
PE-029136,ENG-00334,CON-0188,2025-04-29 14:27:00,Stakeholder Meeting,2.4,600.0,89.7,False
PE-029137,ENG-00074,CON-0017,2025-04-30 11:58:00,Documentation,9.6,1200.0,10.3,False
PE-029138,ENG-00991,CON-0045,2025-06-29 09:33:00,Stakeholder Meeting,8.1,1518.75,84.1,False
PE-029139,ENG-00641,CON-0136,2025-06-12 08:45:00,Workshop,2.3,575.0,70.4,False
PE-029140,ENG-00523,CON-0045,2025-04-07 17:52:00,Delivery,9.5,1187.5,3.6,True
PE-029141,ENG-00035,CON-0075,2025-03-13 14:00:00,Delivery,6.7,1256.25,39.6,False
