timesheet_id,consultant_id,engagement_id,week_starting,task_type,hours_logged,is_billable,daily_rate_gbp,billed_value_gbp
TS-0041557,CON-0073,ENG-00319,2024-11-13,Client Work,2.6,1,1199,389.68
TS-0041558,CON-0079,ENG-00844,2025-01-08,Client Work,3.27,1,2768,1131.42
TS-0041559,CON-0080,ENG-00389,2024-07-31,Business Development,9.18,0,476,0
TS-0041560,CON-0125,ENG-00454,2025-01-29,Internal,2.74,0,983,0
TS-0041561,CON-0195,ENG-00827,2024-12-04,Client Work,7.47,1,981,916.01
TS-0041562,CON-0167,ENG-00054,2024-08-07,Client Work,7.82,0,676,0
TS-0041563,CON-0109,ENG-00877,2024-08-21,Client Work,7.46,1,718,669.53
TS-0041564,CON-0159,ENG-00418,2024-07-17,Client Work,9.75,1,724,882.38
TS-0041565,CON-0120,ENG-00168,2024-08-28,Client Work,7.68,0,424,0
TS-0041566,CON-0026,ENG-00490,2024-10-16,Training,6.65,0,2074,0
TS-0041567,CON-0033,ENG-00488,2024-07-31,Internal,6.22,0,997,0
TS-0041568,CON-0092,ENG-00620,2024-07-17,Training,6.71,0,1206,0
TS-0041569,CON-0133,ENG-00239,2025-01-15,Client Work,2.17,1,923,250.36
TS-0041570,CON-0135,ENG-00272,2024-09-18,Client Work,2.12,1,432,114.48
TS-0041571,CON-0085,ENG-00304,2025-01-29,Business Development,8.82,0,1216,0
TS-0041572,CON-0028,ENG-00693,2024-08-21,Client Work,3.34,1,1688,704.74
TS-0041573,CON-0162,ENG-00845,2024-08-07,Client Work,9.19,1,1964,2256.14
TS-0041574,CON-0093,ENG-00102,2024-09-04,Client Work,3.09,1,703,271.53
TS-0041575,CON-0032,ENG-00557,2024-08-14,Client Work,3.56,1,1610,716.45
TS-0041576,CON-0175,ENG-00810,2024-10-16,Internal,6.0,0,1678,0
TS-0041577,CON-0007,ENG-00604,2024-10-30,Client Work,7.7,1,1246,1199.28
TS-0041578,CON-0108,ENG-00933,2024-12-18,Client Work,9.42,0,1218,0
TS-0041579,CON-0196,ENG-00093,2025-02-12,Client Work,7.66,1,733,701.85
TS-0041580,CON-0046,ENG-00347,2024-07-17,Client Work,4.34,1,498,270.16
TS-0041581,CON-0065,ENG-00729,2025-02-26,Client Work,2.63,1,702,230.78
TS-0041582,CON-0111,ENG-00310,2025-04-02,Business Development,1.43,0,1220,0
TS-0041583,CON-0132,ENG-00397,2024-12-11,Client Work,2.43,1,1968,597.78
TS-0041584,CON-0176,ENG-00684,2025-02-12,Client Work,1.28,0,2025,0
TS-0041585,CON-0063,ENG-00350,2024-12-04,Admin,6.67,0,627,0
TS-0041586,CON-0123,ENG-00952,2025-03-26,Business Development,1.52,0,863,0
TS-0041587,CON-0144,ENG-00199,2025-03-26,Client Work,3.62,0,673,0
TS-0041588,CON-0088,ENG-00765,2025-01-22,Internal,1.43,0,654,0
TS-0041589,CON-0016,ENG-00123,2025-02-12,Training,3.35,0,959,0
TS-0041590,CON-0157,ENG-00680,2024-07-03,Business Development,4.41,0,619,0
TS-0041591,CON-0062,ENG-00806,2024-09-18,Admin,7.56,0,1635,0
TS-0041592,CON-0045,ENG-00962,2024-08-28,Client Work,2.87,0,1567,0
TS-0041593,CON-0152,ENG-00041,2025-03-26,Client Work,1.38,1,739,127.48
TS-0041594,CON-0067,ENG-00323,2024-07-10,Client Work,7.71,1,666,641.86
TS-0041595,CON-0077,ENG-00745,2024-07-03,Client Work,7.32,1,1235,1130.03
TS-0041596,CON-0156,ENG-00468,2024-08-14,Business Development,1.81,0,1684,0
TS-0041597,CON-0127,ENG-00354,2024-10-02,Client Work,1.44,1,2803,504.54
TS-0041598,CON-0089,ENG-00832,2025-01-08,Internal,2.18,0,902,0
TS-0041599,CON-0185,ENG-00004,2025-04-02,Business Development,8.46,0,1675,0
TS-0041600,CON-0178,ENG-00146,2025-04-02,Client Work,2.93,1,2843,1041.25
TS-0041601,CON-0121,ENG-00500,2024-10-23,Client Work,5.02,1,422,264.8
TS-0041602,CON-0077,ENG-00938,2024-10-02,Client Work,2.39,1,1235,368.96
TS-0041603,CON-0154,ENG-00936,2024-09-04,Client Work,6.22,0,447,0
TS-0041604,CON-0089,ENG-00610,2024-09-04,Client Work,4.32,1,902,487.08
TS-0041605,CON-0091,ENG-00825,2025-01-15,Business Development,4.76,0,707,0
TS-0041606,CON-0033,ENG-00746,2024-09-18,Client Work,1.18,1,997,147.06
TS-0041607,CON-0118,ENG-00300,2024-07-24,Business Development,5.41,0,1222,0
TS-0041608,CON-0147,ENG-00132,2024-12-04,Admin,5.76,0,924,0
TS-0041609,CON-0112,ENG-00831,2024-12-04,Client Work,2.91,1,475,172.78
TS-0041610,CON-0027,ENG-00466,2024-12-11,Internal,8.21,0,1271,0
TS-0041611,CON-0176,ENG-00610,2024-09-18,Client Work,4.27,0,2025,0
TS-0041612,CON-0048,ENG-00412,2024-12-04,Client Work,3.19,1,1217,485.28
TS-0041613,CON-0120,ENG-00503,2025-03-19,Client Work,9.78,0,424,0
TS-0041614,CON-0068,ENG-00949,2024-07-24,Business Development,4.14,0,438,0
TS-0041615,CON-0159,ENG-00424,2024-09-25,Client Work,2.81,1,724,254.31
TS-0041616,CON-0088,ENG-00852,2024-12-25,Client Work,0.73,1,654,59.68
TS-0041617,CON-0102,ENG-00601,2025-03-26,Client Work,3.61,0,497,0
TS-0041618,CON-0012,ENG-00173,2024-08-07,Internal,8.61,0,2892,0
TS-0041619,CON-0003,ENG-00019,2024-11-20,Client Work,8.78,1,743,815.44
TS-0041620,CON-0142,ENG-00518,2025-02-12,Client Work,7.9,1,1688,1666.9
TS-0041621,CON-0021,ENG-00935,2024-12-04,Business Development,4.0,0,466,0
TS-0041622,CON-0120,ENG-00614,2024-10-30,Client Work,2.13,0,424,0
TS-0041623,CON-0149,ENG-00746,2025-01-15,Client Work,9.33,1,1984,2313.84
TS-0041624,CON-0131,ENG-00110,2024-07-03,Admin,1.48,0,1179,0
TS-0041625,CON-0177,ENG-00897,2025-03-19,Client Work,1.42,1,907,160.99
TS-0041626,CON-0155,ENG-00247,2024-07-24,Business Development,3.21,0,978,0
TS-0041627,CON-0110,ENG-00307,2025-01-15,Client Work,1.86,1,683,158.8
TS-0041628,CON-0162,ENG-00238,2024-07-17,Client Work,8.94,1,1964,2194.77
TS-0041629,CON-0165,ENG-00734,2024-09-18,Client Work,4.36,1,2068,1127.06
TS-0041630,CON-0150,ENG-00433,2025-02-05,Client Work,3.02,1,668,252.17
TS-0041631,CON-0041,ENG-00974,2024-09-04,Client Work,8.4,1,716,751.8
TS-0041632,CON-0195,ENG-00670,2024-10-09,Client Work,6.21,1,981,761.5
TS-0041633,CON-0073,ENG-00435,2025-02-19,Internal,8.18,0,1199,0
TS-0041634,CON-0083,ENG-00368,2025-01-29,Client Work,4.05,1,985,498.66
TS-0041635,CON-0111,ENG-00465,2024-09-11,Client Work,2.3,1,1220,350.75
TS-0041636,CON-0060,ENG-00040,2024-09-04,Client Work,7.09,1,1613,1429.52
TS-0041637,CON-0175,ENG-00427,2024-10-16,Business Development,6.86,0,1678,0
TS-0041638,CON-0088,ENG-00519,2024-08-21,Client Work,8.75,1,654,715.31
TS-0041639,CON-0035,ENG-00833,2025-03-19,Client Work,2.44,1,613,186.97
TS-0041640,CON-0099,ENG-00433,2024-12-04,Client Work,7.14,1,1155,1030.84
TS-0041641,CON-0118,ENG-00547,2024-08-07,Internal,7.11,0,1222,0
TS-0041642,CON-0011,ENG-00949,2024-10-30,Admin,2.91,0,912,0
TS-0041643,CON-0115,ENG-00094,2025-01-01,Client Work,8.41,1,684,719.06
TS-0041644,CON-0003,ENG-00719,2024-10-02,Internal,3.1,0,743,0
TS-0041645,CON-0002,ENG-00150,2025-03-05,Client Work,6.03,1,1258,948.22
TS-0041646,CON-0166,ENG-00931,2024-10-09,Client Work,8.34,1,1223,1274.98
TS-0041647,CON-0090,ENG-00420,2024-10-16,Client Work,4.99,1,2097,1308.0
TS-0041648,CON-0048,ENG-00777,2024-12-11,Internal,8.71,0,1217,0
TS-0041649,CON-0015,ENG-00334,2025-03-19,Client Work,1.98,1,1586,392.53
TS-0041650,CON-0015,ENG-00242,2025-03-05,Client Work,8.97,1,1586,1778.3
TS-0041651,CON-0153,ENG-00469,2024-09-04,Client Work,4.03,1,1696,854.36
TS-0041652,CON-0135,ENG-00589,2024-07-03,Business Development,5.94,0,432,0
TS-0041653,CON-0135,ENG-00752,2024-08-14,Client Work,5.99,1,432,323.46
TS-0041654,CON-0014,ENG-00933,2025-01-01,Client Work,5.2,1,2030,1319.5
TS-0041655,CON-0085,ENG-00936,2024-12-25,Client Work,0.83,1,1216,126.16
TS-0041656,CON-0008,ENG-00006,2024-12-25,Business Development,4.06,0,861,0
TS-0041657,CON-0096,ENG-00204,2024-10-30,Client Work,2.29,0,686,0
TS-0041658,CON-0021,ENG-00388,2024-10-30,Training,6.56,0,466,0
TS-0041659,CON-0002,ENG-00698,2024-09-25,Client Work,1.52,1,1258,239.02
TS-0041660,CON-0090,ENG-00372,2024-11-20,Business Development,4.28,0,2097,0
TS-0041661,CON-0186,ENG-00060,2024-12-04,Client Work,7.61,0,463,0
TS-0041662,CON-0190,ENG-00734,2024-07-03,Client Work,6.5,1,741,602.06
TS-0041663,CON-0011,ENG-00607,2024-11-06,Business Development,3.13,0,912,0
TS-0041664,CON-0002,ENG-00549,2024-12-04,Admin,7.33,0,1258,0
TS-0041665,CON-0053,ENG-00391,2024-10-23,Business Development,0.89,0,634,0
TS-0041666,CON-0004,ENG-00867,2024-10-16,Business Development,7.91,0,671,0
TS-0041667,CON-0200,ENG-00854,2025-03-05,Client Work,6.54,1,2866,2342.95
TS-0041668,CON-0036,ENG-00604,2025-02-12,Client Work,4.09,1,377,192.74
TS-0041669,CON-0149,ENG-00621,2025-01-15,Client Work,0.6,1,1984,148.8
TS-0041670,CON-0071,ENG-00559,2024-07-17,Client Work,8.81,1,684,753.25
TS-0041671,CON-0078,ENG-00286,2024-12-04,Business Development,9.82,0,1200,0
TS-0041672,CON-0034,ENG-00522,2024-11-27,Client Work,6.48,1,1574,1274.94
TS-0041673,CON-0015,ENG-00602,2025-01-15,Internal,4.26,0,1586,0
TS-0041674,CON-0066,ENG-00034,2025-04-02,Business Development,5.6,0,2880,0
TS-0041675,CON-0012,ENG-00259,2025-03-19,Client Work,5.64,1,2892,2038.86
TS-0041676,CON-0197,ENG-00321,2025-03-19,Client Work,2.06,1,452,116.39
TS-0041677,CON-0176,ENG-00815,2024-11-06,Client Work,3.86,0,2025,0
TS-0041678,CON-0071,ENG-00067,2024-09-25,Business Development,3.39,0,684,0
TS-0041679,CON-0133,ENG-00757,2025-01-01,Client Work,0.71,1,923,81.92
TS-0041680,CON-0093,ENG-00801,2024-12-18,Client Work,4.99,1,703,438.5
TS-0041681,CON-0064,ENG-00876,2024-10-23,Client Work,0.69,1,689,59.43
TS-0041682,CON-0138,ENG-00269,2024-10-09,Business Development,9.49,0,2061,0
TS-0041683,CON-0176,ENG-00017,2025-04-02,Admin,8.86,0,2025,0
TS-0041684,CON-0044,ENG-00499,2025-02-19,Business Development,8.12,0,890,0
TS-0041685,CON-0077,ENG-00551,2025-03-26,Business Development,3.67,0,1235,0
TS-0041686,CON-0123,ENG-00207,2025-02-26,Internal,3.11,0,863,0
TS-0041687,CON-0032,ENG-00777,2024-12-25,Client Work,9.73,1,1610,1958.16
TS-0041688,CON-0184,ENG-00999,2024-12-25,Client Work,1.49,1,738,137.45
TS-0041689,CON-0149,ENG-00546,2024-08-28,Client Work,4.61,1,1984,1143.28
TS-0041690,CON-0139,ENG-00505,2024-08-21,Client Work,6.41,1,932,746.76
TS-0041691,CON-0102,ENG-00003,2024-10-30,Business Development,6.21,0,497,0
TS-0041692,CON-0183,ENG-00460,2024-12-18,Client Work,3.62,0,624,0
TS-0041693,CON-0159,ENG-00532,2025-03-05,Client Work,3.74,1,724,338.47
TS-0041694,CON-0122,ENG-00302,2025-01-01,Client Work,9.57,1,472,564.63
TS-0041695,CON-0163,ENG-00510,2024-09-25,Internal,5.46,0,494,0
TS-0041696,CON-0196,ENG-00115,2025-01-01,Client Work,6.72,1,733,615.72
TS-0041697,CON-0189,ENG-00330,2025-01-08,Client Work,9.98,0,2835,0
TS-0041698,CON-0148,ENG-00338,2024-11-20,Client Work,8.97,1,1666,1868.0
TS-0041699,CON-0168,ENG-00821,2024-11-27,Client Work,5.66,1,948,670.71
TS-0041700,CON-0188,ENG-00293,2024-07-31,Client Work,3.92,1,716,350.84
TS-0041701,CON-0104,ENG-00955,2024-11-06,Client Work,3.45,1,380,163.88
TS-0041702,CON-0147,ENG-00517,2024-08-14,Internal,6.51,0,924,0
TS-0041703,CON-0142,ENG-00238,2024-11-27,Client Work,3.81,1,1688,803.91
TS-0041704,CON-0030,ENG-00513,2024-08-21,Client Work,8.86,1,436,482.87
TS-0041705,CON-0136,ENG-00872,2024-10-23,Training,8.02,0,747,0
TS-0041706,CON-0111,ENG-00975,2025-03-26,Admin,7.42,0,1220,0
TS-0041707,CON-0015,ENG-00028,2024-10-09,Business Development,4.94,0,1586,0
TS-0041708,CON-0159,ENG-00392,2025-02-05,Client Work,1.15,1,724,104.07
TS-0041709,CON-0015,ENG-00361,2024-09-04,Client Work,7.66,1,1586,1518.6
TS-0041710,CON-0190,ENG-00176,2025-02-12,Internal,9.54,0,741,0
TS-0041711,CON-0024,ENG-00317,2024-12-11,Client Work,6.63,1,850,704.44
TS-0041712,CON-0053,ENG-00452,2024-10-30,Client Work,6.27,1,634,496.9
TS-0041713,CON-0106,ENG-00221,2025-02-05,Client Work,9.65,0,1577,0
TS-0041714,CON-0138,ENG-00507,2025-03-26,Client Work,7.44,1,2061,1916.73
TS-0041715,CON-0140,ENG-00027,2024-12-25,Internal,0.69,0,673,0
TS-0041716,CON-0171,ENG-00618,2025-03-19,Client Work,6.13,1,1240,950.15
TS-0041717,CON-0142,ENG-00105,2024-09-18,Client Work,7.09,1,1688,1495.99
TS-0041718,CON-0078,ENG-00293,2024-09-25,Client Work,5.3,1,1200,795.0
TS-0041719,CON-0170,ENG-00294,2024-12-25,Client Work,8.98,1,612,686.97
TS-0041720,CON-0015,ENG-00248,2025-03-05,Business Development,1.41,0,1586,0
TS-0041721,CON-0010,ENG-00248,2024-08-21,Client Work,6.31,0,418,0
TS-0041722,CON-0053,ENG-00377,2024-08-14,Client Work,1.32,1,634,104.61
TS-0041723,CON-0022,ENG-00994,2025-03-26,Business Development,2.0,0,2879,0
TS-0041724,CON-0070,ENG-00183,2025-03-19,Client Work,1.06,1,1287,170.53
TS-0041725,CON-0121,ENG-00029,2024-09-11,Business Development,4.77,0,422,0
TS-0041726,CON-0165,ENG-00344,2024-11-27,Business Development,1.23,0,2068,0
TS-0041727,CON-0116,ENG-00791,2024-12-04,Internal,9.27,0,649,0
TS-0041728,CON-0076,ENG-00642,2024-11-13,Client Work,5.38,1,730,490.93
TS-0041729,CON-0005,ENG-00961,2024-07-10,Training,9.15,0,1189,0
TS-0041730,CON-0184,ENG-00819,2024-09-11,Internal,2.23,0,738,0
TS-0041731,CON-0131,ENG-00850,2025-01-15,Business Development,5.18,0,1179,0
TS-0041732,CON-0053,ENG-00851,2024-12-11,Admin,8.7,0,634,0
TS-0041733,CON-0081,ENG-00770,2024-08-14,Training,2.15,0,1577,0
TS-0041734,CON-0194,ENG-00759,2024-12-25,Client Work,2.22,1,707,196.19
TS-0041735,CON-0100,ENG-00225,2024-10-30,Client Work,4.24,1,905,479.65
TS-0041736,CON-0110,ENG-00056,2025-02-19,Business Development,9.68,0,683,0
TS-0041737,CON-0175,ENG-00084,2024-10-09,Client Work,4.4,1,1678,922.9
TS-0041738,CON-0197,ENG-00736,2025-01-08,Client Work,3.92,1,452,221.48
TS-0041739,CON-0200,ENG-00875,2025-02-19,Training,6.73,0,2866,0
TS-0041740,CON-0069,ENG-00506,2025-03-26,Client Work,8.35,1,948,989.47
TS-0041741,CON-0112,ENG-00621,2024-12-04,Admin,5.54,0,475,0
TS-0041742,CON-0113,ENG-00602,2025-03-26,Training,9.42,0,854,0
TS-0041743,CON-0044,ENG-00644,2024-09-11,Training,1.74,0,890,0
TS-0041744,CON-0143,ENG-00438,2024-11-06,Client Work,8.43,1,977,1029.51
TS-0041745,CON-0028,ENG-00767,2024-09-11,Client Work,1.38,1,1688,291.18
TS-0041746,CON-0131,ENG-00838,2024-11-27,Internal,1.16,0,1179,0
TS-0041747,CON-0053,ENG-00601,2024-07-31,Business Development,7.04,0,634,0
TS-0041748,CON-0047,ENG-00091,2025-01-29,Client Work,9.73,0,733,0
TS-0041749,CON-0042,ENG-00360,2024-11-20,Business Development,6.19,0,1198,0
TS-0041750,CON-0191,ENG-00292,2025-02-12,Client Work,8.05,0,600,0
TS-0041751,CON-0091,ENG-00162,2025-03-05,Internal,1.25,0,707,0
TS-0041752,CON-0092,ENG-00635,2024-11-13,Training,7.11,0,1206,0
TS-0041753,CON-0087,ENG-00917,2024-07-03,Client Work,1.89,1,738,174.35
TS-0041754,CON-0105,ENG-00087,2024-07-03,Client Work,9.14,1,867,990.55
TS-0041755,CON-0121,ENG-00723,2024-09-04,Client Work,5.54,1,422,292.24
TS-0041756,CON-0142,ENG-00411,2024-11-06,Admin,4.34,0,1688,0
TS-0041757,CON-0070,ENG-00638,2024-09-11,Client Work,9.11,1,1287,1465.57
TS-0041758,CON-0176,ENG-00596,2024-07-31,Client Work,6.87,0,2025,0
TS-0041759,CON-0076,ENG-00393,2024-10-16,Training,4.02,0,730,0
TS-0041760,CON-0086,ENG-00708,2024-11-13,Client Work,5.05,1,1211,764.44
TS-0041761,CON-0067,ENG-00051,2024-11-27,Business Development,2.32,0,666,0
TS-0041762,CON-0071,ENG-00834,2025-03-19,Client Work,4.28,1,684,365.94
TS-0041763,CON-0049,ENG-00682,2024-11-27,Client Work,6.73,1,852,716.75
TS-0041764,CON-0006,ENG-00157,2024-09-25,Internal,0.82,0,441,0
TS-0041765,CON-0109,ENG-00700,2024-07-03,Client Work,5.05,1,718,453.24
TS-0041766,CON-0191,ENG-00224,2024-10-30,Client Work,4.13,0,600,0
TS-0041767,CON-0029,ENG-00960,2024-10-16,Client Work,6.4,0,1245,0
TS-0041768,CON-0058,ENG-00261,2024-12-04,Admin,5.19,0,388,0
TS-0041769,CON-0035,ENG-00217,2025-01-22,Admin,1.09,0,613,0
TS-0041770,CON-0175,ENG-00741,2024-10-16,Business Development,1.08,0,1678,0
TS-0041771,CON-0016,ENG-00326,2024-11-06,Business Development,6.77,0,959,0
TS-0041772,CON-0078,ENG-00880,2024-07-31,Client Work,7.5,1,1200,1125.0
TS-0041773,CON-0076,ENG-00068,2024-07-10,Training,6.17,0,730,0
TS-0041774,CON-0092,ENG-00749,2024-09-11,Admin,6.43,0,1206,0
TS-0041775,CON-0037,ENG-00837,2024-11-13,Training,8.17,0,671,0
TS-0041776,CON-0078,ENG-00980,2024-12-18,Business Development,1.22,0,1200,0
TS-0041777,CON-0128,ENG-00484,2025-03-26,Client Work,4.66,1,369,214.94
TS-0041778,CON-0135,ENG-00746,2025-03-05,Business Development,3.75,0,432,0
TS-0041779,CON-0096,ENG-00720,2024-10-16,Internal,6.26,0,686,0
TS-0041780,CON-0129,ENG-00066,2024-10-02,Internal,7.52,0,1158,0
TS-0041781,CON-0113,ENG-00424,2025-01-29,Internal,4.83,0,854,0
TS-0041782,CON-0107,ENG-00872,2024-10-23,Admin,8.91,0,1283,0
TS-0041783,CON-0188,ENG-00826,2025-01-01,Client Work,6.97,1,716,623.81
TS-0041784,CON-0139,ENG-00912,2024-08-14,Client Work,3.79,1,932,441.54
TS-0041785,CON-0162,ENG-00516,2024-12-04,Training,2.17,0,1964,0
TS-0041786,CON-0165,ENG-00502,2024-12-11,Client Work,7.27,1,2068,1879.29
TS-0041787,CON-0060,ENG-00249,2024-09-25,Business Development,7.0,0,1613,0
TS-0041788,CON-0071,ENG-00342,2024-10-09,Training,7.91,0,684,0
TS-0041789,CON-0045,ENG-00510,2024-11-13,Client Work,2.91,0,1567,0
TS-0041790,CON-0071,ENG-00752,2024-08-07,Client Work,9.94,1,684,849.87
TS-0041791,CON-0158,ENG-00596,2025-03-05,Client Work,8.46,0,620,0
TS-0041792,CON-0110,ENG-00956,2025-01-22,Client Work,8.37,1,683,714.59
TS-0041793,CON-0102,ENG-00196,2024-09-25,Client Work,2.05,0,497,0
TS-0041794,CON-0076,ENG-00626,2024-07-31,Client Work,2.85,1,730,260.06
TS-0041795,CON-0183,ENG-00236,2025-02-26,Client Work,9.46,0,624,0
TS-0041796,CON-0183,ENG-00133,2024-10-09,Client Work,8.59,0,624,0
TS-0041797,CON-0024,ENG-00249,2024-12-04,Client Work,6.18,1,850,656.62
TS-0041798,CON-0057,ENG-00187,2025-01-01,Client Work,2.17,1,963,261.21
TS-0041799,CON-0076,ENG-00781,2024-10-02,Client Work,1.93,1,730,176.11
TS-0041800,CON-0061,ENG-00747,2024-07-31,Admin,7.69,0,1589,0
TS-0041801,CON-0184,ENG-00053,2025-02-12,Client Work,7.87,1,738,726.01
TS-0041802,CON-0192,ENG-00580,2024-12-11,Business Development,8.53,0,2794,0
TS-0041803,CON-0002,ENG-00063,2025-01-01,Training,3.13,0,1258,0
TS-0041804,CON-0113,ENG-00455,2025-01-15,Client Work,3.3,1,854,352.27
TS-0041805,CON-0120,ENG-00531,2024-08-21,Client Work,5.95,0,424,0
TS-0041806,CON-0090,ENG-00834,2025-01-08,Client Work,8.14,1,2097,2133.7
TS-0041807,CON-0069,ENG-00924,2024-12-11,Client Work,9.83,1,948,1164.86
TS-0041808,CON-0178,ENG-00008,2025-03-12,Admin,1.5,0,2843,0
TS-0041809,CON-0140,ENG-00420,2024-09-04,Internal,5.86,0,673,0
TS-0041810,CON-0178,ENG-00647,2024-11-13,Client Work,5.08,1,2843,1805.31
TS-0041811,CON-0139,ENG-00800,2024-08-07,Client Work,0.56,1,932,65.24
TS-0041812,CON-0061,ENG-00842,2024-09-04,Client Work,4.94,0,1589,0
TS-0041813,CON-0110,ENG-00970,2024-07-03,Admin,6.34,0,683,0
TS-0041814,CON-0044,ENG-00163,2024-10-09,Internal,9.89,0,890,0
TS-0041815,CON-0118,ENG-00177,2024-11-06,Client Work,7.74,1,1222,1182.29
TS-0041816,CON-0046,ENG-00331,2024-07-17,Client Work,1.72,1,498,107.07
TS-0041817,CON-0147,ENG-00832,2025-03-12,Client Work,3.24,1,924,374.22
TS-0041818,CON-0136,ENG-00841,2024-07-31,Client Work,8.03,0,747,0
TS-0041819,CON-0127,ENG-00758,2024-10-30,Client Work,0.55,1,2803,192.71
TS-0041820,CON-0004,ENG-00176,2025-03-26,Client Work,6.19,1,671,519.19
TS-0041821,CON-0190,ENG-00984,2024-08-28,Client Work,8.95,1,741,828.99
TS-0041822,CON-0010,ENG-00424,2024-11-06,Business Development,9.79,0,418,0
TS-0041823,CON-0020,ENG-00362,2024-09-04,Training,3.36,0,1287,0
TS-0041824,CON-0195,ENG-00091,2025-01-29,Client Work,1.07,1,981,131.21
TS-0041825,CON-0086,ENG-00827,2025-01-08,Client Work,4.01,1,1211,607.01
TS-0041826,CON-0028,ENG-00079,2025-03-12,Client Work,3.55,1,1688,749.05
TS-0041827,CON-0047,ENG-00754,2024-10-23,Internal,1.75,0,733,0
TS-0041828,CON-0031,ENG-00105,2024-10-02,Client Work,2.58,1,865,278.96
TS-0041829,CON-0181,ENG-00558,2024-10-23,Admin,5.08,0,406,0
TS-0041830,CON-0197,ENG-00670,2024-12-11,Client Work,5.97,1,452,337.31
TS-0041831,CON-0086,ENG-00653,2024-11-20,Client Work,2.54,1,1211,384.49
TS-0041832,CON-0129,ENG-00745,2024-09-18,Business Development,1.11,0,1158,0
TS-0041833,CON-0193,ENG-00748,2024-08-14,Client Work,9.91,1,410,507.89
TS-0041834,CON-0015,ENG-00575,2024-12-18,Internal,9.14,0,1586,0
TS-0041835,CON-0152,ENG-00464,2024-08-14,Client Work,5.16,1,739,476.66
TS-0041836,CON-0085,ENG-00984,2024-11-20,Business Development,9.83,0,1216,0
TS-0041837,CON-0027,ENG-00108,2024-10-23,Business Development,2.44,0,1271,0
TS-0041838,CON-0153,ENG-00217,2025-02-19,Admin,6.88,0,1696,0
TS-0041839,CON-0129,ENG-00807,2025-01-08,Client Work,8.32,1,1158,1204.32
TS-0041840,CON-0076,ENG-00457,2025-04-02,Business Development,0.57,0,730,0
TS-0041841,CON-0122,ENG-00616,2025-01-15,Client Work,5.2,1,472,306.8
TS-0041842,CON-0149,ENG-00580,2025-03-05,Client Work,7.99,1,1984,1981.52
TS-0041843,CON-0091,ENG-00059,2025-01-15,Client Work,3.96,1,707,349.96
TS-0041844,CON-0049,ENG-00930,2025-02-26,Client Work,3.61,1,852,384.46
TS-0041845,CON-0198,ENG-00820,2024-07-31,Client Work,4.91,1,1170,718.09
TS-0041846,CON-0015,ENG-00289,2025-01-29,Admin,7.25,0,1586,0
TS-0041847,CON-0031,ENG-00682,2024-10-30,Admin,1.95,0,865,0
TS-0041848,CON-0042,ENG-00413,2025-02-05,Client Work,1.05,1,1198,157.24
TS-0041849,CON-0173,ENG-00152,2025-03-19,Client Work,7.68,1,748,718.08
TS-0041850,CON-0137,ENG-00515,2024-10-16,Client Work,2.64,1,894,295.02
TS-0041851,CON-0119,ENG-00281,2024-10-30,Client Work,3.26,1,603,245.72
TS-0041852,CON-0051,ENG-00070,2025-01-08,Admin,2.22,0,1622,0
TS-0041853,CON-0031,ENG-00576,2025-03-19,Client Work,8.97,1,865,969.88
TS-0041854,CON-0187,ENG-00031,2024-10-23,Client Work,5.14,1,489,314.18
TS-0041855,CON-0191,ENG-00492,2024-11-27,Admin,9.61,0,600,0
TS-0041856,CON-0034,ENG-00821,2024-08-21,Business Development,1.51,0,1574,0
TS-0041857,CON-0175,ENG-00649,2024-07-10,Admin,3.28,0,1678,0
TS-0041858,CON-0045,ENG-00903,2024-12-11,Business Development,5.08,0,1567,0
TS-0041859,CON-0068,ENG-00389,2024-07-03,Business Development,3.05,0,438,0
TS-0041860,CON-0185,ENG-00474,2025-01-29,Client Work,6.65,1,1675,1392.34
TS-0041861,CON-0074,ENG-00810,2025-03-19,Admin,6.04,0,1295,0
TS-0041862,CON-0084,ENG-00001,2024-08-21,Business Development,4.84,0,959,0
TS-0041863,CON-0157,ENG-00551,2025-03-05,Client Work,3.32,1,619,256.88
TS-0041864,CON-0054,ENG-00455,2025-01-15,Business Development,0.54,0,1222,0
TS-0041865,CON-0016,ENG-00062,2025-03-26,Training,4.73,0,959,0
TS-0041866,CON-0011,ENG-00432,2024-08-07,Client Work,6.13,1,912,698.82
TS-0041867,CON-0106,ENG-00410,2025-02-26,Business Development,3.81,0,1577,0
TS-0041868,CON-0145,ENG-00993,2024-11-06,Client Work,5.94,1,411,305.17
TS-0041869,CON-0115,ENG-00697,2025-03-19,Client Work,1.26,1,684,107.73
TS-0041870,CON-0135,ENG-00710,2024-07-03,Client Work,3.09,1,432,166.86
TS-0041871,CON-0088,ENG-00116,2024-08-21,Client Work,9.74,1,654,796.25
TS-0041872,CON-0117,ENG-00659,2024-09-18,Business Development,4.2,0,1999,0
TS-0041873,CON-0098,ENG-00954,2025-03-05,Client Work,1.23,0,367,0
TS-0041874,CON-0013,ENG-00799,2025-03-26,Admin,1.35,0,680,0
TS-0041875,CON-0179,ENG-00963,2024-08-14,Client Work,4.53,1,694,392.98
TS-0041876,CON-0102,ENG-00324,2025-03-19,Internal,6.08,0,497,0
TS-0041877,CON-0064,ENG-00530,2025-03-26,Client Work,6.47,1,689,557.23
TS-0041878,CON-0196,ENG-00333,2024-10-30,Client Work,6.44,1,733,590.07
