batch_id,production_line,product,batch_start,batch_end,planned_units,units_produced,defect_count,downtime_minutes,machine_id,failure_event
B-03811,Line-B,Gear-X,2025-03-15 00:00:00,2025-03-15 08:00:00,384,363,12,22.6,MCH-0006,0
B-03071,Line-E,Bracket-Z,2025-03-06 08:00:00,2025-03-06 16:00:00,377,288,33,168.8,MCH-0049,1
B-02811,Line-A,Valve-Q,2025-03-04 00:00:00,2025-03-04 08:00:00,303,250,17,125.9,MCH-0005,1
B-04010,Line-A,Valve-Q,2025-03-17 08:00:00,2025-03-17 16:00:00,322,290,25,68.2,MCH-0025,1
B-02617,Line-B,Bracket-Z,2025-03-02 08:00:00,2025-03-02 16:00:00,337,313,11,26.8,MCH-0001,0
B-04046,Line-A,Valve-Q,2025-03-17 16:00:00,2025-03-18 00:00:00,248,228,7,37.7,MCH-0045,0
B-02655,Line-E,Valve-Q,2025-03-02 08:00:00,2025-03-02 16:00:00,286,280,10,0.0,MCH-0019,0
B-02177,Line-B,Gear-X,2025-02-24 08:00:00,2025-02-24 16:00:00,286,272,10,17.8,MCH-0046,0
B-01861,Line-C,Gear-X,2025-02-21 08:00:00,2025-02-21 16:00:00,238,189,18,127.3,MCH-0007,1
B-02974,Line-C,Valve-Q,2025-03-05 00:00:00,2025-03-05 08:00:00,274,249,7,37.0,MCH-0042,0
B-01471,Line-B,Valve-Q,2025-02-16 16:00:00,2025-02-17 00:00:00,312,293,9,33.6,MCH-0041,0
B-01662,Line-D,Bracket-Z,2025-02-18 00:00:00,2025-02-18 08:00:00,328,279,23,108.7,MCH-0048,1
B-00305,Line-B,Bracket-Z,2025-02-04 16:00:00,2025-02-05 00:00:00,299,291,10,18.9,MCH-0021,0
B-02452,Line-B,Rotor-M,2025-02-28 08:00:00,2025-02-28 16:00:00,299,275,12,37.2,MCH-0001,0
B-02843,Line-A,Bracket-Z,2025-03-04 08:00:00,2025-03-04 16:00:00,284,220,19,172.2,MCH-0020,1
B-01483,Line-D,Gear-X,2025-02-16 16:00:00,2025-02-17 00:00:00,388,372,10,23.6,MCH-0048,0
B-02001,Line-B,Bracket-Z,2025-02-23 08:00:00,2025-02-23 16:00:00,287,206,17,189.9,MCH-0001,1
B-02990,Line-D,Widget-A,2025-03-06 00:00:00,2025-03-06 08:00:00,425,394,11,41.7,MCH-0003,0
B-01020,Line-D,Widget-A,2025-02-11 00:00:00,2025-02-11 08:00:00,284,231,28,146.9,MCH-0048,1
B-02251,Line-D,Rotor-M,2025-02-25 16:00:00,2025-02-26 00:00:00,279,208,21,178.8,MCH-0038,1
B-03967,Line-E,Rotor-M,2025-03-16 08:00:00,2025-03-16 16:00:00,329,304,9,29.7,MCH-0044,0
B-02374,Line-B,Widget-A,2025-02-27 16:00:00,2025-02-28 00:00:00,281,271,8,27.8,MCH-0006,0
B-00303,Line-A,Valve-Q,2025-02-04 08:00:00,2025-02-04 16:00:00,334,272,30,125.8,MCH-0020,1
B-00091,Line-D,Bracket-Z,2025-02-01 00:00:00,2025-02-01 08:00:00,288,270,7,13.4,MCH-0048,0
B-00757,Line-C,Gear-X,2025-02-09 16:00:00,2025-02-10 00:00:00,305,292,7,23.0,MCH-0007,0
B-00644,Line-B,Rotor-M,2025-02-07 08:00:00,2025-02-07 16:00:00,318,302,11,32.4,MCH-0041,0
B-01196,Line-E,Valve-Q,2025-02-13 00:00:00,2025-02-13 08:00:00,289,271,11,44.1,MCH-0044,0
B-02366,Line-B,Rotor-M,2025-02-27 16:00:00,2025-02-28 00:00:00,309,277,13,47.8,MCH-0001,0
B-00590,Line-E,Widget-A,2025-02-07 00:00:00,2025-02-07 08:00:00,344,333,15,27.3,MCH-0009,0
B-03485,Line-A,Rotor-M,2025-03-11 08:00:00,2025-03-11 16:00:00,272,254,11,47.4,MCH-0030,0
B-00632,Line-E,Bracket-Z,2025-02-07 16:00:00,2025-02-08 00:00:00,343,273,29,148.4,MCH-0034,1
B-03783,Line-E,Widget-A,2025-03-14 08:00:00,2025-03-14 16:00:00,338,323,7,25.3,MCH-0039,0
B-03371,Line-B,Gear-X,2025-03-10 00:00:00,2025-03-10 08:00:00,327,301,15,32.6,MCH-0016,0
B-02802,Line-A,Widget-A,2025-03-03 00:00:00,2025-03-03 08:00:00,302,287,12,13.5,MCH-0050,0
B-03894,Line-A,Widget-A,2025-03-15 16:00:00,2025-03-16 00:00:00,312,255,31,113.8,MCH-0050,1
B-02045,Line-B,Valve-Q,2025-02-23 00:00:00,2025-02-23 08:00:00,320,254,24,162.1,MCH-0026,1
B-01766,Line-C,Rotor-M,2025-02-20 16:00:00,2025-02-21 00:00:00,296,254,18,81.6,MCH-0002,1
B-02271,Line-B,Gear-X,2025-02-26 08:00:00,2025-02-26 16:00:00,348,320,17,58.0,MCH-0001,0
B-00902,Line-A,Rotor-M,2025-02-10 00:00:00,2025-02-10 08:00:00,302,279,12,41.6,MCH-0035,0
B-00229,Line-C,Gear-X,2025-02-03 00:00:00,2025-02-03 08:00:00,364,351,14,12.0,MCH-0027,0
B-01998,Line-D,Widget-A,2025-02-22 08:00:00,2025-02-22 16:00:00,306,288,8,18.2,MCH-0048,0
B-01801,Line-D,Valve-Q,2025-02-20 00:00:00,2025-02-20 08:00:00,307,293,7,15.5,MCH-0023,0
B-01176,Line-D,Rotor-M,2025-02-13 16:00:00,2025-02-14 00:00:00,299,283,8,45.1,MCH-0033,0
B-00008,Line-A,Bracket-Z,2025-02-01 16:00:00,2025-02-02 00:00:00,329,316,11,2.5,MCH-0005,0
B-00676,Line-A,Bracket-Z,2025-02-08 00:00:00,2025-02-08 08:00:00,274,258,8,35.5,MCH-0010,0
B-03649,Line-A,Widget-A,2025-03-13 16:00:00,2025-03-14 00:00:00,338,329,9,20.4,MCH-0020,0
B-01147,Line-A,Widget-A,2025-02-13 00:00:00,2025-02-13 08:00:00,320,297,9,24.5,MCH-0020,0
B-00458,Line-B,Widget-A,2025-02-05 16:00:00,2025-02-06 00:00:00,282,270,9,24.0,MCH-0041,0
B-03225,Line-E,Rotor-M,2025-03-08 08:00:00,2025-03-08 16:00:00,291,280,8,14.0,MCH-0034,0
B-02007,Line-A,Bracket-Z,2025-02-23 00:00:00,2025-02-23 08:00:00,279,267,6,28.3,MCH-0005,0
B-03797,Line-E,Valve-Q,2025-03-14 00:00:00,2025-03-14 08:00:00,336,319,9,24.3,MCH-0049,0
B-01032,Line-B,Valve-Q,2025-02-12 16:00:00,2025-02-13 00:00:00,357,325,10,46.2,MCH-0006,0
B-01467,Line-A,Widget-A,2025-02-16 00:00:00,2025-02-16 08:00:00,368,363,11,2.8,MCH-0040,0
B-02989,Line-B,Valve-Q,2025-03-06 16:00:00,2025-03-07 00:00:00,281,263,11,29.3,MCH-0001,0
B-02769,Line-B,Rotor-M,2025-03-03 00:00:00,2025-03-03 08:00:00,309,296,11,15.7,MCH-0031,0
B-03947,Line-A,Gear-X,2025-03-16 08:00:00,2025-03-16 16:00:00,326,309,9,16.2,MCH-0035,0
B-00462,Line-D,Valve-Q,2025-02-05 08:00:00,2025-02-05 16:00:00,325,304,10,35.0,MCH-0043,0
B-00882,Line-E,Bracket-Z,2025-02-10 08:00:00,2025-02-10 16:00:00,373,290,40,166.1,MCH-0024,1
B-01500,Line-C,Rotor-M,2025-02-17 00:00:00,2025-02-17 08:00:00,311,300,9,17.1,MCH-0007,0
B-02720,Line-E,Gear-X,2025-03-03 00:00:00,2025-03-03 08:00:00,248,227,5,32.5,MCH-0004,0
B-03601,Line-D,Gear-X,2025-03-12 00:00:00,2025-03-12 08:00:00,371,280,29,180.6,MCH-0043,1
B-00734,Line-E,Widget-A,2025-02-08 16:00:00,2025-02-09 00:00:00,300,284,10,28.1,MCH-0044,0
B-00724,Line-E,Widget-A,2025-02-08 16:00:00,2025-02-09 00:00:00,354,332,6,26.1,MCH-0039,0
B-00605,Line-A,Gear-X,2025-02-07 08:00:00,2025-02-07 16:00:00,284,267,10,29.1,MCH-0020,0
B-01620,Line-D,Valve-Q,2025-02-18 00:00:00,2025-02-18 08:00:00,306,285,12,20.7,MCH-0028,0
B-00600,Line-B,Valve-Q,2025-02-07 16:00:00,2025-02-08 00:00:00,367,277,30,193.6,MCH-0016,1
B-00159,Line-B,Gear-X,2025-02-02 08:00:00,2025-02-02 16:00:00,323,310,9,22.1,MCH-0036,0
B-03535,Line-E,Rotor-M,2025-03-12 00:00:00,2025-03-12 08:00:00,295,279,12,20.6,MCH-0009,0
B-01817,Line-C,Widget-A,2025-02-20 00:00:00,2025-02-20 08:00:00,359,264,35,197.1,MCH-0032,1
B-01030,Line-E,Gear-X,2025-02-12 16:00:00,2025-02-13 00:00:00,297,292,8,8.9,MCH-0004,0
B-03306,Line-E,Bracket-Z,2025-03-09 08:00:00,2025-03-09 16:00:00,365,350,8,10.0,MCH-0029,0
B-01415,Line-C,Valve-Q,2025-02-16 00:00:00,2025-02-16 08:00:00,331,283,25,105.3,MCH-0012,1
B-00346,Line-A,Valve-Q,2025-02-04 08:00:00,2025-02-04 16:00:00,335,331,9,5.6,MCH-0040,0
B-02709,Line-C,Gear-X,2025-03-02 16:00:00,2025-03-03 00:00:00,349,336,7,16.5,MCH-0047,0
B-01242,Line-A,Widget-A,2025-02-14 08:00:00,2025-02-14 16:00:00,272,268,7,6.7,MCH-0015,0
B-02702,Line-D,Valve-Q,2025-03-02 08:00:00,2025-03-02 16:00:00,342,256,23,201.0,MCH-0043,1
B-00798,Line-B,Widget-A,2025-02-09 08:00:00,2025-02-09 16:00:00,286,269,9,12.0,MCH-0026,0
B-01495,Line-D,Bracket-Z,2025-02-17 08:00:00,2025-02-17 16:00:00,378,310,27,141.0,MCH-0003,1
B-03801,Line-B,Widget-A,2025-03-15 08:00:00,2025-03-15 16:00:00,294,270,12,39.1,MCH-0001,0
B-00587,Line-D,Valve-Q,2025-02-07 08:00:00,2025-02-07 16:00:00,358,344,10,23.4,MCH-0008,0
B-02160,Line-D,Gear-X,2025-02-24 16:00:00,2025-02-25 00:00:00,375,355,10,18.0,MCH-0038,0
B-02300,Line-A,Valve-Q,2025-02-26 08:00:00,2025-02-26 16:00:00,332,275,29,118.6,MCH-0015,1
B-03115,Line-E,Gear-X,2025-03-07 16:00:00,2025-03-08 00:00:00,278,195,28,222.3,MCH-0024,1
B-00711,Line-D,Rotor-M,2025-02-08 08:00:00,2025-02-08 16:00:00,251,247,6,12.6,MCH-0033,0
B-01810,Line-E,Widget-A,2025-02-20 00:00:00,2025-02-20 08:00:00,255,240,8,32.1,MCH-0029,0
B-00041,Line-E,Gear-X,2025-02-01 08:00:00,2025-02-01 16:00:00,283,269,10,21.1,MCH-0024,0
B-02346,Line-A,Rotor-M,2025-02-26 00:00:00,2025-02-26 08:00:00,336,317,10,17.0,MCH-0040,0
B-01936,Line-E,Bracket-Z,2025-02-22 00:00:00,2025-02-22 08:00:00,318,280,16,74.9,MCH-0004,1
B-00039,Line-C,Bracket-Z,2025-02-01 00:00:00,2025-02-01 08:00:00,307,292,9,21.1,MCH-0022,0
B-02815,Line-C,Widget-A,2025-03-04 16:00:00,2025-03-05 00:00:00,257,251,7,17.4,MCH-0007,0
B-01121,Line-B,Valve-Q,2025-02-13 00:00:00,2025-02-13 08:00:00,358,348,10,20.1,MCH-0006,0
B-03957,Line-A,Widget-A,2025-03-16 08:00:00,2025-03-16 16:00:00,321,309,9,29.5,MCH-0040,0
B-03122,Line-C,Rotor-M,2025-03-07 16:00:00,2025-03-08 00:00:00,346,326,13,26.3,MCH-0027,0
B-01858,Line-B,Widget-A,2025-02-21 00:00:00,2025-02-21 08:00:00,256,244,7,23.3,MCH-0006,0
B-03560,Line-A,Rotor-M,2025-03-12 08:00:00,2025-03-12 16:00:00,223,166,19,207.9,MCH-0020,1
B-03431,Line-D,Gear-X,2025-03-10 00:00:00,2025-03-10 08:00:00,387,368,11,34.3,MCH-0048,0
B-00116,Line-E,Valve-Q,2025-02-02 16:00:00,2025-02-03 00:00:00,291,274,8,31.7,MCH-0014,0
B-02390,Line-A,Bracket-Z,2025-02-27 16:00:00,2025-02-28 00:00:00,265,253,5,0.0,MCH-0015,0
B-02353,Line-D,Valve-Q,2025-02-26 00:00:00,2025-02-26 08:00:00,339,256,32,192.3,MCH-0043,1
B-00275,Line-C,Rotor-M,2025-02-04 16:00:00,2025-02-05 00:00:00,338,323,8,25.3,MCH-0007,0
B-01189,Line-E,Widget-A,2025-02-13 00:00:00,2025-02-13 08:00:00,324,313,6,27.5,MCH-0039,0
B-02950,Line-B,Rotor-M,2025-03-05 16:00:00,2025-03-06 00:00:00,402,380,14,26.4,MCH-0031,0
B-02946,Line-E,Gear-X,2025-03-05 16:00:00,2025-03-06 00:00:00,307,296,6,25.9,MCH-0029,0
B-00939,Line-D,Rotor-M,2025-02-11 08:00:00,2025-02-11 16:00:00,312,234,28,167.4,MCH-0003,1
B-01457,Line-E,Widget-A,2025-02-16 16:00:00,2025-02-17 00:00:00,395,373,13,27.4,MCH-0034,0
B-02602,Line-D,Rotor-M,2025-03-01 16:00:00,2025-03-02 00:00:00,237,226,8,27.4,MCH-0043,0
B-00892,Line-E,Valve-Q,2025-02-10 00:00:00,2025-02-10 08:00:00,324,288,33,77.0,MCH-0029,1
B-01251,Line-C,Valve-Q,2025-02-14 00:00:00,2025-02-14 08:00:00,386,307,21,156.7,MCH-0022,1
B-02324,Line-E,Bracket-Z,2025-02-26 08:00:00,2025-02-26 16:00:00,325,310,11,36.0,MCH-0029,0
B-02748,Line-A,Bracket-Z,2025-03-03 16:00:00,2025-03-04 00:00:00,335,287,30,101.0,MCH-0020,1
B-03989,Line-B,Gear-X,2025-03-17 08:00:00,2025-03-17 16:00:00,342,324,11,29.0,MCH-0011,0
B-02470,Line-E,Bracket-Z,2025-02-28 16:00:00,2025-03-01 00:00:00,328,318,13,16.7,MCH-0009,0
B-00145,Line-E,Valve-Q,2025-02-02 16:00:00,2025-02-03 00:00:00,295,281,6,28.6,MCH-0029,0
B-01582,Line-D,Valve-Q,2025-02-18 00:00:00,2025-02-18 08:00:00,335,327,11,20.7,MCH-0003,0
B-01047,Line-D,Rotor-M,2025-02-12 16:00:00,2025-02-13 00:00:00,333,312,9,27.1,MCH-0013,0
B-02370,Line-E,Bracket-Z,2025-02-27 16:00:00,2025-02-28 00:00:00,379,286,19,175.9,MCH-0004,1
B-01131,Line-A,Bracket-Z,2025-02-13 00:00:00,2025-02-13 08:00:00,263,247,7,23.2,MCH-0010,0
B-00448,Line-C,Widget-A,2025-02-05 16:00:00,2025-02-06 00:00:00,375,368,13,15.7,MCH-0037,0
B-02960,Line-E,Bracket-Z,2025-03-05 16:00:00,2025-03-06 00:00:00,261,242,9,25.2,MCH-0034,0
B-00984,Line-E,Bracket-Z,2025-02-11 08:00:00,2025-02-11 16:00:00,308,301,6,0.0,MCH-0029,0
B-00941,Line-A,Rotor-M,2025-02-11 00:00:00,2025-02-11 08:00:00,281,261,10,46.0,MCH-0005,0
B-03916,Line-D,Valve-Q,2025-03-16 16:00:00,2025-03-17 00:00:00,352,334,9,20.7,MCH-0013,0
B-02632,Line-C,Bracket-Z,2025-03-02 16:00:00,2025-03-03 00:00:00,266,201,16,172.2,MCH-0007,1
B-02142,Line-C,Widget-A,2025-02-24 16:00:00,2025-02-25 00:00:00,341,260,32,162.7,MCH-0027,1
B-00363,Line-E,Widget-A,2025-02-04 00:00:00,2025-02-04 08:00:00,338,283,26,129.7,MCH-0049,1
B-03541,Line-B,Valve-Q,2025-03-12 16:00:00,2025-03-13 00:00:00,379,360,11,39.0,MCH-0011,0
B-01921,Line-E,Gear-X,2025-02-21 08:00:00,2025-02-21 16:00:00,393,382,10,20.1,MCH-0044,0
B-02896,Line-C,Rotor-M,2025-03-05 16:00:00,2025-03-06 00:00:00,355,336,12,23.6,MCH-0002,0
B-03325,Line-B,Widget-A,2025-03-09 00:00:00,2025-03-09 08:00:00,293,285,8,15.6,MCH-0041,0
B-00133,Line-B,Bracket-Z,2025-02-02 08:00:00,2025-02-02 16:00:00,284,273,7,12.7,MCH-0021,0
B-00502,Line-A,Valve-Q,2025-02-06 00:00:00,2025-02-06 08:00:00,306,230,14,180.8,MCH-0015,1
B-01077,Line-E,Valve-Q,2025-02-12 00:00:00,2025-02-12 08:00:00,312,293,7,30.9,MCH-0029,0
B-02386,Line-D,Widget-A,2025-02-27 08:00:00,2025-02-27 16:00:00,377,353,12,34.3,MCH-0013,0
B-01791,Line-C,Widget-A,2025-02-20 16:00:00,2025-02-21 00:00:00,333,317,13,18.2,MCH-0017,0
B-02534,Line-A,Valve-Q,2025-02-28 16:00:00,2025-03-01 00:00:00,308,275,13,57.3,MCH-0045,0
B-00510,Line-E,Gear-X,2025-02-06 08:00:00,2025-02-06 16:00:00,350,337,13,0.0,MCH-0019,0
B-03044,Line-D,Rotor-M,2025-03-06 00:00:00,2025-03-06 08:00:00,343,342,12,0.0,MCH-0033,0
B-03106,Line-A,Bracket-Z,2025-03-07 00:00:00,2025-03-07 08:00:00,354,345,14,16.1,MCH-0020,0
B-00332,Line-A,Rotor-M,2025-02-04 08:00:00,2025-02-04 16:00:00,372,361,13,22.0,MCH-0035,0
B-02161,Line-E,Valve-Q,2025-02-24 00:00:00,2025-02-24 08:00:00,389,376,9,23.7,MCH-0039,0
B-02841,Line-D,Bracket-Z,2025-03-04 16:00:00,2025-03-05 00:00:00,294,280,6,2.5,MCH-0018,0
B-03608,Line-D,Widget-A,2025-03-12 00:00:00,2025-03-12 08:00:00,353,328,11,52.7,MCH-0048,0
B-00142,Line-D,Widget-A,2025-02-02 16:00:00,2025-02-03 00:00:00,265,249,7,15.3,MCH-0028,0
B-03005,Line-E,Gear-X,2025-03-06 00:00:00,2025-03-06 08:00:00,386,366,14,31.8,MCH-0009,0
B-03434,Line-B,Valve-Q,2025-03-11 16:00:00,2025-03-12 00:00:00,305,280,12,31.0,MCH-0001,0
B-00671,Line-D,Bracket-Z,2025-02-08 08:00:00,2025-02-08 16:00:00,365,348,10,14.9,MCH-0008,0
B-02052,Line-A,Valve-Q,2025-02-23 16:00:00,2025-02-24 00:00:00,346,327,8,28.6,MCH-0030,0
B-02961,Line-A,Valve-Q,2025-03-05 08:00:00,2025-03-05 16:00:00,381,283,32,184.9,MCH-0035,1
B-02801,Line-A,Rotor-M,2025-03-03 16:00:00,2025-03-04 00:00:00,383,346,14,48.6,MCH-0050,0
B-00444,Line-B,Widget-A,2025-02-05 16:00:00,2025-02-06 00:00:00,298,237,26,128.6,MCH-0036,1
B-01370,Line-C,Gear-X,2025-02-15 08:00:00,2025-02-15 16:00:00,253,225,8,44.7,MCH-0037,0
B-03710,Line-A,Gear-X,2025-03-13 00:00:00,2025-03-13 08:00:00,348,291,20,115.0,MCH-0050,1
B-03787,Line-B,Valve-Q,2025-03-14 16:00:00,2025-03-15 00:00:00,361,352,11,17.5,MCH-0041,0
B-00335,Line-B,Bracket-Z,2025-02-04 08:00:00,2025-02-04 16:00:00,283,267,7,20.2,MCH-0036,0
B-00868,Line-C,Bracket-Z,2025-02-10 08:00:00,2025-02-10 16:00:00,242,229,6,25.7,MCH-0017,0
B-02198,Line-E,Gear-X,2025-02-25 16:00:00,2025-02-26 00:00:00,369,346,17,19.5,MCH-0009,0
B-01342,Line-E,Gear-X,2025-02-15 16:00:00,2025-02-16 00:00:00,297,241,27,144.4,MCH-0019,1
B-02093,Line-D,Gear-X,2025-02-24 16:00:00,2025-02-25 00:00:00,272,260,8,12.3,MCH-0003,0
B-02438,Line-C,Rotor-M,2025-02-27 16:00:00,2025-02-28 00:00:00,343,315,9,42.3,MCH-0042,0
B-02596,Line-E,Valve-Q,2025-03-01 08:00:00,2025-03-01 16:00:00,266,254,6,18.2,MCH-0039,0
B-02853,Line-C,Gear-X,2025-03-04 08:00:00,2025-03-04 16:00:00,314,293,12,42.3,MCH-0027,0
B-00376,Line-E,Valve-Q,2025-02-05 16:00:00,2025-02-06 00:00:00,333,316,8,23.6,MCH-0004,0
B-00509,Line-D,Valve-Q,2025-02-06 16:00:00,2025-02-07 00:00:00,231,208,6,36.3,MCH-0018,0
B-02650,Line-C,Gear-X,2025-03-02 08:00:00,2025-03-02 16:00:00,291,281,5,24.5,MCH-0017,0
B-00328,Line-C,Valve-Q,2025-02-04 08:00:00,2025-02-04 16:00:00,349,265,20,162.7,MCH-0032,1
B-02308,Line-D,Bracket-Z,2025-02-26 08:00:00,2025-02-26 16:00:00,299,285,7,23.4,MCH-0018,0
B-03228,Line-B,Rotor-M,2025-03-08 00:00:00,2025-03-08 08:00:00,328,290,32,79.9,MCH-0036,1
B-02689,Line-C,Rotor-M,2025-03-02 08:00:00,2025-03-02 16:00:00,347,334,10,28.4,MCH-0037,0
B-03511,Line-E,Rotor-M,2025-03-11 08:00:00,2025-03-11 16:00:00,332,313,9,37.6,MCH-0044,0
B-03786,Line-B,Rotor-M,2025-03-14 00:00:00,2025-03-14 08:00:00,414,391,13,26.8,MCH-0041,0
B-00054,Line-E,Gear-X,2025-02-01 00:00:00,2025-02-01 08:00:00,318,299,6,21.8,MCH-0029,0
B-01162,Line-B,Rotor-M,2025-02-13 00:00:00,2025-02-13 08:00:00,371,269,25,219.3,MCH-0026,1
B-03625,Line-D,Widget-A,2025-03-13 00:00:00,2025-03-13 08:00:00,295,242,18,131.5,MCH-0008,1
B-00468,Line-C,Gear-X,2025-02-05 00:00:00,2025-02-05 08:00:00,267,243,8,41.8,MCH-0047,0
B-03394,Line-E,Bracket-Z,2025-03-10 00:00:00,2025-03-10 08:00:00,298,224,17,164.3,MCH-0029,1
B-00528,Line-D,Bracket-Z,2025-02-06 08:00:00,2025-02-06 16:00:00,278,269,8,23.9,MCH-0028,0
B-03575,Line-C,Gear-X,2025-03-12 16:00:00,2025-03-13 00:00:00,326,306,11,23.1,MCH-0027,0
B-00548,Line-E,Widget-A,2025-02-06 08:00:00,2025-02-06 16:00:00,335,313,9,22.0,MCH-0039,0
B-00571,Line-C,Rotor-M,2025-02-06 00:00:00,2025-02-06 08:00:00,332,305,9,38.9,MCH-0047,0
B-01947,Line-D,Widget-A,2025-02-22 16:00:00,2025-02-23 00:00:00,349,333,8,37.0,MCH-0013,0
B-00563,Line-E,Rotor-M,2025-02-06 16:00:00,2025-02-07 00:00:00,281,266,9,23.3,MCH-0044,0
B-03812,Line-B,Bracket-Z,2025-03-15 08:00:00,2025-03-15 16:00:00,286,272,9,21.0,MCH-0006,0
B-03518,Line-D,Gear-X,2025-03-11 16:00:00,2025-03-12 00:00:00,329,320,12,11.7,MCH-0048,0
B-03236,Line-B,Rotor-M,2025-03-08 08:00:00,2025-03-08 16:00:00,343,318,9,35.3,MCH-0041,0
B-03870,Line-D,Bracket-Z,2025-03-15 00:00:00,2025-03-15 08:00:00,341,252,16,192.9,MCH-0038,1
B-00288,Line-D,Gear-X,2025-02-04 08:00:00,2025-02-04 16:00:00,317,261,22,116.0,MCH-0013,1
B-00013,Line-D,Widget-A,2025-02-01 16:00:00,2025-02-02 00:00:00,293,280,10,30.1,MCH-0008,0
B-02359,Line-C,Widget-A,2025-02-26 08:00:00,2025-02-26 16:00:00,336,323,9,19.1,MCH-0047,0
B-03472,Line-D,Widget-A,2025-03-11 16:00:00,2025-03-12 00:00:00,326,311,8,13.7,MCH-0023,0
B-02919,Line-E,Widget-A,2025-03-05 08:00:00,2025-03-05 16:00:00,374,360,11,28.3,MCH-0014,0
B-01848,Line-B,Valve-Q,2025-02-21 16:00:00,2025-02-22 00:00:00,295,227,19,175.6,MCH-0001,1
B-03852,Line-B,Valve-Q,2025-03-15 16:00:00,2025-03-16 00:00:00,282,252,7,55.8,MCH-0026,0
B-02129,Line-E,Bracket-Z,2025-02-24 16:00:00,2025-02-25 00:00:00,334,303,12,41.0,MCH-0019,0
B-00539,Line-A,Rotor-M,2025-02-06 16:00:00,2025-02-07 00:00:00,291,275,12,25.1,MCH-0035,0
B-00107,Line-E,Widget-A,2025-02-02 08:00:00,2025-02-02 16:00:00,321,303,14,46.9,MCH-0009,0
B-00810,Line-E,Valve-Q,2025-02-09 08:00:00,2025-02-09 16:00:00,276,223,15,121.8,MCH-0034,1
B-02704,Line-A,Valve-Q,2025-03-02 08:00:00,2025-03-02 16:00:00,400,380,11,34.8,MCH-0045,0
B-01116,Line-D,Bracket-Z,2025-02-13 00:00:00,2025-02-13 08:00:00,303,283,12,40.5,MCH-0003,0
B-00230,Line-C,Gear-X,2025-02-03 16:00:00,2025-02-04 00:00:00,286,267,11,26.8,MCH-0027,0
B-03074,Line-B,Bracket-Z,2025-03-07 16:00:00,2025-03-08 00:00:00,400,376,14,22.4,MCH-0001,0
B-01517,Line-A,Rotor-M,2025-02-17 08:00:00,2025-02-17 16:00:00,250,204,14,145.6,MCH-0015,1
B-03555,Line-D,Gear-X,2025-03-12 08:00:00,2025-03-12 16:00:00,379,356,9,21.2,MCH-0018,0
B-03740,Line-A,Widget-A,2025-03-14 08:00:00,2025-03-14 16:00:00,215,203,5,37.9,MCH-0015,0
B-03494,Line-C,Bracket-Z,2025-03-11 08:00:00,2025-03-11 16:00:00,328,314,11,15.4,MCH-0037,0
B-03671,Line-C,Rotor-M,2025-03-13 16:00:00,2025-03-14 00:00:00,294,249,31,88.2,MCH-0032,1
B-03703,Line-B,Bracket-Z,2025-03-13 08:00:00,2025-03-13 16:00:00,283,237,24,121.4,MCH-0046,1
B-00395,Line-D,Gear-X,2025-02-05 00:00:00,2025-02-05 08:00:00,282,247,18,64.1,MCH-0013,1
B-03574,Line-B,Valve-Q,2025-03-12 16:00:00,2025-03-13 00:00:00,307,251,17,141.6,MCH-0026,1
B-03339,Line-C,Valve-Q,2025-03-10 00:00:00,2025-03-10 08:00:00,331,236,27,195.8,MCH-0002,1
B-01343,Line-A,Bracket-Z,2025-02-15 16:00:00,2025-02-16 00:00:00,340,320,10,29.9,MCH-0020,0
B-03891,Line-D,Gear-X,2025-03-15 16:00:00,2025-03-16 00:00:00,356,301,30,117.8,MCH-0048,1
B-00775,Line-A,Widget-A,2025-02-09 00:00:00,2025-02-09 08:00:00,341,316,7,32.9,MCH-0015,0
B-00786,Line-A,Bracket-Z,2025-02-09 00:00:00,2025-02-09 08:00:00,300,246,28,136.1,MCH-0020,1
B-04058,Line-A,Bracket-Z,2025-03-17 08:00:00,2025-03-17 16:00:00,377,357,11,17.9,MCH-0050,0
B-02603,Line-D,Gear-X,2025-03-01 00:00:00,2025-03-01 08:00:00,288,268,9,33.0,MCH-0043,0
B-03008,Line-C,Valve-Q,2025-03-06 00:00:00,2025-03-06 08:00:00,309,295,10,16.1,MCH-0012,0
B-03739,Line-E,Gear-X,2025-03-14 00:00:00,2025-03-14 08:00:00,360,341,11,21.9,MCH-0014,0
B-03206,Line-B,Bracket-Z,2025-03-08 08:00:00,2025-03-08 16:00:00,332,322,8,23.1,MCH-0021,0
B-02275,Line-E,Widget-A,2025-02-26 16:00:00,2025-02-27 00:00:00,243,238,5,17.4,MCH-0004,0
B-01125,Line-C,Bracket-Z,2025-02-13 16:00:00,2025-02-14 00:00:00,320,305,9,23.4,MCH-0007,0
B-03263,Line-B,Gear-X,2025-03-09 16:00:00,2025-03-10 00:00:00,368,340,8,42.2,MCH-0006,0
B-03420,Line-D,Widget-A,2025-03-10 00:00:00,2025-03-10 08:00:00,351,339,12,24.0,MCH-0043,0
B-01571,Line-A,Widget-A,2025-02-17 08:00:00,2025-02-17 16:00:00,298,281,10,11.6,MCH-0045,0
B-02131,Line-A,Widget-A,2025-02-24 16:00:00,2025-02-25 00:00:00,323,260,20,156.1,MCH-0020,1
B-01074,Line-C,Valve-Q,2025-02-12 08:00:00,2025-02-12 16:00:00,344,326,9,17.8,MCH-0027,0
