reading_id,machine_id,production_line,reading_timestamp,temperature,pressure,vibration,humidity
R-041085,MCH-0006,Line-A,2025-03-23 09:05:00,74.47,164.35,3.276,40.3
R-041086,MCH-0006,Line-A,2025-03-24 18:12:00,99.91,136.94,3.244,51.9
R-041087,MCH-0030,Line-C,2025-03-01 01:09:00,63.19,146.77,3.071,50.7
R-041088,MCH-0015,Line-C,2025-03-29 17:06:00,75.04,157.89,3.581,58.7
R-041089,MCH-0005,Line-B,2025-03-09 13:19:00,79.32,158.95,3.826,30.6
R-041090,MCH-0015,Line-C,2025-03-19 10:00:00,63.2,168.88,5.102,41.0
R-041091,MCH-0045,Line-B,2025-02-15 17:51:00,70.67,175.91,3.469,46.2
R-041092,MCH-0018,Line-C,2025-01-22 13:00:00,91.87,120.72,4.527,57.6
R-041093,MCH-0006,Line-A,2025-03-22 22:10:00,91.04,161.69,2.922,60.4
R-041094,MCH-0015,Line-C,2025-01-22 22:58:00,69.09,120.3,3.862,42.5
R-041095,MCH-0049,Line-B,2025-01-10 01:36:00,68.58,144.37,4.336,41.3
R-041096,MCH-0022,Line-B,2025-03-08 08:23:00,79.6,157.95,3.551,51.9
R-041097,MCH-0004,Line-A,2025-02-22 18:59:00,67.87,139.54,3.693,38.1
R-041098,MCH-0002,Line-B,2025-03-25 01:53:00,70.78,144.38,4.332,48.6
R-041099,MCH-0013,Line-C,2025-02-06 21:45:00,66.09,139.28,4.038,29.4
R-041100,MCH-0039,Line-D,2025-03-12 13:06:00,80.72,119.62,3.496,53.7
R-041101,MCH-0044,Line-A,2025-01-24 06:41:00,59.93,163.65,5.118,49.2
R-041102,MCH-0008,Line-C,2025-01-28 08:00:00,95.82,181.6,2.878,44.7
R-041103,MCH-0035,Line-D,2025-01-16 11:21:00,80.86,165.61,3.982,35.7
R-041104,MCH-0028,Line-C,2025-02-16 00:33:00,84.88,134.9,2.503,53.8
R-041105,MCH-0024,Line-B,2025-03-30 11:28:00,65.02,150.42,4.444,41.3
R-041106,MCH-0007,Line-D,2025-02-20 19:04:00,103.99,116.49,4.567,44.0
R-041107,MCH-0049,Line-B,2025-01-30 21:43:00,90.56,153.67,3.094,43.0
R-041108,MCH-0022,Line-B,2025-02-24 22:30:00,56.5,117.12,2.481,49.8
R-041109,MCH-0006,Line-A,2025-01-23 15:29:00,83.37,91.66,3.334,54.1
R-041110,MCH-0007,Line-D,2025-01-08 00:31:00,69.42,171.81,2.894,43.6
R-041111,MCH-0004,Line-A,2025-02-02 08:18:00,72.05,143.42,4.006,41.2
R-041112,MCH-0007,Line-D,2025-01-01 17:37:00,55.55,147.43,4.018,37.3
R-041113,MCH-0048,Line-B,2025-01-07 21:04:00,75.25,137.21,2.369,45.8
R-041114,MCH-0035,Line-D,2025-03-07 13:39:00,76.86,145.79,3.328,48.1
R-041115,MCH-0003,Line-A,2025-01-18 18:16:00,94.49,144.59,3.734,60.4
R-041116,MCH-0001,Line-A,2025-03-23 17:14:00,54.27,141.66,4.022,42.8
R-041117,MCH-0012,Line-A,2025-02-09 07:05:00,79.84,151.61,3.86,45.0
R-041118,MCH-0047,Line-A,2025-01-18 10:52:00,75.36,198.0,4.111,40.7
R-041119,MCH-0028,Line-C,2025-03-31 14:49:00,70.84,176.31,3.349,37.3
R-041120,MCH-0008,Line-C,2025-01-01 14:03:00,77.63,163.66,1.798,40.9
R-041121,MCH-0040,Line-D,2025-03-03 03:28:00,97.87,183.17,3.744,58.7
R-041122,MCH-0037,Line-A,2025-02-25 08:29:00,72.55,165.48,2.521,54.8
R-041123,MCH-0002,Line-B,2025-02-12 21:38:00,70.8,142.87,3.361,32.8
R-041124,MCH-0041,Line-D,2025-01-17 23:16:00,82.0,142.05,3.397,45.1
R-041125,MCH-0027,Line-A,2025-01-03 15:40:00,75.84,165.35,2.866,27.2
R-041126,MCH-0028,Line-C,2025-01-10 18:36:00,78.3,141.73,4.184,42.6
R-041127,MCH-0036,Line-B,2025-01-26 17:41:00,70.57,131.15,2.867,43.2
R-041128,MCH-0028,Line-C,2025-01-03 16:41:00,89.7,181.04,3.826,51.1
R-041129,MCH-0012,Line-A,2025-03-29 00:51:00,78.23,142.25,3.161,43.9
R-041130,MCH-0018,Line-C,2025-03-13 05:36:00,79.87,180.17,1.888,44.5
R-041131,MCH-0017,Line-A,2025-01-19 05:09:00,65.7,151.27,3.065,53.1
R-041132,MCH-0014,Line-A,2025-03-08 17:37:00,84.57,140.07,3.765,41.4
R-041133,MCH-0006,Line-A,2025-02-05 07:25:00,89.35,141.36,4.759,47.0
R-041134,MCH-0004,Line-A,2025-02-25 10:34:00,73.55,151.01,4.512,38.4
R-041135,MCH-0006,Line-A,2025-01-14 19:50:00,90.46,159.93,2.697,33.2
R-041136,MCH-0038,Line-B,2025-03-03 07:32:00,102.41,119.2,2.578,35.2
R-041137,MCH-0013,Line-C,2025-02-15 14:24:00,76.24,174.59,2.251,52.5
R-041138,MCH-0036,Line-B,2025-03-07 02:09:00,58.35,152.38,2.888,42.2
R-041139,MCH-0016,Line-C,2025-01-05 09:42:00,89.92,136.5,3.575,48.4
R-041140,MCH-0034,Line-C,2025-01-18 04:53:00,94.79,137.56,3.549,31.4
R-041141,MCH-0050,Line-A,2025-01-04 16:38:00,74.28,137.67,2.785,41.3
R-041142,MCH-0016,Line-C,2025-01-18 00:02:00,76.22,157.96,3.453,33.7
R-041143,MCH-0004,Line-A,2025-01-18 15:16:00,78.01,129.5,3.036,42.0
R-041144,MCH-0022,Line-B,2025-01-30 03:03:00,88.79,137.45,3.374,56.1
R-041145,MCH-0028,Line-C,2025-01-20 03:04:00,66.12,128.42,2.984,39.2
R-041146,MCH-0031,Line-D,2025-01-09 16:50:00,73.34,174.16,4.36,43.2
R-041147,MCH-0015,Line-C,2025-03-15 10:56:00,60.61,157.54,4.413,51.2
R-041148,MCH-0016,Line-C,2025-01-20 23:06:00,59.82,177.91,3.026,46.0
R-041149,MCH-0029,Line-A,2025-01-26 19:12:00,65.31,144.54,2.414,44.2
R-041150,MCH-0015,Line-C,2025-01-04 07:28:00,58.45,157.17,4.87,42.4
R-041151,MCH-0018,Line-C,2025-03-26 21:00:00,67.89,141.06,3.882,44.8
R-041152,MCH-0028,Line-C,2025-01-10 02:25:00,108.05,142.35,3.695,49.4
R-041153,MCH-0049,Line-B,2025-03-01 08:34:00,58.86,155.37,3.221,37.7
R-041154,MCH-0042,Line-A,2025-02-11 07:16:00,81.17,132.72,5.045,51.5
R-041155,MCH-0003,Line-A,2025-02-05 04:50:00,63.77,145.87,2.227,45.8
R-041156,MCH-0039,Line-D,2025-03-24 02:27:00,84.94,162.41,3.26,37.1
R-041157,MCH-0018,Line-C,2025-01-18 08:01:00,93.05,107.15,3.559,51.6
R-041158,MCH-0026,Line-B,2025-01-13 21:29:00,79.56,112.92,3.859,52.0
R-041159,MCH-0021,Line-B,2025-02-20 18:46:00,93.87,164.29,3.551,42.2
R-041160,MCH-0014,Line-A,2025-02-11 00:11:00,65.09,141.67,2.859,40.4
R-041161,MCH-0031,Line-D,2025-02-10 18:45:00,49.67,182.9,2.787,39.5
R-041162,MCH-0012,Line-A,2025-01-20 20:36:00,89.54,143.89,2.075,43.9
R-041163,MCH-0041,Line-D,2025-02-17 07:59:00,91.79,137.3,3.617,32.9
R-041164,MCH-0029,Line-A,2025-03-25 05:57:00,82.9,106.75,3.915,51.8
R-041165,MCH-0026,Line-B,2025-03-08 14:01:00,66.32,142.06,2.474,36.2
R-041166,MCH-0032,Line-B,2025-02-07 16:01:00,65.47,145.98,2.242,48.7
R-041167,MCH-0016,Line-C,2025-01-14 14:47:00,80.34,112.89,2.324,47.9
R-041168,MCH-0041,Line-D,2025-01-02 11:10:00,71.78,116.88,3.672,39.6
R-041169,MCH-0019,Line-A,2025-01-13 02:09:00,87.97,150.39,2.577,62.6
R-041170,MCH-0013,Line-C,2025-01-01 04:07:00,63.67,122.67,3.751,40.4
R-041171,MCH-0009,Line-D,2025-03-04 17:26:00,70.27,153.67,3.535,40.1
R-041172,MCH-0014,Line-A,2025-03-16 08:53:00,75.51,166.38,4.335,38.7
R-041173,MCH-0010,Line-B,2025-03-05 11:36:00,54.78,156.07,1.91,60.4
R-041174,MCH-0013,Line-C,2025-01-27 18:55:00,48.06,164.97,2.218,49.9
R-041175,MCH-0049,Line-B,2025-01-01 17:44:00,69.76,150.97,3.646,47.6
R-041176,MCH-0050,Line-A,2025-02-28 09:55:00,80.94,118.5,3.569,40.8
R-041177,MCH-0010,Line-B,2025-03-17 15:19:00,64.06,162.5,3.063,56.8
R-041178,MCH-0044,Line-A,2025-02-02 18:16:00,66.61,138.75,2.452,50.3
R-041179,MCH-0008,Line-C,2025-03-31 18:46:00,69.24,113.57,2.61,46.0
R-041180,MCH-0016,Line-C,2025-01-03 10:32:00,79.57,125.42,3.308,51.6
R-041181,MCH-0014,Line-A,2025-03-18 01:37:00,64.9,173.83,3.918,44.9
R-041182,MCH-0032,Line-B,2025-01-07 18:48:00,67.99,164.47,3.037,35.0
R-041183,MCH-0020,Line-D,2025-01-27 19:02:00,68.28,149.19,3.015,44.4
R-041184,MCH-0019,Line-A,2025-03-01 01:06:00,99.31,124.27,3.196,47.0
R-041185,MCH-0026,Line-B,2025-01-29 18:29:00,61.41,162.73,2.847,44.3
R-041186,MCH-0004,Line-A,2025-01-29 23:59:00,89.21,122.95,3.323,37.8
R-041187,MCH-0005,Line-B,2025-03-19 10:56:00,77.27,154.76,2.649,41.7
R-041188,MCH-0041,Line-D,2025-03-27 07:23:00,79.88,137.68,4.984,40.8
R-041189,MCH-0041,Line-D,2025-03-22 02:08:00,56.46,154.71,3.302,47.8
R-041190,MCH-0027,Line-A,2025-01-20 11:22:00,62.02,126.53,2.541,43.7
R-041191,MCH-0021,Line-B,2025-02-27 13:19:00,78.55,127.98,3.963,37.0
R-041192,MCH-0043,Line-C,2025-03-27 22:47:00,81.71,125.52,2.734,51.1
R-041193,MCH-0014,Line-A,2025-02-21 06:00:00,91.04,169.13,3.999,35.3
R-041194,MCH-0002,Line-B,2025-02-20 09:59:00,68.07,155.98,3.365,50.8
R-041195,MCH-0007,Line-D,2025-01-14 03:11:00,109.2,172.48,4.149,34.9
R-041196,MCH-0038,Line-B,2025-02-13 11:14:00,72.16,122.23,4.252,47.0
R-041197,MCH-0046,Line-C,2025-03-09 23:51:00,85.32,161.55,2.117,38.0
R-041198,MCH-0012,Line-A,2025-03-05 14:36:00,54.52,152.57,4.536,36.7
R-041199,MCH-0048,Line-B,2025-02-16 08:44:00,64.76,176.11,2.692,52.8
R-041200,MCH-0011,Line-A,2025-02-13 10:01:00,67.84,127.85,3.302,53.3
R-041201,MCH-0009,Line-D,2025-03-21 21:41:00,73.08,142.49,4.264,39.4
R-041202,MCH-0021,Line-B,2025-01-25 02:15:00,70.45,158.12,4.703,50.1
R-041203,MCH-0024,Line-B,2025-03-05 12:29:00,78.54,151.77,3.464,46.1
R-041204,MCH-0028,Line-C,2025-01-30 21:58:00,76.24,146.83,3.33,42.5
R-041205,MCH-0017,Line-A,2025-01-07 07:35:00,77.35,146.55,1.472,30.9
R-041206,MCH-0016,Line-C,2025-03-28 21:50:00,68.84,119.69,3.812,42.1
R-041207,MCH-0040,Line-D,2025-03-19 02:07:00,83.23,123.69,3.648,38.8
R-041208,MCH-0040,Line-D,2025-01-29 18:57:00,83.01,154.36,3.237,43.7
R-041209,MCH-0015,Line-C,2025-01-23 08:12:00,56.58,137.29,2.823,46.0
R-041210,MCH-0009,Line-D,2025-02-03 08:12:00,62.44,156.35,3.941,57.8
R-041211,MCH-0029,Line-A,2025-01-13 07:04:00,72.88,210.17,3.687,47.1
R-041212,MCH-0007,Line-D,2025-02-10 21:25:00,95.14,140.99,3.323,34.4
R-041213,MCH-0008,Line-C,2025-03-09 11:23:00,95.81,149.11,3.943,43.6
R-041214,MCH-0008,Line-C,2025-02-09 17:21:00,91.61,121.79,3.895,36.6
R-041215,MCH-0012,Line-A,2025-02-21 20:36:00,82.72,139.46,3.332,48.8
R-041216,MCH-0023,Line-A,2025-01-17 04:26:00,74.95,175.44,2.857,54.7
R-041217,MCH-0002,Line-B,2025-01-18 02:05:00,75.86,100.98,3.828,27.4
R-041218,MCH-0022,Line-B,2025-02-17 20:49:00,88.19,152.77,2.504,39.3
R-041219,MCH-0015,Line-C,2025-01-07 02:45:00,67.57,121.53,2.538,62.2
R-041220,MCH-0019,Line-A,2025-03-04 22:10:00,66.53,163.31,2.82,48.2
R-041221,MCH-0050,Line-A,2025-03-12 01:25:00,87.23,163.99,3.667,57.6
R-041222,MCH-0029,Line-A,2025-03-05 11:44:00,78.01,146.88,2.809,42.0
R-041223,MCH-0015,Line-C,2025-03-24 04:08:00,91.2,137.38,3.44,49.4
R-041224,MCH-0023,Line-A,2025-02-10 12:41:00,78.46,131.45,3.998,47.7
R-041225,MCH-0003,Line-A,2025-03-18 22:17:00,49.62,127.94,4.244,41.7
R-041226,MCH-0025,Line-D,2025-01-04 17:55:00,78.3,153.51,3.058,38.6
R-041227,MCH-0017,Line-A,2025-01-11 04:47:00,63.04,138.07,3.208,37.4
R-041228,MCH-0039,Line-D,2025-02-26 21:26:00,76.46,167.7,2.368,43.0
R-041229,MCH-0001,Line-A,2025-03-20 00:05:00,79.15,130.86,2.67,46.7
R-041230,MCH-0041,Line-D,2025-01-09 20:12:00,77.35,122.62,6.008,35.6
R-041231,MCH-0006,Line-A,2025-03-03 18:33:00,91.42,146.16,4.117,43.4
R-041232,MCH-0049,Line-B,2025-03-23 20:54:00,93.63,154.11,4.456,47.9
R-041233,MCH-0018,Line-C,2025-03-16 17:07:00,74.93,159.76,3.299,48.7
R-041234,MCH-0048,Line-B,2025-03-06 13:21:00,44.77,168.08,3.775,44.1
R-041235,MCH-0030,Line-C,2025-03-29 08:12:00,97.75,124.55,2.316,44.3
R-041236,MCH-0034,Line-C,2025-01-05 12:07:00,97.87,109.6,2.695,40.6
R-041237,MCH-0050,Line-A,2025-01-16 07:39:00,73.94,143.69,4.061,41.1
R-041238,MCH-0034,Line-C,2025-03-14 21:19:00,82.78,177.16,4.607,53.3
R-041239,MCH-0016,Line-C,2025-01-22 14:49:00,84.52,130.81,3.881,49.0
R-041240,MCH-0005,Line-B,2025-03-20 06:23:00,69.89,168.58,4.631,35.4
R-041241,MCH-0001,Line-A,2025-01-04 12:37:00,55.75,137.87,2.249,47.2
R-041242,MCH-0039,Line-D,2025-02-25 21:50:00,60.47,199.17,3.076,41.6
R-041243,MCH-0003,Line-A,2025-03-10 16:36:00,69.47,156.93,4.785,48.5
R-041244,MCH-0011,Line-A,2025-02-22 12:53:00,80.63,151.96,4.021,39.9
R-041245,MCH-0043,Line-C,2025-02-08 04:08:00,90.69,134.1,3.431,34.7
R-041246,MCH-0013,Line-C,2025-03-17 00:25:00,99.85,197.62,3.223,43.4
R-041247,MCH-0014,Line-A,2025-03-25 06:01:00,78.6,156.35,3.49,57.1
R-041248,MCH-0025,Line-D,2025-02-28 22:43:00,68.45,125.57,3.311,59.5
R-041249,MCH-0037,Line-A,2025-03-19 18:27:00,78.51,127.73,3.453,42.1
R-041250,MCH-0042,Line-A,2025-02-15 16:11:00,75.09,147.85,4.72,46.7
R-041251,MCH-0049,Line-B,2025-01-01 16:37:00,62.2,135.11,4.684,40.6
R-041252,MCH-0036,Line-B,2025-02-01 13:53:00,93.22,143.36,3.816,38.0
R-041253,MCH-0039,Line-D,2025-03-03 01:17:00,79.6,120.44,4.439,31.2
R-041254,MCH-0013,Line-C,2025-03-14 20:55:00,83.98,106.96,3.994,33.5
R-041255,MCH-0004,Line-A,2025-01-08 12:09:00,70.55,172.27,3.278,62.4
R-041256,MCH-0046,Line-C,2025-01-24 07:41:00,79.74,151.19,2.123,62.0
R-041257,MCH-0039,Line-D,2025-01-23 12:18:00,77.99,158.86,4.362,38.6
R-041258,MCH-0050,Line-A,2025-02-18 14:42:00,75.13,136.25,2.991,35.8
R-041259,MCH-0008,Line-C,2025-03-10 04:09:00,45.18,150.78,3.951,39.9
R-041260,MCH-0024,Line-B,2025-02-24 07:05:00,66.17,113.01,4.648,57.4
R-041261,MCH-0039,Line-D,2025-03-06 18:53:00,74.71,168.24,3.793,52.0
R-041262,MCH-0017,Line-A,2025-01-06 16:43:00,60.42,130.22,3.042,51.4
R-041263,MCH-0011,Line-A,2025-03-30 08:44:00,56.82,135.45,4.282,74.0
R-041264,MCH-0003,Line-A,2025-03-14 07:41:00,74.19,194.37,3.373,59.5
R-041265,MCH-0025,Line-D,2025-01-07 06:44:00,44.57,153.57,3.271,50.7
R-041266,MCH-0015,Line-C,2025-01-07 01:55:00,71.64,141.11,3.99,46.2
R-041267,MCH-0010,Line-B,2025-02-08 22:15:00,76.05,171.31,3.717,40.9
R-041268,MCH-0001,Line-A,2025-02-19 13:52:00,62.88,151.82,3.47,59.9
R-041269,MCH-0008,Line-C,2025-02-01 19:30:00,66.3,125.2,3.081,35.4
R-041270,MCH-0009,Line-D,2025-03-05 16:55:00,81.8,199.21,2.945,46.6
R-041271,MCH-0044,Line-A,2025-03-17 20:52:00,69.96,207.5,3.999,34.7
R-041272,MCH-0008,Line-C,2025-03-25 18:17:00,72.87,155.89,3.535,59.0
R-041273,MCH-0049,Line-B,2025-01-28 15:31:00,80.26,149.73,3.3,54.2
R-041274,MCH-0001,Line-A,2025-03-03 06:36:00,66.61,109.29,3.516,50.6
R-041275,MCH-0009,Line-D,2025-01-23 15:40:00,63.65,178.28,3.912,41.7
R-041276,MCH-0016,Line-C,2025-03-31 01:16:00,59.94,173.92,3.642,51.2
R-041277,MCH-0002,Line-B,2025-01-04 00:00:00,59.12,153.65,3.866,50.9
R-041278,MCH-0014,Line-A,2025-03-07 17:03:00,59.22,191.89,3.646,32.2
R-041279,MCH-0036,Line-B,2025-01-17 21:41:00,79.49,136.92,1.829,42.4
R-041280,MCH-0044,Line-A,2025-03-05 12:10:00,78.1,133.82,5.218,56.9
R-041281,MCH-0013,Line-C,2025-01-03 07:41:00,55.0,130.35,2.849,40.8
R-041282,MCH-0013,Line-C,2025-02-15 00:02:00,86.16,157.43,3.496,56.4
R-041283,MCH-0042,Line-A,2025-01-18 08:15:00,80.69,160.02,2.983,44.3
R-041284,MCH-0026,Line-B,2025-02-16 13:49:00,81.92,130.04,2.62,56.1
R-041285,MCH-0023,Line-A,2025-01-06 01:32:00,87.65,172.84,3.818,42.4
R-041286,MCH-0008,Line-C,2025-02-23 12:52:00,92.13,155.73,4.365,38.6
R-041287,MCH-0016,Line-C,2025-03-03 02:18:00,94.43,156.17,2.616,65.8
R-041288,MCH-0029,Line-A,2025-02-28 10:51:00,71.83,156.9,3.494,31.9
R-041289,MCH-0030,Line-C,2025-02-25 07:23:00,67.84,130.79,3.867,40.7
R-041290,MCH-0022,Line-B,2025-01-06 08:36:00,83.72,116.95,3.812,51.0
R-041291,MCH-0019,Line-A,2025-03-18 22:16:00,68.14,168.49,4.542,49.5
R-041292,MCH-0037,Line-A,2025-02-05 16:34:00,74.37,131.56,4.201,31.3
R-041293,MCH-0025,Line-D,2025-02-15 15:40:00,61.83,193.42,3.558,41.5
R-041294,MCH-0013,Line-C,2025-01-17 15:00:00,61.95,184.2,2.511,30.2
R-041295,MCH-0017,Line-A,2025-03-30 10:52:00,68.04,179.08,3.286,51.4
R-041296,MCH-0014,Line-A,2025-03-09 14:12:00,78.83,149.47,2.729,58.5
R-041297,MCH-0012,Line-A,2025-03-06 14:28:00,94.57,167.62,4.097,34.6
R-041298,MCH-0042,Line-A,2025-02-18 03:19:00,75.32,187.19,4.873,29.5
R-041299,MCH-0001,Line-A,2025-01-20 01:12:00,78.51,131.17,2.56,41.6
R-041300,MCH-0006,Line-A,2025-01-16 23:04:00,87.39,111.97,3.128,54.2
R-041301,MCH-0022,Line-B,2025-03-21 16:57:00,66.45,145.84,4.16,37.9
R-041302,MCH-0045,Line-B,2025-01-09 19:57:00,94.92,151.55,3.367,58.6
R-041303,MCH-0008,Line-C,2025-01-19 22:23:00,87.94,142.83,2.636,51.6
R-041304,MCH-0039,Line-D,2025-01-10 09:57:00,75.1,132.02,4.131,43.2
R-041305,MCH-0040,Line-D,2025-02-17 21:52:00,67.67,158.32,4.862,45.9
R-041306,MCH-0018,Line-C,2025-02-18 20:17:00,61.42,160.51,3.947,36.1
R-041307,MCH-0001,Line-A,2025-01-05 18:27:00,79.13,167.2,3.14,51.3
R-041308,MCH-0015,Line-C,2025-01-18 06:08:00,79.17,158.06,3.701,58.1
R-041309,MCH-0004,Line-A,2025-03-22 09:28:00,75.32,121.66,1.264,43.9
R-041310,MCH-0022,Line-B,2025-02-01 05:15:00,89.74,159.72,1.187,49.8
R-041311,MCH-0027,Line-A,2025-02-07 08:55:00,67.71,119.67,4.527,33.4
R-041312,MCH-0004,Line-A,2025-01-17 13:25:00,94.34,147.02,3.431,46.0
R-041313,MCH-0024,Line-B,2025-02-20 17:34:00,59.53,174.05,4.478,47.2
R-041314,MCH-0001,Line-A,2025-02-28 15:51:00,76.53,115.38,2.327,52.1
R-041315,MCH-0028,Line-C,2025-03-17 15:55:00,86.49,159.02,2.096,52.6
R-041316,MCH-0008,Line-C,2025-02-22 01:52:00,86.4,133.63,3.826,43.6
R-041317,MCH-0025,Line-D,2025-03-10 09:29:00,68.63,174.15,3.798,36.2
R-041318,MCH-0044,Line-A,2025-02-05 07:20:00,85.35,151.96,2.194,50.8
R-041319,MCH-0017,Line-A,2025-02-06 17:15:00,73.4,135.46,3.392,41.8
R-041320,MCH-0040,Line-D,2025-02-17 22:35:00,60.6,167.09,3.612,39.5
R-041321,MCH-0042,Line-A,2025-03-22 08:40:00,92.9,150.08,0.988,37.3
R-041322,MCH-0018,Line-C,2025-01-22 20:36:00,91.55,150.48,3.786,53.0
R-041323,MCH-0028,Line-C,2025-03-29 15:34:00,84.04,165.71,3.986,43.6
R-041324,MCH-0025,Line-D,2025-01-23 17:31:00,81.28,133.4,3.899,45.7
R-041325,MCH-0043,Line-C,2025-01-01 05:20:00,77.22,137.57,4.343,41.7
R-041326,MCH-0032,Line-B,2025-01-03 10:16:00,76.92,197.79,1.928,52.4
R-041327,MCH-0048,Line-B,2025-01-30 20:59:00,70.72,165.84,4.041,55.2
R-041328,MCH-0038,Line-B,2025-02-10 09:30:00,55.36,157.15,2.665,48.3
R-041329,MCH-0044,Line-A,2025-02-06 00:39:00,82.18,156.73,4.37,42.3
R-041330,MCH-0040,Line-D,2025-03-03 08:31:00,93.29,187.18,4.717,48.5
R-041331,MCH-0028,Line-C,2025-02-12 08:58:00,83.87,174.1,4.368,49.1
R-041332,MCH-0006,Line-A,2025-01-23 01:17:00,74.22,138.97,3.959,44.1
R-041333,MCH-0049,Line-B,2025-02-01 21:27:00,71.77,168.48,2.693,31.0
R-041334,MCH-0004,Line-A,2025-01-26 10:51:00,77.69,140.36,3.658,47.5
R-041335,MCH-0027,Line-A,2025-01-22 11:24:00,69.98,158.43,2.75,54.6
R-041336,MCH-0017,Line-A,2025-01-01 12:13:00,83.13,165.57,4.41,51.9
R-041337,MCH-0001,Line-A,2025-02-11 07:50:00,61.4,147.71,3.281,39.3
R-041338,MCH-0009,Line-D,2025-01-12 17:33:00,69.7,165.94,2.746,53.8
R-041339,MCH-0028,Line-C,2025-03-22 15:05:00,63.44,160.7,2.599,48.0
R-041340,MCH-0033,Line-B,2025-01-07 21:15:00,70.78,135.1,3.033,35.8
R-041341,MCH-0029,Line-A,2025-01-02 13:06:00,79.97,140.47,4.407,30.9
R-041342,MCH-0050,Line-A,2025-02-14 21:20:00,70.11,127.08,3.649,37.7
R-041343,MCH-0008,Line-C,2025-01-29 05:35:00,87.67,203.57,3.076,37.3
R-041344,MCH-0028,Line-C,2025-01-01 23:17:00,67.32,109.47,3.916,51.2
R-041345,MCH-0040,Line-D,2025-02-16 00:22:00,66.0,161.89,4.439,44.1
R-041346,MCH-0024,Line-B,2025-03-21 23:47:00,62.5,167.68,3.238,52.3
R-041347,MCH-0050,Line-A,2025-02-08 20:59:00,77.28,110.71,4.027,49.7
R-041348,MCH-0032,Line-B,2025-03-21 06:27:00,76.71,159.2,3.574,41.0
R-041349,MCH-0046,Line-C,2025-01-04 05:04:00,78.11,171.22,4.221,49.4
R-041350,MCH-0003,Line-A,2025-02-27 19:41:00,68.4,108.22,3.582,42.2
R-041351,MCH-0005,Line-B,2025-02-16 01:51:00,83.71,127.87,3.844,57.9
R-041352,MCH-0021,Line-B,2025-02-10 20:14:00,65.41,149.51,4.435,48.0
R-041353,MCH-0031,Line-D,2025-02-07 01:57:00,72.88,175.77,3.133,40.4
R-041354,MCH-0042,Line-A,2025-01-05 09:43:00,74.39,161.51,3.738,43.7
R-041355,MCH-0047,Line-A,2025-02-01 18:21:00,103.55,131.39,3.162,46.1
R-041356,MCH-0041,Line-D,2025-03-06 13:29:00,62.49,148.04,2.432,50.3
R-041357,MCH-0032,Line-B,2025-01-25 08:40:00,84.06,156.79,3.682,46.8
R-041358,MCH-0029,Line-A,2025-02-13 00:01:00,63.96,137.45,3.652,55.2
R-041359,MCH-0027,Line-A,2025-02-13 10:06:00,79.92,165.05,3.809,60.8
R-041360,MCH-0032,Line-B,2025-03-17 14:51:00,79.81,159.1,3.64,31.3
R-041361,MCH-0008,Line-C,2025-01-09 09:42:00,72.01,133.53,3.864,49.0
R-041362,MCH-0043,Line-C,2025-02-21 07:44:00,83.45,133.98,3.153,36.3
R-041363,MCH-0049,Line-B,2025-03-30 14:27:00,52.31,111.39,3.236,59.5
R-041364,MCH-0031,Line-D,2025-01-08 22:09:00,73.65,131.2,3.535,46.7
R-041365,MCH-0037,Line-A,2025-01-25 22:55:00,77.86,139.17,4.391,37.8
R-041366,MCH-0018,Line-C,2025-02-19 06:40:00,71.72,140.45,3.908,40.8
R-041367,MCH-0005,Line-B,2025-01-20 00:56:00,62.58,102.79,4.041,37.1
R-041368,MCH-0043,Line-C,2025-03-04 06:53:00,68.27,138.49,4.008,54.7
R-041369,MCH-0034,Line-C,2025-03-23 09:09:00,88.61,126.75,3.081,54.6
R-041370,MCH-0041,Line-D,2025-02-25 10:37:00,84.19,163.22,4.532,36.7
R-041371,MCH-0007,Line-D,2025-03-13 20:26:00,73.64,195.03,3.947,38.8
R-041372,MCH-0017,Line-A,2025-03-05 06:45:00,67.46,162.02,4.054,45.0
R-041373,MCH-0014,Line-A,2025-03-26 05:39:00,72.13,152.1,2.266,43.1
R-041374,MCH-0024,Line-B,2025-01-13 14:41:00,70.93,147.14,3.863,37.1
R-041375,MCH-0039,Line-D,2025-01-09 04:08:00,80.64,164.92,3.58,45.1
R-041376,MCH-0005,Line-B,2025-01-04 06:14:00,60.64,160.97,3.518,42.6
R-041377,MCH-0034,Line-C,2025-01-17 12:59:00,74.85,133.11,4.727,43.6
R-041378,MCH-0033,Line-B,2025-01-12 23:51:00,78.23,125.1,4.859,38.9
R-041379,MCH-0039,Line-D,2025-01-05 17:26:00,66.65,147.0,4.178,45.7
R-041380,MCH-0008,Line-C,2025-01-08 04:44:00,82.76,147.24,3.487,39.2
R-041381,MCH-0013,Line-C,2025-03-23 17:14:00,88.52,180.37,4.803,44.4
R-041382,MCH-0002,Line-B,2025-02-21 06:28:00,74.03,159.71,2.449,47.0
R-041383,MCH-0040,Line-D,2025-01-21 21:29:00,96.5,177.47,4.303,46.9
R-041384,MCH-0015,Line-C,2025-03-16 09:58:00,50.77,188.33,3.383,62.0
R-041385,MCH-0037,Line-A,2025-02-11 08:14:00,54.14,125.16,3.135,37.2
R-041386,MCH-0001,Line-A,2025-01-31 07:21:00,65.47,136.66,2.892,37.1
R-041387,MCH-0039,Line-D,2025-03-10 21:25:00,61.7,133.15,2.542,38.7
