event_id,timestamp,substation_id,region,event_type,severity,duration_sec,affected_customers,resolved
EVT-001243,2025-04-21T01:15:21Z,SUB-015,Central,restoration,low,227,170,true
EVT-000929,2025-04-21T11:55:58Z,SUB-004,West,restoration,low,437,310,true
EVT-001342,2025-04-06T20:07:01Z,SUB-020,Central,restoration,low,295,691,true
EVT-001218,2025-03-29T06:19:43Z,SUB-002,South,restoration,low,294,769,true
EVT-001583,2025-03-05T20:11:30Z,SUB-023,East,restoration,low,341,182,true
EVT-001215,2025-03-13T13:03:55Z,SUB-022,South,restoration,low,279,38,true
EVT-001287,2025-04-22T10:10:06Z,SUB-011,North,restoration,low,112,604,true
EVT-001449,2025-03-07T10:22:01Z,SUB-011,North,restoration,low,144,638,true
EVT-000566,2025-04-05T02:26:24Z,SUB-006,North,restoration,low,424,822,true
EVT-000416,2025-03-28T14:21:05Z,SUB-022,South,restoration,low,440,1105,true
EVT-001730,2025-04-13T15:18:47Z,SUB-011,North,restoration,low,389,54,true
EVT-000711,2025-04-10T15:31:34Z,SUB-021,North,voltage_sag,medium,1106,990,false
EVT-000349,2025-03-25T17:42:06Z,SUB-013,East,surge,high,1312,3727,false
EVT-001015,2025-04-24T17:36:10Z,SUB-001,North,surge,high,1657,2021,false
EVT-002039,2025-03-27T16:57:51Z,SUB-008,East,restoration,low,62,569,true
EVT-001475,2025-04-06T19:03:34Z,SUB-017,South,restoration,low,80,427,true
EVT-000773,2025-04-13T08:16:51Z,SUB-021,North,surge,high,1423,3118,false
EVT-001169,2025-04-29T04:41:52Z,SUB-005,Central,surge,medium,854,2334,false
EVT-002016,2025-04-02T04:40:48Z,SUB-003,East,restoration,low,342,320,true
EVT-001684,2025-03-23T10:15:09Z,SUB-023,East,restoration,low,334,528,true
EVT-000081,2025-03-08T01:46:55Z,SUB-007,South,surge,medium,537,2255,false
EVT-000046,2025-03-05T05:24:32Z,SUB-010,Central,outage,medium,1075,2134,false
EVT-001282,2025-04-06T07:25:03Z,SUB-018,East,restoration,low,317,396,true
EVT-002156,2025-04-01T23:03:54Z,SUB-004,West,restoration,low,125,406,true
EVT-001307,2025-03-15T13:28:24Z,SUB-016,North,restoration,low,298,171,true
EVT-001422,2025-03-05T13:38:24Z,SUB-006,North,restoration,low,286,227,true
EVT-001524,2025-03-10T22:50:56Z,SUB-010,Central,restoration,low,317,325,true
EVT-001090,2025-04-26T13:37:47Z,SUB-017,South,restoration,low,177,58,true
EVT-002261,2025-03-02T05:13:58Z,SUB-022,South,restoration,low,335,582,true
EVT-001815,2025-03-07T01:55:35Z,SUB-001,North,restoration,low,91,226,true
EVT-001818,2025-03-20T07:36:58Z,SUB-012,South,restoration,low,115,22,true
EVT-001018,2025-04-24T14:52:34Z,SUB-002,South,restoration,low,512,793,true
EVT-001132,2025-04-28T20:48:58Z,SUB-012,South,voltage_sag,critical,2793,3015,false
EVT-000346,2025-03-25T05:35:53Z,SUB-010,Central,voltage_sag,high,1276,2786,false
EVT-002052,2025-04-02T00:49:03Z,SUB-015,Central,restoration,low,134,494,true
EVT-000623,2025-04-08T22:01:40Z,SUB-015,Central,restoration,low,303,125,true
EVT-000358,2025-03-26T16:50:24Z,SUB-004,West,surge,high,1245,2314,false
EVT-000799,2025-04-15T00:42:04Z,SUB-014,West,voltage_sag,critical,2149,3991,false
EVT-001040,2025-04-24T19:48:13Z,SUB-020,Central,restoration,low,487,465,true
EVT-001079,2025-04-26T04:46:20Z,SUB-004,West,voltage_sag,high,1487,3035,false
EVT-001392,2025-04-14T18:06:42Z,SUB-003,East,restoration,low,216,71,true
EVT-001722,2025-04-10T13:36:14Z,SUB-012,South,restoration,low,237,276,true
EVT-001899,2025-03-09T13:21:49Z,SUB-009,West,restoration,low,257,355,true
EVT-000944,2025-04-21T06:10:56Z,SUB-017,South,restoration,low,151,316,true
EVT-001433,2025-03-06T19:20:11Z,SUB-003,East,restoration,low,173,716,true
EVT-001110,2025-04-27T03:06:26Z,SUB-016,North,restoration,low,201,223,true
EVT-001336,2025-04-04T16:51:43Z,SUB-002,South,restoration,low,274,779,true
EVT-001131,2025-04-28T20:10:51Z,SUB-010,Central,restoration,low,526,344,true
EVT-001826,2025-03-16T11:15:39Z,SUB-022,South,restoration,low,269,173,true
EVT-000118,2025-03-11T22:53:11Z,SUB-004,West,voltage_sag,high,1573,3443,false
EVT-000144,2025-03-12T21:33:56Z,SUB-010,Central,surge,medium,1205,2476,false
EVT-000069,2025-03-06T22:37:36Z,SUB-014,West,voltage_sag,critical,2260,2925,false
EVT-000545,2025-04-04T06:06:22Z,SUB-011,North,surge,high,421,2025,false
EVT-001308,2025-04-14T00:59:24Z,SUB-010,Central,restoration,low,91,437,true
EVT-001097,2025-04-26T08:02:09Z,SUB-022,South,voltage_sag,high,1999,3041,false
EVT-002300,2025-03-09T19:01:35Z,SUB-023,East,restoration,low,130,794,true
EVT-000996,2025-04-23T09:18:55Z,SUB-007,South,voltage_sag,critical,2114,3483,false
EVT-002150,2025-04-17T05:17:21Z,SUB-001,North,restoration,low,309,500,true
EVT-000140,2025-03-11T22:41:01Z,SUB-024,West,voltage_sag,high,1621,1416,false
EVT-001374,2025-04-13T18:48:31Z,SUB-006,North,restoration,low,355,726,true
EVT-000438,2025-03-30T01:19:25Z,SUB-001,North,voltage_sag,high,1013,2570,false
EVT-001074,2025-04-26T17:52:36Z,SUB-003,East,voltage_sag,critical,2213,3336,false
EVT-000702,2025-04-10T13:52:25Z,SUB-015,Central,voltage_sag,high,1257,1579,false
EVT-001452,2025-04-26T10:09:22Z,SUB-005,Central,restoration,low,193,198,true
EVT-000564,2025-04-05T06:33:44Z,SUB-006,North,voltage_sag,medium,857,1080,false
EVT-001612,2025-04-19T06:29:41Z,SUB-002,South,restoration,low,178,207,true
EVT-002273,2025-03-06T22:22:37Z,SUB-008,East,restoration,low,171,170,true
EVT-001249,2025-04-23T09:55:57Z,SUB-010,Central,restoration,low,120,574,true
EVT-000343,2025-03-25T01:59:39Z,SUB-007,South,restoration,low,241,886,true
EVT-001096,2025-04-26T14:23:18Z,SUB-020,Central,restoration,low,286,366,true
EVT-000033,2025-03-04T07:38:51Z,SUB-019,West,restoration,low,508,1477,true
EVT-000026,2025-03-04T23:55:50Z,SUB-004,West,restoration,low,416,511,true
EVT-001047,2025-04-24T23:15:58Z,SUB-025,Central,restoration,low,594,1232,true
EVT-000469,2025-03-31T20:45:47Z,SUB-017,South,voltage_sag,high,1844,2658,false
EVT-000029,2025-03-04T20:06:40Z,SUB-011,North,surge,medium,1011,1248,false
EVT-002188,2025-03-09T09:00:07Z,SUB-002,South,restoration,low,190,660,true
EVT-001933,2025-03-05T11:04:16Z,SUB-015,Central,restoration,low,177,37,true
