reading_id,timestamp,plant_id,plant_type,generation_mw,capacity_mw,capacity_factor,weather
RG-017294,2025-04-17T13:45:00Z,SOLAR-07,solar,21.16,33.3,0.635,clear
RG-017295,2025-03-11T19:45:00Z,WIND-05,wind,59.1,102.7,0.575,clear
RG-017296,2025-04-17T21:00:00Z,HYDRO-02,hydro,69.62,151.9,0.458,cloudy
RG-017297,2025-04-25T18:00:00Z,HYDRO-02,hydro,86.34,151.9,0.568,rainy
RG-017298,2025-03-24T20:00:00Z,HYDRO-03,hydro,121.52,169.9,0.715,clear
RG-017299,2025-04-07T16:00:00Z,SOLAR-03,solar,19.84,48.7,0.407,windy
RG-017300,2025-04-19T23:30:00Z,SOLAR-07,solar,0,33.3,0.0,rainy
RG-017301,2025-03-28T00:30:00Z,SOLAR-06,solar,0,59.6,0.0,stormy
RG-017302,2025-04-10T16:45:00Z,SOLAR-06,solar,7.51,59.6,0.126,cloudy
RG-017303,2025-04-07T18:30:00Z,SOLAR-04,solar,17.37,76.6,0.227,stormy
RG-017304,2025-03-17T13:15:00Z,SOLAR-03,solar,40.59,48.7,0.833,clear
RG-017305,2025-04-13T20:15:00Z,HYDRO-01,hydro,35.88,59.3,0.605,stormy
RG-017306,2025-03-28T00:30:00Z,HYDRO-01,hydro,27.05,59.3,0.456,clear
RG-017307,2025-04-10T10:15:00Z,SOLAR-01,solar,45.69,69.3,0.659,clear
RG-017308,2025-03-13T14:45:00Z,HYDRO-03,hydro,89.36,169.9,0.526,cloudy
RG-017309,2025-04-13T05:30:00Z,WIND-04,wind,18.97,45.5,0.417,rainy
RG-017310,2025-03-16T14:45:00Z,SOLAR-06,solar,14.26,59.6,0.239,overcast
RG-017311,2025-04-24T20:15:00Z,WIND-06,wind,27.34,76.8,0.356,windy
RG-017312,2025-03-10T22:00:00Z,SOLAR-07,solar,0,33.3,0.0,windy
RG-017313,2025-04-02T08:45:00Z,SOLAR-06,solar,7.55,59.6,0.127,overcast
RG-017314,2025-03-27T23:45:00Z,WIND-01,wind,8.64,39.8,0.217,overcast
RG-017315,2025-03-13T06:15:00Z,SOLAR-05,solar,11.55,50.3,0.23,windy
RG-017316,2025-03-12T15:00:00Z,SOLAR-02,solar,21.68,37.3,0.581,clear
RG-017317,2025-03-19T23:00:00Z,WIND-01,wind,15.18,39.8,0.381,stormy
RG-017318,2025-03-29T16:00:00Z,SOLAR-06,solar,8.45,59.6,0.142,overcast
RG-017319,2025-03-16T22:30:00Z,WIND-03,wind,28.29,40.8,0.693,stormy
RG-017320,2025-03-17T00:30:00Z,HYDRO-02,hydro,66.6,151.9,0.438,clear
RG-017321,2025-04-07T02:45:00Z,SOLAR-05,solar,0,50.3,0.0,windy
RG-017322,2025-04-16T07:45:00Z,HYDRO-03,hydro,94.17,169.9,0.554,windy
RG-017323,2025-03-05T05:30:00Z,SOLAR-03,solar,5.05,48.7,0.104,windy
RG-017324,2025-03-02T19:00:00Z,SOLAR-07,solar,1.04,33.3,0.031,overcast
RG-017325,2025-04-14T18:30:00Z,HYDRO-03,hydro,111.84,169.9,0.658,cloudy
RG-017326,2025-03-06T13:30:00Z,WIND-02,wind,21.33,112.7,0.189,rainy
RG-017327,2025-03-29T06:00:00Z,WIND-04,wind,6.74,45.5,0.148,clear
RG-017328,2025-03-27T18:30:00Z,SOLAR-05,solar,10.05,50.3,0.2,stormy
RG-017329,2025-04-25T16:15:00Z,HYDRO-03,hydro,128.94,169.9,0.759,clear
RG-017330,2025-04-27T17:00:00Z,WIND-01,wind,13.67,39.8,0.343,stormy
RG-017331,2025-04-08T15:15:00Z,HYDRO-02,hydro,135.35,151.9,0.891,clear
RG-017332,2025-03-06T22:15:00Z,HYDRO-02,hydro,94.01,151.9,0.619,stormy
RG-017333,2025-04-07T07:45:00Z,HYDRO-03,hydro,75.98,169.9,0.447,stormy
RG-017334,2025-03-07T11:00:00Z,SOLAR-03,solar,39.39,48.7,0.809,clear
RG-017335,2025-04-19T01:30:00Z,SOLAR-07,solar,0,33.3,0.0,overcast
RG-017336,2025-04-23T21:30:00Z,SOLAR-03,solar,0,48.7,0.0,windy
RG-017337,2025-03-16T23:30:00Z,HYDRO-01,hydro,48.93,59.3,0.825,cloudy
RG-017338,2025-03-07T10:45:00Z,SOLAR-03,solar,30.03,48.7,0.617,clear
RG-017339,2025-03-15T11:30:00Z,SOLAR-07,solar,28.7,33.3,0.862,clear
RG-017340,2025-03-06T21:45:00Z,SOLAR-08,solar,0,46.8,0.0,stormy
RG-017341,2025-04-08T10:00:00Z,WIND-06,wind,15.54,76.8,0.202,overcast
RG-017342,2025-04-20T23:15:00Z,SOLAR-01,solar,0,69.3,0.0,windy
RG-017343,2025-04-22T23:00:00Z,SOLAR-04,solar,0,76.6,0.0,clear
RG-017344,2025-03-18T12:15:00Z,SOLAR-01,solar,18.85,69.3,0.272,rainy
RG-017345,2025-04-10T14:30:00Z,HYDRO-02,hydro,98.82,151.9,0.651,windy
RG-017346,2025-04-20T04:00:00Z,HYDRO-02,hydro,91.0,151.9,0.599,windy
RG-017347,2025-04-14T10:30:00Z,WIND-01,wind,16.51,39.8,0.415,windy
RG-017348,2025-04-08T20:45:00Z,HYDRO-03,hydro,130.14,169.9,0.766,cloudy
RG-017349,2025-03-24T13:00:00Z,HYDRO-02,hydro,120.64,151.9,0.794,cloudy
RG-017350,2025-04-20T16:45:00Z,HYDRO-01,hydro,34.64,59.3,0.584,stormy
RG-017351,2025-04-13T14:45:00Z,WIND-03,wind,16.07,40.8,0.394,rainy
RG-017352,2025-03-01T00:15:00Z,WIND-05,wind,57.15,102.7,0.556,clear
RG-017353,2025-03-27T22:00:00Z,SOLAR-01,solar,0,69.3,0.0,rainy
RG-017354,2025-03-12T13:30:00Z,SOLAR-05,solar,13.28,50.3,0.264,cloudy
RG-017355,2025-04-27T21:30:00Z,WIND-04,wind,16.63,45.5,0.365,windy
RG-017356,2025-04-27T06:00:00Z,HYDRO-02,hydro,104.44,151.9,0.688,cloudy
RG-017357,2025-04-10T13:45:00Z,SOLAR-04,solar,48.52,76.6,0.633,stormy
RG-017358,2025-04-19T02:30:00Z,HYDRO-02,hydro,108.2,151.9,0.712,clear
RG-017359,2025-03-01T16:30:00Z,HYDRO-03,hydro,132.03,169.9,0.777,windy
RG-017360,2025-04-18T11:45:00Z,WIND-06,wind,36.44,76.8,0.474,clear
RG-017361,2025-04-22T01:30:00Z,WIND-03,wind,5.96,40.8,0.146,cloudy
RG-017362,2025-04-14T01:30:00Z,SOLAR-08,solar,0,46.8,0.0,stormy
RG-017363,2025-04-05T23:30:00Z,SOLAR-07,solar,0,33.3,0.0,cloudy
RG-017364,2025-04-22T01:30:00Z,WIND-06,wind,19.36,76.8,0.252,overcast
RG-017365,2025-03-30T17:45:00Z,HYDRO-01,hydro,29.96,59.3,0.505,stormy
RG-017366,2025-04-06T16:00:00Z,SOLAR-02,solar,17.88,37.3,0.479,windy
RG-017367,2025-04-24T02:15:00Z,WIND-05,wind,55.34,102.7,0.539,windy
RG-017368,2025-03-03T14:00:00Z,SOLAR-02,solar,8.72,37.3,0.234,overcast
RG-017369,2025-04-13T00:00:00Z,SOLAR-01,solar,0,69.3,0.0,windy
RG-017370,2025-03-31T17:00:00Z,WIND-04,wind,33.54,45.5,0.737,windy
RG-017371,2025-03-25T18:00:00Z,SOLAR-07,solar,8.09,33.3,0.243,clear
RG-017372,2025-04-16T14:30:00Z,WIND-02,wind,43.9,112.7,0.39,stormy
RG-017373,2025-03-02T23:30:00Z,SOLAR-08,solar,0,46.8,0.0,windy
RG-017374,2025-03-13T20:15:00Z,SOLAR-05,solar,0,50.3,0.0,stormy
RG-017375,2025-04-02T15:45:00Z,SOLAR-06,solar,30.17,59.6,0.506,windy
RG-017376,2025-04-03T23:00:00Z,WIND-04,wind,16.81,45.5,0.369,stormy
RG-017377,2025-04-25T18:00:00Z,SOLAR-06,solar,3.63,59.6,0.061,cloudy
RG-017378,2025-03-06T21:15:00Z,SOLAR-05,solar,0,50.3,0.0,overcast
RG-017379,2025-04-17T05:45:00Z,HYDRO-03,hydro,127.35,169.9,0.75,overcast
RG-017380,2025-04-26T16:30:00Z,SOLAR-08,solar,6.08,46.8,0.13,rainy
RG-017381,2025-04-13T00:15:00Z,WIND-06,wind,35.63,76.8,0.464,cloudy
RG-017382,2025-04-07T20:15:00Z,WIND-05,wind,60.22,102.7,0.586,clear
RG-017383,2025-03-01T08:45:00Z,WIND-01,wind,22.47,39.8,0.565,stormy
RG-017384,2025-04-16T08:45:00Z,SOLAR-06,solar,8.4,59.6,0.141,rainy
RG-017385,2025-03-02T00:15:00Z,WIND-03,wind,11.4,40.8,0.279,overcast
RG-017386,2025-03-23T05:00:00Z,SOLAR-08,solar,5.48,46.8,0.117,stormy
RG-017387,2025-04-18T01:00:00Z,WIND-01,wind,17.39,39.8,0.437,overcast
RG-017388,2025-03-24T11:45:00Z,WIND-06,wind,48.4,76.8,0.63,stormy
RG-017389,2025-04-10T21:30:00Z,WIND-06,wind,15.08,76.8,0.196,rainy
RG-017390,2025-04-01T19:15:00Z,WIND-06,wind,21.88,76.8,0.285,cloudy
RG-017391,2025-04-02T02:45:00Z,HYDRO-01,hydro,44.48,59.3,0.75,windy
RG-017392,2025-03-14T19:30:00Z,WIND-05,wind,34.57,102.7,0.337,clear
RG-017393,2025-04-06T07:30:00Z,SOLAR-04,solar,8.54,76.6,0.111,rainy
RG-017394,2025-04-01T18:15:00Z,SOLAR-05,solar,10.38,50.3,0.206,stormy
RG-017395,2025-04-03T21:15:00Z,SOLAR-08,solar,0,46.8,0.0,overcast
RG-017396,2025-04-12T02:30:00Z,SOLAR-06,solar,0,59.6,0.0,rainy
RG-017397,2025-03-18T22:00:00Z,HYDRO-01,hydro,46.42,59.3,0.783,stormy
RG-017398,2025-03-28T18:00:00Z,HYDRO-01,hydro,44.5,59.3,0.75,stormy
RG-017399,2025-03-21T07:45:00Z,HYDRO-03,hydro,86.23,169.9,0.508,overcast
RG-017400,2025-04-04T07:30:00Z,WIND-03,wind,12.23,40.8,0.3,rainy
RG-017401,2025-03-22T15:00:00Z,WIND-01,wind,9.52,39.8,0.239,clear
RG-017402,2025-03-04T18:45:00Z,SOLAR-01,solar,4.46,69.3,0.064,cloudy
RG-017403,2025-04-20T14:00:00Z,SOLAR-03,solar,10.04,48.7,0.206,cloudy
RG-017404,2025-04-19T15:00:00Z,WIND-06,wind,16.4,76.8,0.214,cloudy
RG-017405,2025-04-07T15:45:00Z,HYDRO-02,hydro,138.42,151.9,0.911,clear
RG-017406,2025-04-26T06:00:00Z,SOLAR-03,solar,11.98,48.7,0.246,stormy
RG-017407,2025-04-19T22:00:00Z,WIND-01,wind,12.67,39.8,0.318,cloudy
RG-017408,2025-04-12T02:00:00Z,WIND-01,wind,11.44,39.8,0.287,clear
RG-017409,2025-03-28T06:00:00Z,SOLAR-02,solar,2.58,37.3,0.069,rainy
RG-017410,2025-03-21T10:15:00Z,SOLAR-01,solar,14.68,69.3,0.212,cloudy
RG-017411,2025-03-13T20:15:00Z,HYDRO-01,hydro,49.45,59.3,0.834,clear
RG-017412,2025-04-04T00:00:00Z,SOLAR-02,solar,0,37.3,0.0,windy
RG-017413,2025-04-18T14:15:00Z,WIND-01,wind,9.21,39.8,0.231,rainy
RG-017414,2025-04-23T09:15:00Z,WIND-03,wind,7.91,40.8,0.194,rainy
RG-017415,2025-04-13T21:30:00Z,WIND-06,wind,43.56,76.8,0.567,windy
RG-017416,2025-04-21T23:30:00Z,WIND-06,wind,24.42,76.8,0.318,cloudy
RG-017417,2025-04-20T23:15:00Z,SOLAR-08,solar,0,46.8,0.0,rainy
RG-017418,2025-04-14T19:30:00Z,WIND-05,wind,23.79,102.7,0.232,rainy
RG-017419,2025-03-07T21:15:00Z,WIND-01,wind,15.49,39.8,0.389,cloudy
RG-017420,2025-04-19T21:45:00Z,WIND-01,wind,20.9,39.8,0.525,overcast
RG-017421,2025-03-29T10:00:00Z,SOLAR-02,solar,22.83,37.3,0.612,stormy
RG-017422,2025-04-05T20:30:00Z,WIND-03,wind,36.87,40.8,0.904,windy
RG-017423,2025-04-03T19:00:00Z,SOLAR-08,solar,5.49,46.8,0.117,clear
RG-017424,2025-03-08T01:30:00Z,WIND-01,wind,5.99,39.8,0.151,overcast
RG-017425,2025-03-20T00:15:00Z,SOLAR-01,solar,0,69.3,0.0,cloudy
RG-017426,2025-04-27T17:45:00Z,HYDRO-02,hydro,104.23,151.9,0.686,rainy
RG-017427,2025-04-23T07:45:00Z,SOLAR-03,solar,4.65,48.7,0.095,cloudy
RG-017428,2025-04-17T07:15:00Z,SOLAR-06,solar,17.11,59.6,0.287,clear
RG-017429,2025-04-20T07:30:00Z,SOLAR-07,solar,10.13,33.3,0.304,windy
RG-017430,2025-03-04T00:45:00Z,WIND-02,wind,29.17,112.7,0.259,windy
RG-017431,2025-04-10T07:30:00Z,SOLAR-05,solar,16.99,50.3,0.338,clear
RG-017432,2025-04-20T22:45:00Z,SOLAR-07,solar,0,33.3,0.0,stormy
RG-017433,2025-04-29T10:00:00Z,SOLAR-03,solar,9.12,48.7,0.187,overcast
RG-017434,2025-04-09T01:45:00Z,WIND-02,wind,26.79,112.7,0.238,cloudy
RG-017435,2025-03-25T18:00:00Z,WIND-01,wind,18.93,39.8,0.476,rainy
RG-017436,2025-03-21T03:15:00Z,SOLAR-07,solar,0,33.3,0.0,overcast
RG-017437,2025-04-26T11:00:00Z,WIND-04,wind,30.78,45.5,0.676,windy
RG-017438,2025-03-23T18:15:00Z,WIND-02,wind,81.88,112.7,0.727,stormy
RG-017439,2025-04-21T16:00:00Z,WIND-03,wind,25.52,40.8,0.625,stormy
RG-017440,2025-04-13T12:45:00Z,HYDRO-01,hydro,31.68,59.3,0.534,rainy
RG-017441,2025-04-12T11:30:00Z,WIND-04,wind,9.04,45.5,0.199,overcast
RG-017442,2025-03-28T18:15:00Z,SOLAR-01,solar,14.03,69.3,0.202,clear
RG-017443,2025-03-21T15:00:00Z,WIND-02,wind,43.68,112.7,0.388,rainy
RG-017444,2025-04-15T12:00:00Z,WIND-06,wind,11.66,76.8,0.152,rainy
RG-017445,2025-04-19T04:45:00Z,HYDRO-01,hydro,52.64,59.3,0.888,clear
RG-017446,2025-04-06T03:15:00Z,SOLAR-05,solar,0,50.3,0.0,clear
RG-017447,2025-03-08T20:30:00Z,SOLAR-03,solar,0,48.7,0.0,cloudy
RG-017448,2025-04-21T14:30:00Z,WIND-02,wind,59.08,112.7,0.524,clear
RG-017449,2025-04-01T14:45:00Z,SOLAR-07,solar,18.79,33.3,0.564,stormy
RG-017450,2025-03-03T01:30:00Z,SOLAR-04,solar,0,76.6,0.0,stormy
RG-017451,2025-04-18T03:00:00Z,SOLAR-08,solar,0,46.8,0.0,stormy
RG-017452,2025-04-26T11:15:00Z,WIND-03,wind,12.34,40.8,0.302,rainy
RG-017453,2025-03-28T10:45:00Z,SOLAR-05,solar,11.19,50.3,0.222,rainy
RG-017454,2025-04-09T06:30:00Z,SOLAR-06,solar,12.36,59.6,0.207,stormy
RG-017455,2025-04-18T00:15:00Z,SOLAR-05,solar,0,50.3,0.0,stormy
RG-017456,2025-03-17T02:30:00Z,SOLAR-02,solar,0,37.3,0.0,windy
RG-017457,2025-03-31T09:15:00Z,SOLAR-08,solar,7.2,46.8,0.154,overcast
RG-017458,2025-04-12T08:30:00Z,WIND-04,wind,26.57,45.5,0.584,stormy
RG-017459,2025-04-18T04:00:00Z,SOLAR-03,solar,0,48.7,0.0,cloudy
RG-017460,2025-04-10T15:00:00Z,HYDRO-02,hydro,105.44,151.9,0.694,cloudy
RG-017461,2025-04-08T13:45:00Z,HYDRO-01,hydro,40.5,59.3,0.683,cloudy
RG-017462,2025-04-22T09:15:00Z,SOLAR-02,solar,18.43,37.3,0.494,clear
RG-017463,2025-03-14T00:30:00Z,WIND-06,wind,35.7,76.8,0.465,rainy
RG-017464,2025-04-12T12:00:00Z,WIND-01,wind,4.86,39.8,0.122,rainy
RG-017465,2025-03-30T02:45:00Z,SOLAR-06,solar,0,59.6,0.0,clear
RG-017466,2025-04-18T19:45:00Z,SOLAR-03,solar,1.95,48.7,0.04,overcast
RG-017467,2025-03-09T00:30:00Z,SOLAR-04,solar,0,76.6,0.0,cloudy
RG-017468,2025-04-24T11:30:00Z,SOLAR-06,solar,16.67,59.6,0.28,rainy
RG-017469,2025-04-04T19:45:00Z,WIND-05,wind,35.56,102.7,0.346,clear
RG-017470,2025-04-24T12:30:00Z,SOLAR-05,solar,49.17,50.3,0.978,stormy
RG-017471,2025-04-18T02:45:00Z,WIND-04,wind,25.99,45.5,0.571,rainy
RG-017472,2025-03-08T01:15:00Z,SOLAR-03,solar,0,48.7,0.0,cloudy
RG-017473,2025-03-07T02:15:00Z,SOLAR-02,solar,0,37.3,0.0,rainy
RG-017474,2025-03-27T00:15:00Z,SOLAR-01,solar,0,69.3,0.0,stormy
RG-017475,2025-03-13T11:15:00Z,HYDRO-03,hydro,135.65,169.9,0.798,overcast
RG-017476,2025-03-27T15:45:00Z,WIND-06,wind,30.35,76.8,0.395,clear
RG-017477,2025-04-11T10:15:00Z,WIND-01,wind,6.77,39.8,0.17,overcast
RG-017478,2025-04-28T17:45:00Z,SOLAR-08,solar,4.51,46.8,0.096,rainy
RG-017479,2025-04-27T08:00:00Z,WIND-05,wind,53.85,102.7,0.524,stormy
RG-017480,2025-03-01T06:15:00Z,SOLAR-05,solar,10.37,50.3,0.206,stormy
RG-017481,2025-04-15T01:30:00Z,WIND-05,wind,25.31,102.7,0.246,windy
RG-017482,2025-04-17T16:15:00Z,SOLAR-02,solar,15.47,37.3,0.415,clear
RG-017483,2025-04-23T14:45:00Z,SOLAR-04,solar,46.91,76.6,0.612,stormy
RG-017484,2025-04-17T00:45:00Z,WIND-05,wind,48.97,102.7,0.477,cloudy
RG-017485,2025-03-06T21:00:00Z,WIND-04,wind,26.09,45.5,0.573,cloudy
RG-017486,2025-03-26T02:00:00Z,SOLAR-08,solar,0,46.8,0.0,rainy
RG-017487,2025-04-11T08:30:00Z,SOLAR-04,solar,11.5,76.6,0.15,rainy
RG-017488,2025-04-22T08:00:00Z,SOLAR-08,solar,7.48,46.8,0.16,rainy
RG-017489,2025-04-06T15:15:00Z,WIND-06,wind,17.36,76.8,0.226,cloudy
RG-017490,2025-03-23T19:00:00Z,SOLAR-08,solar,1.69,46.8,0.036,overcast
RG-017491,2025-04-03T15:30:00Z,HYDRO-01,hydro,26.77,59.3,0.451,windy
RG-017492,2025-03-28T04:15:00Z,WIND-04,wind,13.26,45.5,0.291,clear
RG-017493,2025-04-06T15:30:00Z,WIND-01,wind,12.3,39.8,0.309,clear
RG-017494,2025-04-14T22:00:00Z,SOLAR-04,solar,0,76.6,0.0,cloudy
RG-017495,2025-04-24T21:00:00Z,WIND-05,wind,87.06,102.7,0.848,windy
RG-017496,2025-03-26T08:30:00Z,WIND-03,wind,31.79,40.8,0.779,windy
RG-017497,2025-04-14T08:00:00Z,SOLAR-04,solar,34.11,76.6,0.445,clear
RG-017498,2025-03-17T23:00:00Z,WIND-02,wind,37.73,112.7,0.335,overcast
RG-017499,2025-03-05T17:15:00Z,WIND-01,wind,13.17,39.8,0.331,cloudy
RG-017500,2025-03-15T03:00:00Z,SOLAR-05,solar,0,50.3,0.0,clear
RG-017501,2025-03-05T07:15:00Z,SOLAR-04,solar,27.84,76.6,0.363,clear
RG-017502,2025-03-01T17:00:00Z,SOLAR-07,solar,3.4,33.3,0.102,rainy
RG-017503,2025-03-30T19:45:00Z,WIND-04,wind,40.89,45.5,0.899,stormy
RG-017504,2025-04-04T20:30:00Z,SOLAR-05,solar,0,50.3,0.0,stormy
RG-017505,2025-03-18T06:15:00Z,SOLAR-04,solar,5.57,76.6,0.073,cloudy
RG-017506,2025-03-14T13:30:00Z,WIND-02,wind,50.42,112.7,0.447,windy
RG-017507,2025-03-03T20:45:00Z,WIND-01,wind,20.28,39.8,0.51,overcast
RG-017508,2025-03-04T12:30:00Z,WIND-03,wind,16.1,40.8,0.395,rainy
RG-017509,2025-03-19T15:45:00Z,SOLAR-04,solar,13.17,76.6,0.172,cloudy
RG-017510,2025-04-27T10:00:00Z,WIND-03,wind,18.85,40.8,0.462,stormy
RG-017511,2025-04-27T07:15:00Z,SOLAR-02,solar,4.04,37.3,0.108,overcast
RG-017512,2025-04-20T23:15:00Z,SOLAR-01,solar,0,69.3,0.0,windy
RG-017513,2025-04-27T02:00:00Z,SOLAR-02,solar,0,37.3,0.0,cloudy
RG-017514,2025-04-17T06:45:00Z,HYDRO-03,hydro,92.9,169.9,0.547,rainy
RG-017515,2025-04-02T20:45:00Z,WIND-04,wind,16.51,45.5,0.363,overcast
RG-017516,2025-04-14T15:30:00Z,SOLAR-01,solar,12.93,69.3,0.187,overcast
RG-017517,2025-03-07T07:30:00Z,WIND-06,wind,33.53,76.8,0.437,overcast
RG-017518,2025-03-28T16:15:00Z,WIND-03,wind,38.2,40.8,0.936,windy
RG-017519,2025-03-10T20:30:00Z,SOLAR-04,solar,0,76.6,0.0,rainy
RG-017520,2025-04-28T20:15:00Z,HYDRO-03,hydro,148.6,169.9,0.875,rainy
RG-017521,2025-04-19T08:45:00Z,SOLAR-08,solar,17.59,46.8,0.376,stormy
RG-017522,2025-03-10T22:30:00Z,WIND-05,wind,44.62,102.7,0.434,cloudy
RG-017523,2025-03-27T14:00:00Z,WIND-03,wind,13.3,40.8,0.326,cloudy
RG-017524,2025-03-22T09:15:00Z,SOLAR-05,solar,24.35,50.3,0.484,windy
RG-017525,2025-04-06T07:45:00Z,HYDRO-02,hydro,134.49,151.9,0.885,cloudy
RG-017526,2025-04-14T04:30:00Z,SOLAR-02,solar,0,37.3,0.0,cloudy
RG-017527,2025-04-22T02:45:00Z,WIND-01,wind,15.92,39.8,0.4,rainy
RG-017528,2025-03-16T19:45:00Z,HYDRO-01,hydro,27.24,59.3,0.459,cloudy
RG-017529,2025-04-02T18:30:00Z,SOLAR-01,solar,4.57,69.3,0.066,rainy
RG-017530,2025-04-13T06:30:00Z,SOLAR-07,solar,7.21,33.3,0.217,stormy
RG-017531,2025-04-10T12:45:00Z,HYDRO-01,hydro,32.82,59.3,0.553,cloudy
RG-017532,2025-04-03T09:00:00Z,HYDRO-02,hydro,128.89,151.9,0.849,rainy
RG-017533,2025-03-10T09:30:00Z,SOLAR-07,solar,20.58,33.3,0.618,clear
RG-017534,2025-04-10T06:45:00Z,WIND-02,wind,41.11,112.7,0.365,overcast
RG-017535,2025-04-02T18:00:00Z,WIND-04,wind,8.3,45.5,0.182,overcast
RG-017536,2025-04-13T15:15:00Z,WIND-05,wind,45.21,102.7,0.44,clear
RG-017537,2025-04-16T17:45:00Z,SOLAR-03,solar,5.0,48.7,0.103,overcast
RG-017538,2025-04-19T20:45:00Z,WIND-05,wind,28.14,102.7,0.274,overcast
RG-017539,2025-04-08T07:00:00Z,WIND-01,wind,16.69,39.8,0.419,rainy
RG-017540,2025-04-10T16:45:00Z,SOLAR-05,solar,20.31,50.3,0.404,stormy
RG-017541,2025-04-04T05:00:00Z,SOLAR-02,solar,1.17,37.3,0.031,rainy
RG-017542,2025-03-31T01:30:00Z,SOLAR-07,solar,0,33.3,0.0,clear
RG-017543,2025-04-16T21:30:00Z,SOLAR-07,solar,0,33.3,0.0,stormy
RG-017544,2025-04-05T21:30:00Z,HYDRO-03,hydro,147.52,169.9,0.868,stormy
RG-017545,2025-03-26T15:15:00Z,WIND-05,wind,20.0,102.7,0.195,rainy
RG-017546,2025-04-01T14:15:00Z,WIND-06,wind,29.51,76.8,0.384,clear
RG-017547,2025-03-28T08:00:00Z,SOLAR-07,solar,12.35,33.3,0.371,stormy
RG-017548,2025-04-09T04:00:00Z,WIND-04,wind,24.89,45.5,0.547,clear
RG-017549,2025-03-15T00:00:00Z,WIND-05,wind,34.7,102.7,0.338,rainy
RG-017550,2025-03-22T02:00:00Z,SOLAR-05,solar,0,50.3,0.0,windy
RG-017551,2025-03-14T19:00:00Z,WIND-01,wind,15.28,39.8,0.384,rainy
RG-017552,2025-03-16T12:45:00Z,SOLAR-02,solar,10.77,37.3,0.289,overcast
RG-017553,2025-03-19T10:00:00Z,WIND-03,wind,20.4,40.8,0.5,clear
RG-017554,2025-04-24T02:45:00Z,HYDRO-03,hydro,128.96,169.9,0.759,cloudy
RG-017555,2025-04-19T13:30:00Z,SOLAR-05,solar,36.99,50.3,0.735,windy
RG-017556,2025-04-20T14:45:00Z,HYDRO-02,hydro,86.59,151.9,0.57,windy
RG-017557,2025-04-03T20:30:00Z,SOLAR-06,solar,0,59.6,0.0,stormy
RG-017558,2025-03-17T07:45:00Z,WIND-01,wind,7.35,39.8,0.185,overcast
RG-017559,2025-04-29T23:00:00Z,SOLAR-05,solar,0,50.3,0.0,overcast
RG-017560,2025-03-20T16:45:00Z,WIND-04,wind,15.4,45.5,0.338,cloudy
RG-017561,2025-04-09T21:00:00Z,SOLAR-08,solar,0,46.8,0.0,stormy
RG-017562,2025-03-11T02:45:00Z,WIND-06,wind,28.9,76.8,0.376,cloudy
RG-017563,2025-04-23T02:15:00Z,WIND-01,wind,36.78,39.8,0.924,windy
RG-017564,2025-03-08T18:00:00Z,WIND-01,wind,16.8,39.8,0.422,stormy
RG-017565,2025-03-25T07:30:00Z,HYDRO-02,hydro,106.83,151.9,0.703,clear
RG-017566,2025-04-10T21:45:00Z,SOLAR-06,solar,0,59.6,0.0,cloudy
RG-017567,2025-03-07T01:30:00Z,SOLAR-01,solar,0,69.3,0.0,overcast
RG-017568,2025-04-19T21:45:00Z,HYDRO-01,hydro,49.19,59.3,0.83,stormy
RG-017569,2025-04-09T07:00:00Z,WIND-04,wind,20.12,45.5,0.442,cloudy
RG-017570,2025-03-13T09:15:00Z,WIND-06,wind,22.44,76.8,0.292,cloudy
RG-017571,2025-03-31T18:45:00Z,HYDRO-01,hydro,39.52,59.3,0.666,stormy
RG-017572,2025-03-12T06:45:00Z,SOLAR-05,solar,10.76,50.3,0.214,clear
RG-017573,2025-03-21T03:00:00Z,SOLAR-07,solar,0,33.3,0.0,cloudy
RG-017574,2025-04-04T10:30:00Z,HYDRO-01,hydro,29.75,59.3,0.502,cloudy
RG-017575,2025-03-18T08:30:00Z,WIND-02,wind,46.81,112.7,0.415,rainy
RG-017576,2025-04-13T07:45:00Z,SOLAR-01,solar,6.49,69.3,0.094,cloudy
RG-017577,2025-04-20T08:30:00Z,SOLAR-07,solar,4.39,33.3,0.132,overcast
RG-017578,2025-04-11T04:00:00Z,SOLAR-06,solar,0,59.6,0.0,overcast
RG-017579,2025-03-21T10:45:00Z,SOLAR-06,solar,12.76,59.6,0.214,cloudy
RG-017580,2025-03-13T10:15:00Z,WIND-05,wind,44.94,102.7,0.438,windy
RG-017581,2025-03-06T22:45:00Z,WIND-01,wind,16.75,39.8,0.421,rainy
RG-017582,2025-04-17T05:45:00Z,SOLAR-03,solar,1.53,48.7,0.031,rainy
RG-017583,2025-04-26T11:00:00Z,SOLAR-07,solar,7.17,33.3,0.215,rainy
RG-017584,2025-03-06T13:15:00Z,WIND-01,wind,10.36,39.8,0.26,clear
RG-017585,2025-04-07T21:15:00Z,SOLAR-08,solar,0,46.8,0.0,overcast
RG-017586,2025-03-11T22:15:00Z,SOLAR-02,solar,0,37.3,0.0,rainy
RG-017587,2025-04-14T22:15:00Z,SOLAR-08,solar,0,46.8,0.0,overcast
RG-017588,2025-03-15T12:30:00Z,SOLAR-02,solar,12.09,37.3,0.324,cloudy
RG-017589,2025-03-24T19:15:00Z,SOLAR-03,solar,5.64,48.7,0.116,stormy
RG-017590,2025-03-30T18:15:00Z,SOLAR-03,solar,10.32,48.7,0.212,clear
